Product ID : 991 # of JPs covered : 1 : 87 : Energy, 
us_000461379,0.280084, 0.668433
us_000463677,0.280084, 0.668433
us_000473246,0.280084, 0.668433
us_000478764,0.280084, 0.668433
us_000461389,0.280084, 0.668433
us_000461386,0.280084, 0.668433
us_000116893,0.280084, 0.668433
us_000470499,0.280084, 0.668433
us_000470659,0.280084, 0.668433
us_000463311,0.280084, 0.668433
us_000463849,0.280084, 0.668433
us_000480625,0.280084, 0.668433
us_000470617,0.280084, 0.668433
us_000461423,0.280084, 0.668433
us_000461417,0.280084, 0.668433
us_000461407,0.280084, 0.668433
us_000470498,0.280084, 0.668433
us_000463306,0.280084, 0.668433
us_000479760,0.280084, 0.668519
us_000093405,0.280084, 0.669737
us_000459464,0.280084, 0.682612
us_000460618,0.280084, 0.684535
us_000461153,0.280084, 0.686801
us_000472212,0.280084, 0.687027
us_000463144,0.280084, 0.687027
us_000481545,0.280084, 0.687027
us_000461425,0.280084, 0.687027
us_000471912,0.280084, 0.687027
us_000470133,0.280084, 0.687027
us_000459855,0.280084, 0.687027
us_000149001,0.280084, 0.687027
us_000148604,0.280084, 0.687027
us_000456104,0.280084, 0.687027
us_000478413,0.280084, 0.687027
us_000069036,0.280084, 0.687027
us_000460937,0.280084, 0.687027
us_000460946,0.280084, 0.687027
us_000470811,0.280084, 0.687027
us_000479922,0.280084, 0.687027
us_000499989,0.280084, 0.687027
us_000466114,0.280084, 0.687027
us_000472049,0.280084, 0.687027
us_000460874,0.280084, 0.687027
us_000470353,0.280084, 0.687027
us_000460377,0.280084, 0.687027
us_000461371,0.280084, 0.687027
us_000488541,0.280084, 0.687027
us_000459531,0.280084, 0.687027
us_000465811,0.280084, 0.687027
us_000470833,0.280084, 0.687027
us_000460955,0.280084, 0.687027
us_000300205,0.280084, 0.687027
us_000472398,0.280084, 0.687027
us_000465568,0.280084, 0.687027
us_000460388,0.280084, 0.687027
us_000361424,0.280084, 0.687027
us_000465080,0.280084, 0.687027
us_000470892,0.280084, 0.687027
us_000464360,0.280084, 0.687027
us_000475599,0.280084, 0.687027
us_000465096,0.280084, 0.687027
us_000466197,0.280084, 0.687027
us_000470465,0.280084, 0.687027
us_000470477,0.280084, 0.687027
us_000464829,0.280084, 0.687946
us_000460083,0.280084, 0.689265
us_000493834,0.280084, 0.690343
us_000498306,0.280084, 0.693351
us_000418484,0.280084, 0.693460
us_000473127,0.280084, 0.694689
us_000460024,0.280084, 0.694759
us_000508437,0.280084, 0.694965
us_000470173,0.280084, 0.697957
us_000470806,0.280084, 0.698963
us_000307932,0.280084, 0.701283
us_000466039,0.280084, 0.701647
us_000459858,0.280084, 0.702933
us_000466173,0.280084, 0.707675
us_000463392,0.280084, 0.707738
us_000522844,0.280084, 0.708622
us_000467824,0.280084, 0.709803
us_000463231,0.280084, 0.714788
us_000546129,0.280084, 0.715944
us_000268730,0.280084, 0.716808
us_000469399,0.280084, 0.718308
us_000014066,0.280084, 0.720524
us_000494778,0.280084, 0.722203
us_000479703,0.280084, 0.723540
us_000470033,0.280084, 0.739287
us_000461368,0.280084, 0.739936
us_000522669,0.280084, 0.743688
us_000523027,0.280084, 0.744744
us_000536022,0.258528, 0.000000
us_000496649,0.258528, 0.015626
us_000469308,0.258528, 0.100066
us_000533326,0.258528, 0.162549
us_000512655,0.258528, 0.166664
us_000513532,0.258528, 0.207263
us_000476758,0.258528, 0.231277
us_000465874,0.258528, 0.231350
us_000489419,0.258528, 0.235438
us_000511308,0.258528, 0.241405
us_000306548,0.258528, 0.242878
us_000610884,0.258528, 0.243766
us_000544787,0.258528, 0.254224
us_000487599,0.258528, 0.264702
us_000556315,0.258528, 0.266704
us_000498163,0.258528, 0.272719
us_000513307,0.258528, 0.274759
us_000594533,0.258528, 0.275746
us_000533605,0.258528, 0.280719
us_000547797,0.258528, 0.281315
us_000525558,0.258528, 0.284047
us_000476985,0.258528, 0.290546
us_000465830,0.258528, 0.292730
us_000495941,0.258528, 0.297412
us_000486381,0.258528, 0.298685
us_000483528,0.258528, 0.299814
us_000487747,0.258528, 0.300573
us_000518270,0.258528, 0.304711
us_000568802,0.258528, 0.304937
us_000464320,0.258528, 0.306439
us_000497713,0.258528, 0.308811
us_000488005,0.258528, 0.309050
us_000414107,0.258528, 0.310660
us_000528225,0.258528, 0.313216
us_000482497,0.258528, 0.314900
us_000577281,0.258528, 0.316200
us_000490897,0.258528, 0.318404
us_000594336,0.258528, 0.318420
us_000479800,0.258528, 0.318960
us_000557304,0.258528, 0.321965
us_000547278,0.258528, 0.322065
us_000450963,0.258528, 0.324670
us_000588241,0.258528, 0.328088
us_000587152,0.258528, 0.329059
us_000158017,0.258528, 0.329059
us_000469822,0.258528, 0.329059
us_000598111,0.258528, 0.330548
us_000461135,0.258528, 0.331785
us_000488961,0.258528, 0.332703
us_000577314,0.258528, 0.332703
us_000615369,0.258528, 0.333449
us_000577320,0.258528, 0.335461
us_000472281,0.258528, 0.335516
us_000609970,0.258528, 0.335516
us_000488105,0.258528, 0.336286
us_000533814,0.258528, 0.338852
us_000492494,0.258528, 0.339930
us_000479333,0.258528, 0.344670
us_000458586,0.258528, 0.346099
us_000535195,0.258528, 0.347040
us_000477665,0.258528, 0.348909
us_000508963,0.258528, 0.351876
us_000520795,0.258528, 0.355177
us_000564282,0.258528, 0.363334
us_000518138,0.258528, 0.364518
us_000564178,0.258528, 0.365165
us_000534260,0.258528, 0.365447
us_000553681,0.258528, 0.365807
us_000546963,0.258528, 0.368895
us_000546907,0.258528, 0.368895
us_000017831,0.258528, 0.369829
us_000544055,0.258528, 0.370290
us_000508373,0.258528, 0.371984
us_000480443,0.258528, 0.371984
us_000559065,0.258528, 0.375211
us_000487999,0.258528, 0.378578
us_000468181,0.258528, 0.378578
us_000497654,0.258528, 0.378578
us_000487994,0.258528, 0.378578
us_000468200,0.258528, 0.378578
us_000508732,0.258528, 0.378578
us_000487973,0.258528, 0.378578
us_000534370,0.258528, 0.378578
us_000477509,0.258528, 0.378578
us_000615280,0.258528, 0.378578
us_000468158,0.258528, 0.378578
us_000497608,0.258528, 0.381571
us_000547767,0.258528, 0.382083
us_000469949,0.258528, 0.382083
us_000499252,0.258528, 0.382083
us_000520794,0.258528, 0.382083
us_000492260,0.258528, 0.382083
us_000491659,0.258528, 0.382083
us_000561106,0.258528, 0.385727
us_000500276,0.258528, 0.385727
us_000467970,0.258528, 0.385727
us_000488076,0.258528, 0.385727
us_000467918,0.258528, 0.385727
us_000533920,0.258528, 0.385727
us_000488068,0.258528, 0.386948
us_000562303,0.258528, 0.389510
us_000500827,0.258528, 0.389510
us_000558632,0.258528, 0.389510
us_000491446,0.258528, 0.389510
us_000547844,0.258528, 0.389510
us_000534307,0.258528, 0.389510
us_000527325,0.258528, 0.389510
us_000481302,0.258528, 0.389510
us_000547826,0.258528, 0.389510
us_000496001,0.258528, 0.389510
us_000527163,0.258528, 0.389510
us_000476867,0.258528, 0.389510
us_000591383,0.258528, 0.389510
us_000593061,0.258528, 0.389510
us_000495209,0.258528, 0.390499
us_000463085,0.258528, 0.403050
us_000520856,0.258528, 0.414194
us_000482064,0.258528, 0.422727
us_000088732,0.258528, 0.459415
us_000495050,0.258528, 0.490121
us_000482495,0.258528, 0.787085
us_000459475,0.258528, 0.852864
us_000493016,0.258528, 0.898171
pr_000746121,0.253789, 0.000000
us_000493258,0.253789, 0.002090
us_000570925,0.253789, 0.002347
us_000563380,0.253789, 0.009246
us_000473037,0.253789, 0.014252
us_000038431,0.253789, 0.041416
us_000515379,0.253789, 0.069917
us_000490371,0.253789, 0.256265
us_000530156,0.253789, 0.812028
us_000594126,0.253789, 0.822595
us_000522640,0.253789, 0.826990
us_000518257,0.253789, 0.829584
us_000587453,0.253789, 0.833447
us_000492714,0.253789, 0.835681
us_000560911,0.253789, 0.878121
us_000582027,0.253789, 0.894652
us_000565168,0.253789, 1.007726
us_000525867,0.253789, 1.085288
us_000573917,0.250962, 0.045465
us_000078325,0.250962, 0.128234
us_000477599,0.250962, 0.316520
us_000501148,0.250962, 0.476093
us_000460573,0.250962, 0.500285
us_000616760,0.239686, 0.000000
us_000487023,0.239686, 0.000000
us_000487316,0.239686, 0.000000
us_000488890,0.239686, 0.000000
us_000473544,0.239686, 0.000007
pr_000748296,0.239686, 0.000025
pr_000838376,0.239686, 0.000613
pr_001136666,0.239686, 0.000703
pr_000713515,0.239686, 0.000704
pr_000958952,0.239686, 0.000732
pr_001047383,0.239686, 0.000796
pr_000989447,0.239686, 0.000847
pr_000637148,0.239686, 0.000876
pr_000822642,0.239686, 0.000885
pr_000555931,0.239686, 0.000924
pr_001583767,0.239686, 0.000961
pr_000724900,0.239686, 0.001168
pr_001086649,0.239686, 0.001181
pr_001076727,0.239686, 0.001211
pr_001015299,0.239686, 0.001219
pr_000728235,0.239686, 0.001312
pr_000727586,0.239686, 0.001347
pr_001020223,0.239686, 0.001347
pr_000939952,0.239686, 0.001347
pr_000338808,0.239686, 0.001471
pr_000997656,0.239686, 0.001524
pr_000163503,0.239686, 0.001608
pr_000891324,0.239686, 0.001746
pr_000862806,0.239686, 0.002237
pr_001657219,0.239686, 0.002528
pr_001017515,0.239686, 0.003204
us_000499755,0.239686, 0.014183
us_000471979,0.239686, 0.016132
us_000525890,0.239686, 0.021989
us_000502093,0.239686, 0.221894
us_000465139,0.239686, 0.865532
us_000567878,0.232811, 0.000000
pr_000104443,0.232811, 0.000019
us_000495808,0.232811, 0.001132
us_000607477,0.232811, 0.001208
us_000534359,0.232811, 0.003983
us_000536993,0.232811, 0.006599
us_000030678,0.232811, 0.025664
us_000465351,0.232811, 0.027685
us_000490829,0.232365, 0.000000
us_000499600,0.232365, 0.000000
us_000511287,0.232365, 0.000000
pr_001855161,0.232365, 0.000000
pr_001941822,0.232365, 0.000000
pr_001100187,0.232365, 0.000000
pr_001884755,0.232365, 0.000000
pr_001872427,0.232365, 0.000000
pr_002037418,0.232365, 0.000000
pr_001129858,0.232365, 0.000000
pr_001795955,0.232365, 0.000000
pr_001889942,0.232365, 0.000000
pr_001155664,0.232365, 0.000000
pr_001854133,0.232365, 0.000000
pr_001800445,0.232365, 0.000000
pr_001885518,0.232365, 0.000000
pr_001941372,0.232365, 0.000000
pr_000938588,0.232365, 0.000000
pr_001941905,0.232365, 0.000000
pr_001154724,0.232365, 0.000000
pr_001784547,0.232365, 0.000000
pr_001855607,0.232365, 0.000000
pr_000713281,0.232365, 0.000000
pr_001874121,0.232365, 0.000000
pr_001089786,0.232365, 0.000000
pr_001891285,0.232365, 0.000000
pr_001883368,0.232365, 0.000000
pr_000752615,0.232365, 0.000000
pr_001146987,0.232365, 0.000000
pr_001785141,0.232365, 0.000000
pr_001775335,0.232365, 0.000000
pr_001782284,0.232365, 0.000000
pr_001144007,0.232365, 0.000000
pr_001129151,0.232365, 0.000000
pr_001796158,0.232365, 0.000000
pr_001807541,0.232365, 0.000000
pr_001156364,0.232365, 0.000000
pr_001774966,0.232365, 0.000000
pr_001803020,0.232365, 0.000000
pr_001938840,0.232365, 0.000000
pr_001939458,0.232365, 0.000000
pr_000560674,0.232365, 0.000000
pr_001146847,0.232365, 0.000000
pr_001884488,0.232365, 0.000000
pr_001140790,0.232365, 0.000000
pr_001776230,0.232365, 0.000000
pr_002040695,0.232365, 0.000000
us_000476322,0.232365, 0.000000
us_000464057,0.232365, 0.000000
us_000459294,0.232365, 0.000000
us_000281717,0.232365, 0.000000
pr_002142208,0.232365, 0.000000
pr_001028813,0.232365, 0.000001
pr_001080893,0.232365, 0.000001
pr_000451142,0.232365, 0.000001
pr_001112099,0.232365, 0.000001
pr_000987588,0.232365, 0.000001
pr_000993830,0.232365, 0.000001
pr_001982734,0.232365, 0.000001
pr_001106028,0.232365, 0.000001
us_000467928,0.232365, 0.000001
us_000464395,0.232365, 0.000001
us_000467645,0.232365, 0.000001
us_000466547,0.232365, 0.000001
us_000474078,0.232365, 0.000001
pr_000705720,0.232365, 0.000001
pr_000709161,0.232365, 0.000001
pr_001932438,0.232365, 0.000001
pr_002136237,0.232365, 0.000001
pr_000782879,0.232365, 0.000001
pr_002181863,0.232365, 0.000001
pr_000649204,0.232365, 0.000001
pr_001406433,0.232365, 0.000001
pr_001139325,0.232365, 0.000001
pr_001138557,0.232365, 0.000001
pr_001103219,0.232365, 0.000001
pr_001398716,0.232365, 0.000001
pr_001155835,0.232365, 0.000001
pr_001155847,0.232365, 0.000001
pr_001624523,0.232365, 0.000001
pr_001399368,0.232365, 0.000001
pr_000823491,0.232365, 0.000002
pr_001846993,0.232365, 0.000002
pr_001904329,0.232365, 0.000002
pr_002193066,0.232365, 0.000002
pr_001628893,0.232365, 0.000002
pr_001147353,0.232365, 0.000003
pr_001769767,0.232365, 0.000003
pr_001703931,0.232365, 0.000004
pr_002183450,0.232365, 0.000004
pr_002116586,0.232365, 0.000004
pr_001851982,0.232365, 0.000004
pr_000861252,0.232365, 0.000004
pr_002118891,0.232365, 0.000004
pr_002194260,0.232365, 0.000004
pr_000970759,0.232365, 0.000004
pr_001909430,0.232365, 0.000004
pr_001673070,0.232365, 0.000004
pr_000876867,0.232365, 0.000005
pr_001007710,0.232365, 0.000005
pr_000738354,0.232365, 0.000005
pr_002143300,0.232365, 0.000005
pr_002059002,0.232365, 0.000005
pr_001584697,0.232365, 0.000005
pr_001766405,0.232365, 0.000005
pr_002170297,0.232365, 0.000005
pr_001019796,0.232365, 0.000005
pr_001866727,0.232365, 0.000005
pr_001802573,0.232365, 0.000007
pr_000645581,0.232365, 0.000007
pr_000903537,0.232365, 0.000009
pr_001766323,0.232365, 0.000009
pr_000995896,0.232365, 0.000009
pr_000816427,0.232365, 0.000009
pr_001929520,0.232365, 0.000010
pr_002231197,0.232365, 0.000011
pr_000735847,0.232365, 0.000011
pr_002110449,0.232365, 0.000012
pr_001673017,0.232365, 0.000012
pr_000760144,0.232365, 0.000013
pr_001392803,0.232365, 0.000014
pr_001097445,0.232365, 0.000015
pr_000941266,0.232365, 0.000017
pr_000940343,0.232365, 0.000017
pr_000639964,0.232365, 0.000021
pr_001047163,0.232365, 0.000021
pr_000711837,0.232365, 0.000022
pr_000951902,0.232365, 0.000022
pr_000745479,0.232365, 0.000023
pr_001062805,0.232365, 0.000023
pr_000984292,0.232365, 0.000023
pr_000955970,0.232365, 0.000023
pr_001999391,0.232365, 0.000025
pr_001790808,0.232365, 0.000025
pr_001855286,0.232365, 0.000025
pr_001660484,0.232365, 0.000026
pr_001164893,0.232365, 0.000027
us_000597707,0.232365, 0.000031
pr_001643421,0.232365, 0.000032
pr_001710112,0.232365, 0.000035
pr_001938749,0.232365, 0.000035
pr_000973973,0.232365, 0.000038
pr_001778140,0.232365, 0.000038
pr_000562387,0.232365, 0.000040
pr_001143869,0.232365, 0.000040
pr_001784874,0.232365, 0.000043
pr_001034595,0.232365, 0.000048
pr_000472133,0.232365, 0.000048
pr_000966310,0.232365, 0.000048
pr_001088395,0.232365, 0.000048
pr_001138668,0.232365, 0.000048
pr_001139560,0.232365, 0.000048
pr_001642080,0.232365, 0.000048
pr_000737766,0.232365, 0.000048
pr_000419270,0.232365, 0.000048
pr_001719120,0.232365, 0.000048
pr_001770194,0.232365, 0.000048
pr_000884008,0.232365, 0.000048
pr_001644745,0.232365, 0.000048
pr_001144601,0.232365, 0.000048
pr_001643450,0.232365, 0.000048
pr_001963405,0.232365, 0.000048
pr_001585872,0.232365, 0.000048
pr_001103883,0.232365, 0.000048
pr_001160872,0.232365, 0.000048
pr_000852738,0.232365, 0.000048
pr_000785730,0.232365, 0.000048
pr_001139838,0.232365, 0.000048
pr_000917863,0.232365, 0.000048
pr_001138546,0.232365, 0.000048
pr_000960427,0.232365, 0.000048
pr_000545321,0.232365, 0.000048
pr_000591540,0.232365, 0.000048
pr_000736707,0.232365, 0.000048
pr_000740805,0.232365, 0.000048
pr_001640671,0.232365, 0.000048
pr_002225797,0.232365, 0.000048
pr_001144337,0.232365, 0.000048
pr_001019711,0.232365, 0.000048
pr_001972301,0.232365, 0.000048
pr_000960040,0.232365, 0.000048
pr_001019717,0.232365, 0.000048
pr_001144355,0.232365, 0.000048
pr_000429231,0.232365, 0.000048
pr_001603428,0.232365, 0.000048
pr_000714698,0.232365, 0.000049
pr_000706313,0.232365, 0.000051
pr_000953111,0.232365, 0.000052
us_000466693,0.232365, 0.000056
pr_001630154,0.232365, 0.000058
pr_000648698,0.232365, 0.000058
pr_001616346,0.232365, 0.000059
pr_000824851,0.232365, 0.000063
pr_000950262,0.232365, 0.000063
pr_001001738,0.232365, 0.000065
pr_000975073,0.232365, 0.000065
pr_000649593,0.232365, 0.000079
pr_000868121,0.232365, 0.000080
pr_001901431,0.232365, 0.000086
pr_000746454,0.232365, 0.000088
pr_001392146,0.232365, 0.000089
pr_000967715,0.232365, 0.000090
pr_000669085,0.232365, 0.000092
pr_001073930,0.232365, 0.000092
pr_001966621,0.232365, 0.000099
pr_001049440,0.232365, 0.000102
pr_002079453,0.232365, 0.000104
pr_001103381,0.232365, 0.000112
pr_001001243,0.232365, 0.000115
pr_000670486,0.232365, 0.000123
pr_000753579,0.232365, 0.000123
pr_000969375,0.232365, 0.000126
pr_001001709,0.232365, 0.000128
pr_001163630,0.232365, 0.000139
pr_000593489,0.232365, 0.000145
pr_001852531,0.232365, 0.000147
pr_000760152,0.232365, 0.000152
pr_001942388,0.232365, 0.000156
pr_001159363,0.232365, 0.000156
pr_000578606,0.232365, 0.000157
pr_000590797,0.232365, 0.000157
pr_000632370,0.232365, 0.000157
pr_001887913,0.232365, 0.000177
pr_000824293,0.232365, 0.000182
us_000432902,0.232365, 0.000186
pr_000782707,0.232365, 0.000195
us_000575531,0.232365, 0.000212
pr_001845941,0.232365, 0.000212
pr_001103398,0.232365, 0.000213
pr_001153464,0.232365, 0.000213
pr_000018878,0.232365, 0.000217
pr_000638169,0.232365, 0.000225
us_000582493,0.232365, 0.000233
pr_001996548,0.232365, 0.000253
us_000510583,0.232365, 0.000304
pr_001148357,0.232365, 0.000312
pr_000420102,0.232365, 0.000335
pr_000747123,0.232365, 0.000401
pr_000937591,0.232365, 0.000439
pr_001137639,0.232365, 0.000442
us_000274133,0.232365, 0.000443
pr_001088072,0.232365, 0.000476
us_000461145,0.232365, 0.000517
us_000176098,0.232365, 0.000525
pr_001662501,0.232365, 0.000535
pr_001136775,0.232365, 0.000570
pr_001137038,0.232365, 0.000570
pr_001750654,0.232365, 0.000570
pr_001091278,0.232365, 0.000570
pr_001104515,0.232365, 0.000570
pr_000584062,0.232365, 0.000570
pr_001974980,0.232365, 0.000570
pr_001096617,0.232365, 0.000570
pr_000572708,0.232365, 0.000570
pr_001137509,0.232365, 0.000570
pr_000786566,0.232365, 0.000570
pr_001137718,0.232365, 0.000570
pr_001096643,0.232365, 0.000570
pr_000837579,0.232365, 0.000570
pr_001798714,0.232365, 0.000570
pr_001132246,0.232365, 0.000573
pr_001140138,0.232365, 0.000576
pr_000706338,0.232365, 0.000579
us_000489900,0.232365, 0.000584
pr_001118700,0.232365, 0.000673
pr_001672668,0.232365, 0.000682
pr_001950101,0.232365, 0.000801
pr_001089014,0.232365, 0.000876
pr_001685936,0.232365, 0.000884
pr_000722281,0.232365, 0.000894
pr_000960100,0.232365, 0.000915
pr_001066244,0.232365, 0.001007
us_000506549,0.232365, 0.001030
us_000611807,0.232365, 0.001051
pr_000551928,0.232365, 0.001097
pr_001060943,0.232365, 0.001108
pr_001852768,0.232365, 0.001111
pr_002056335,0.232365, 0.001125
us_000503805,0.232365, 0.001170
pr_001065286,0.232365, 0.001209
pr_001744908,0.232365, 0.001305
us_000480959,0.232365, 0.001313
pr_001043835,0.232365, 0.001441
pr_002124510,0.232365, 0.001443
pr_001926826,0.232365, 0.001443
pr_001946135,0.232365, 0.001443
pr_002077519,0.232365, 0.001443
pr_000832346,0.232365, 0.001443
pr_000758778,0.232365, 0.001447
pr_002094493,0.232365, 0.001465
pr_000982378,0.232365, 0.001498
pr_001921453,0.232365, 0.001537
pr_000685293,0.232365, 0.001560
pr_000977343,0.232365, 0.001573
pr_001587365,0.232365, 0.001658
us_000508852,0.232365, 0.001802
pr_002077069,0.232365, 0.001816
pr_001925695,0.232365, 0.001816
pr_002082959,0.232365, 0.001816
pr_002154494,0.232365, 0.001816
pr_002084142,0.232365, 0.001816
pr_002176651,0.232365, 0.001816
pr_002064772,0.232365, 0.001816
pr_001684286,0.232365, 0.001816
pr_002094961,0.232365, 0.001816
pr_002078462,0.232365, 0.001816
pr_001682699,0.232365, 0.001816
pr_001759328,0.232365, 0.001816
pr_002078315,0.232365, 0.001816
pr_001659554,0.232365, 0.001816
pr_001664487,0.232365, 0.001816
pr_002078171,0.232365, 0.001816
pr_002204730,0.232365, 0.001816
pr_001683444,0.232365, 0.001816
pr_001668635,0.232365, 0.001817
pr_002068827,0.232365, 0.001825
us_000538511,0.232365, 0.001838
pr_000730129,0.232365, 0.001853
pr_000878491,0.232365, 0.001855
pr_001076012,0.232365, 0.001866
us_000490131,0.232365, 0.001871
pr_002174057,0.232365, 0.001911
pr_001955094,0.232365, 0.001911
pr_000831505,0.232365, 0.001912
pr_000583229,0.232365, 0.001925
pr_002094935,0.232365, 0.001957
pr_000779183,0.232365, 0.001980
pr_000741071,0.232365, 0.002020
pr_001971644,0.232365, 0.002032
us_000477497,0.232365, 0.002045
pr_002074780,0.232365, 0.002055
pr_000655715,0.232365, 0.002056
pr_002086043,0.232365, 0.002061
pr_002072266,0.232365, 0.002061
pr_001733466,0.232365, 0.002061
us_000465472,0.232365, 0.002067
pr_001950162,0.232365, 0.002098
pr_001611422,0.232365, 0.002110
pr_001695625,0.232365, 0.002191
pr_002084287,0.232365, 0.002208
pr_002084361,0.232365, 0.002239
pr_000823779,0.232365, 0.002318
us_000461097,0.232365, 0.002329
us_000601095,0.232365, 0.002334
pr_002094236,0.232365, 0.002349
pr_002157730,0.232365, 0.002371
us_000397215,0.232365, 0.002431
pr_000633165,0.232365, 0.002446
pr_002082931,0.232365, 0.002481
pr_001759627,0.232365, 0.002722
pr_002234576,0.232365, 0.003057
pr_001965115,0.232365, 0.003168
us_000481512,0.232365, 0.003229
pr_002078753,0.232365, 0.003393
pr_001857083,0.232365, 0.003625
pr_000829726,0.232365, 0.003728
us_000556742,0.232365, 0.004030
pr_000636309,0.232365, 0.004156
pr_000560235,0.232365, 0.004336
us_000464896,0.232365, 0.004453
pr_001947690,0.232365, 0.004591
pr_000661641,0.232365, 0.004870
pr_001816790,0.232365, 0.005005
pr_001698037,0.232365, 0.005036
us_000491841,0.232365, 0.005196
pr_000889136,0.232365, 0.005225
us_000471589,0.232365, 0.005244
pr_000890970,0.232365, 0.005273
pr_001969562,0.232365, 0.005326
pr_001987160,0.232365, 0.005438
pr_000910654,0.232365, 0.005521
us_000473068,0.232365, 0.005575
pr_001681752,0.232365, 0.005634
pr_000486271,0.232365, 0.005685
pr_000106574,0.232365, 0.005695
pr_000890470,0.232365, 0.005822
pr_000168259,0.232365, 0.005828
pr_000664486,0.232365, 0.005872
pr_001114911,0.232365, 0.005958
pr_000745009,0.232365, 0.006084
pr_000815519,0.232365, 0.006699
pr_000944092,0.232365, 0.006944
pr_001687441,0.232365, 0.008249
pr_002226275,0.232365, 0.008387
pr_000965078,0.232365, 0.008457
pr_001690892,0.232365, 0.009075
pr_000953847,0.232365, 0.010169
pr_001747439,0.232365, 0.010176
us_000481179,0.232365, 0.010388
pr_002222968,0.232365, 0.010456
pr_001696338,0.232365, 0.010691
us_000481205,0.232365, 0.010884
pr_000206447,0.232365, 0.010980
us_000481297,0.232365, 0.011012
pr_001915632,0.232365, 0.011846
pr_002052328,0.232365, 0.011908
pr_002098312,0.232365, 0.012208
us_000511508,0.232365, 0.012360
pr_002135458,0.232365, 0.014779
pr_000885828,0.232365, 0.014821
us_000363775,0.232365, 0.015053
pr_000698254,0.232365, 0.015480
pr_001725140,0.232365, 0.016722
us_000599995,0.232365, 0.017520
pr_001987459,0.232365, 0.018579
pr_001078065,0.232365, 0.018872
pr_001693110,0.232365, 0.020240
pr_002061932,0.232365, 0.021660
us_000560092,0.232365, 0.022343
pr_002070282,0.232365, 0.022888
pr_001640102,0.232365, 0.023475
us_000616190,0.232365, 0.023824
pr_001733279,0.232365, 0.024998
us_000469780,0.232365, 0.026127
us_000462720,0.232365, 0.026784
us_000579992,0.232365, 0.028225
us_000534090,0.232365, 0.031447
pr_001663820,0.232365, 0.034561
pr_000664640,0.232365, 0.038516
us_000464054,0.232365, 0.038809
pr_001642819,0.232365, 0.041798
pr_001857027,0.232365, 0.042625
pr_001733434,0.232365, 0.043902
pr_001929673,0.232365, 0.046852
us_000486088,0.232365, 0.047640
us_000464857,0.232365, 0.049304
us_000487497,0.232365, 0.059742
us_000510469,0.232365, 0.069985
us_000150181,0.232365, 0.178603
pr_002137393,0.232365, 0.476915
pr_001694230,0.232365, 0.485458
pr_001654366,0.232365, 0.506999
pr_001952499,0.232365, 0.510528
pr_002063535,0.232365, 0.514352
pr_001970868,0.232365, 0.514420
pr_001945230,0.232365, 0.514535
pr_001964364,0.232365, 0.515921
pr_001955125,0.232365, 0.516136
pr_002106042,0.232365, 0.518149
pr_001736040,0.232365, 0.594872
us_000507818,0.232297, 0.000000
pr_000917967,0.232297, 0.000001
pr_001085750,0.232297, 0.000001
pr_000358127,0.232297, 0.000001
pr_000426370,0.232297, 0.000001
pr_000904532,0.232297, 0.000001
pr_002083461,0.232297, 0.000001
pr_001164604,0.232297, 0.000001
pr_002149102,0.232297, 0.000001
pr_001022418,0.232297, 0.000001
us_000513644,0.232297, 0.000002
pr_000281489,0.232297, 0.000007
us_000505098,0.232297, 0.000014
us_000603977,0.232297, 0.000016
us_000571282,0.232297, 0.000016
pr_000006303,0.232297, 0.000017
us_000600387,0.232297, 0.000017
us_000594562,0.232297, 0.000092
pr_000608061,0.232297, 0.000103
pr_000407368,0.232297, 0.000128
us_000579121,0.232297, 0.000159
us_000498135,0.232297, 0.004657
us_000535412,0.232297, 0.012819
us_000574371,0.232297, 0.599241
us_000533214,0.232297, 0.732388
us_000468677,0.231790, 0.000008
us_000568662,0.231790, 0.331261
us_000476734,0.231790, 0.468772
us_000534936,0.231790, 0.503149
us_000547815,0.231790, 0.524989
us_000547816,0.231790, 0.524989
us_000533459,0.231790, 0.527349
us_000500666,0.231790, 0.545103
us_000507406,0.231790, 0.546359
us_000487728,0.231790, 0.548692
us_000500919,0.231790, 0.556609
us_000518442,0.231790, 0.557104
us_000557512,0.231790, 0.560753
us_000485318,0.231790, 0.572040
us_000495049,0.231790, 0.583160
us_000558783,0.228059, 0.000000
us_000536358,0.228059, 0.000000
pr_000357881,0.228059, 0.000093
us_000459846,0.228059, 0.000147
pr_000726262,0.228059, 0.000234
us_000488203,0.228059, 0.000949
us_000555843,0.228059, 0.178028
us_000581549,0.228059, 0.201817
us_000597244,0.228059, 0.250032
us_000493490,0.228059, 0.266993
us_000489998,0.228059, 0.291021
us_000550574,0.228059, 0.294396
us_000571787,0.228059, 0.295677
us_000600248,0.228059, 0.297922
us_000476179,0.228059, 0.311127
us_000526769,0.228059, 0.313169
us_000559486,0.228059, 0.313295
us_000529467,0.228059, 0.315245
us_000500006,0.228059, 0.315245
us_000496568,0.228059, 0.330764
pr_000378691,0.189174, 0.000322
pr_000777747,0.189174, 0.000337
pr_000241642,0.189174, 0.000375
us_000461399,0.189174, 0.001056
us_000116411,0.189174, 0.126730
us_000600084,0.189174, 0.162750
us_000477083,0.189174, 0.171233
us_000470662,0.189174, 0.171682
us_000477804,0.189174, 0.172341
us_000471490,0.189174, 0.177338
us_000478807,0.189174, 0.177536
us_000263018,0.189174, 0.179233
us_000460873,0.189174, 0.179952
us_000015256,0.189174, 0.179952
