Product ID : 903 # of JPs covered : 1 : 186 : Acct-Tax, 
us_000484678,0.147058, 0.200287
us_000487666,0.147058, 0.200287
us_000461447,0.147058, 0.200287
us_000493241,0.147058, 0.200287
us_000469337,0.147058, 0.200287
us_000549497,0.147058, 0.200287
us_000493526,0.147058, 0.200287
us_000555199,0.147058, 0.200287
us_000556305,0.147058, 0.200287
us_000490497,0.147058, 0.200287
us_000461817,0.147058, 0.200287
us_000556297,0.147058, 0.200287
us_000492852,0.147058, 0.200287
us_000460514,0.147058, 0.200287
us_000556358,0.147058, 0.200287
us_000469837,0.147058, 0.200287
us_000474434,0.147058, 0.200287
us_000247328,0.147058, 0.200287
us_000462425,0.147058, 0.200287
us_000597218,0.147058, 0.200287
us_000465165,0.147058, 0.200287
us_000476922,0.147058, 0.200287
us_000488519,0.147058, 0.200287
us_000094499,0.147058, 0.200287
us_000477019,0.147058, 0.200287
us_000480535,0.147058, 0.200287
us_000460112,0.147058, 0.200287
us_000478132,0.147058, 0.200287
us_000487750,0.147058, 0.200287
us_000500263,0.147058, 0.200287
us_000488788,0.147058, 0.200287
us_000486990,0.147058, 0.200287
us_000459480,0.147058, 0.200287
us_000160562,0.147058, 0.200287
us_000501856,0.147058, 0.200287
us_000481500,0.147058, 0.200287
us_000494198,0.147058, 0.200287
us_000549259,0.147058, 0.200287
us_000500619,0.147058, 0.200287
us_000552994,0.147058, 0.200287
us_000461487,0.147058, 0.200287
us_000186073,0.147058, 0.200287
us_000477774,0.147058, 0.200287
us_000267401,0.147058, 0.200287
us_000459057,0.147058, 0.200287
us_000474239,0.147058, 0.200287
us_000471242,0.147058, 0.200287
us_000510686,0.147058, 0.200287
us_000187177,0.147058, 0.200287
us_000472519,0.147058, 0.200287
us_000467933,0.147058, 0.200287
us_000475672,0.147058, 0.200287
us_000484415,0.147058, 0.200287
us_000171786,0.147058, 0.200287
us_000122543,0.147058, 0.200287
us_000475992,0.147058, 0.200287
us_000509133,0.147058, 0.200287
us_000349881,0.147058, 0.200287
us_000469306,0.147058, 0.200287
us_000480766,0.147058, 0.200287
us_000088089,0.147058, 0.200287
us_000487483,0.147058, 0.200287
us_000478330,0.147058, 0.200287
us_000370558,0.147058, 0.200287
us_000486811,0.147058, 0.200287
us_000487743,0.147058, 0.200287
us_000234538,0.147058, 0.200287
us_000299543,0.147058, 0.200287
us_000554207,0.147058, 0.200287
us_000462325,0.147058, 0.200287
us_000468647,0.147058, 0.200287
us_000487758,0.147058, 0.200287
us_000488820,0.147058, 0.200287
us_000488696,0.147058, 0.200287
us_000484765,0.147058, 0.200287
us_000248573,0.147058, 0.200287
us_000504304,0.147058, 0.200287
us_000480844,0.147058, 0.200287
us_000555286,0.147058, 0.200287
us_000460554,0.147058, 0.200287
us_000488892,0.147058, 0.200287
us_000493370,0.147058, 0.200287
us_000499186,0.147058, 0.200287
us_000459038,0.147058, 0.200287
us_000556306,0.147058, 0.200287
us_000554318,0.147058, 0.200287
us_000460587,0.147058, 0.200287
us_000485272,0.147058, 0.200287
us_000502848,0.147058, 0.200430
us_000551353,0.147058, 0.200796
us_000204555,0.147058, 0.200885
us_000289324,0.147058, 0.200913
us_000006175,0.147058, 0.201085
us_000571449,0.147058, 0.201134
us_000534565,0.147058, 0.201540
us_000570980,0.147058, 0.201685
us_000516470,0.147058, 0.201887
us_000468906,0.147058, 0.201976
us_000517061,0.147058, 0.202104
us_000484408,0.147058, 0.202361
us_000085467,0.147058, 0.202508
pr_001055725,0.147058, 0.202705
us_000572790,0.147058, 0.202955
us_000531525,0.147058, 0.203153
us_000475298,0.147058, 0.203199
us_000503744,0.147058, 0.203229
us_000503716,0.147058, 0.203229
us_000501677,0.147058, 0.203835
us_000487862,0.147058, 0.203868
us_000467877,0.147058, 0.203911
us_000504013,0.147058, 0.203945
us_000487914,0.147058, 0.204082
us_000612998,0.147058, 0.204112
us_000479792,0.147058, 0.204501
us_000468949,0.147058, 0.204552
us_000548716,0.147058, 0.204992
us_000469871,0.147058, 0.205350
us_000500826,0.147058, 0.205476
us_000467985,0.147058, 0.206459
us_000467982,0.147058, 0.206813
us_000551260,0.147058, 0.207212
us_000596036,0.147058, 0.208485
us_000364810,0.147058, 0.208722
us_000554221,0.147058, 0.210221
us_000301344,0.147058, 0.211082
us_000498884,0.147058, 0.211879
us_000522682,0.147058, 0.211973
us_000571249,0.147058, 0.212025
us_000589522,0.147058, 0.213067
us_000481562,0.147058, 0.214338
us_000516514,0.147058, 0.215785
us_000172178,0.147058, 0.216024
us_000466573,0.147058, 0.216215
us_000502388,0.147058, 0.216620
us_000534681,0.147058, 0.216817
us_000489945,0.147058, 0.216963
us_000042261,0.147058, 0.217410
us_000102105,0.147058, 0.217571
us_000462008,0.147058, 0.217638
us_000548498,0.147058, 0.217958
us_000581362,0.147058, 0.218068
us_000486048,0.147058, 0.218174
us_000500300,0.147058, 0.218225
us_000600660,0.147058, 0.218278
us_000461397,0.147058, 0.219618
us_000480903,0.147058, 0.219794
us_000472023,0.147058, 0.221083
us_000462257,0.147058, 0.221667
us_000482086,0.147058, 0.223784
us_000497354,0.147058, 0.224580
us_000490193,0.147058, 0.226210
us_000538460,0.147058, 0.227224
us_000534334,0.147058, 0.227920
us_000553053,0.147058, 0.229624
us_000584699,0.147058, 0.229661
us_000500597,0.147058, 0.230572
us_000554760,0.147058, 0.230605
us_000466836,0.147058, 0.231251
us_000486113,0.147058, 0.234353
us_000516447,0.147058, 0.235487
us_000534574,0.147058, 0.236649
us_000336176,0.147058, 0.252638
us_000523519,0.147058, 0.253722
us_000538389,0.147058, 0.255312
us_000481431,0.147058, 0.257510
us_000526301,0.147058, 0.258146
us_000556732,0.147058, 0.260156
us_000409661,0.147058, 0.263326
us_000015802,0.147058, 0.265861
us_000558086,0.147058, 0.267794
us_000461041,0.147058, 0.269638
us_000581077,0.147058, 0.271750
us_000487319,0.147058, 0.273305
us_000500555,0.147058, 0.275716
us_000483520,0.147058, 0.280454
us_000460548,0.147058, 0.304423
us_000300506,0.147058, 0.306931
us_000097660,0.147058, 0.316477
us_000587530,0.147058, 0.323095
us_000581102,0.147058, 0.323799
us_000561834,0.147058, 0.327768
us_000519485,0.147058, 0.332853
us_000554752,0.147058, 0.343070
us_000593330,0.147058, 0.348745
us_000486277,0.147058, 0.355514
us_000500667,0.147058, 0.366459
us_000461504,0.147058, 0.375683
us_000467936,0.147058, 0.376856
us_000299852,0.147058, 0.378326
us_000512956,0.147058, 0.424223
us_000504260,0.147058, 0.440101
us_000524971,0.147058, 0.461820
us_000463783,0.147058, 0.502760
us_000462099,0.147058, 0.528647
us_000554498,0.147058, 0.565444
us_000471945,0.147058, 0.571411
us_000503958,0.147058, 0.582647
us_000498731,0.147058, 0.582732
us_000487410,0.147058, 0.589427
us_000476625,0.147058, 0.607760
us_000487685,0.147058, 0.608579
us_000459081,0.147058, 0.610209
us_000458707,0.147058, 0.622238
us_000350734,0.147058, 0.651006
us_000496646,0.147058, 0.677727
us_000500862,0.147058, 0.783965
us_000316409,0.147058, 0.851427
us_000485357,0.147058, 0.934565
us_000523227,0.147058, 1.225386
us_000486004,0.124320, 0.000004
us_000543991,0.124320, 0.001142
us_000617385,0.124320, 0.003516
us_000567576,0.124320, 0.003799
us_000459091,0.124320, 0.103641
us_000469771,0.124320, 0.436850
us_000493087,0.124320, 0.548140
us_000532144,0.124320, 0.589605
us_000523907,0.124320, 0.591202
us_000519225,0.124320, 0.597355
us_000480836,0.124320, 0.602049
us_000521396,0.124320, 0.623883
us_000604626,0.124320, 0.671430
us_000520669,0.124320, 0.884408
us_000472158,0.053427, 0.034642
us_000525648,0.044346, 0.000018
us_000580645,0.044346, 0.000850
us_000552221,0.044346, 0.313783
us_000500994,0.044346, 0.354583
us_000523776,0.044346, 0.376343
us_000524949,0.044346, 0.377026
us_000500933,0.044346, 0.395650
us_000465121,0.044346, 0.405294
us_000484294,0.044346, 0.414184
us_000465617,0.044346, 0.437382
us_000572542,0.044346, 0.455349
us_000534210,0.044346, 0.487742
us_000468881,0.044346, 0.497839
us_000497936,0.044346, 0.515829
us_000093193,0.044346, 0.538477
us_000459275,0.044346, 0.900375
us_000459279,0.044346, 0.937100
us_000469064,0.020367, 0.000001
us_000536538,0.020367, 0.000008
us_000603876,0.020367, 0.000040
us_000575325,0.020367, 0.000153
us_000483455,0.020367, 0.003227
pr_000820933,0.020367, 0.165445
us_000480028,0.020367, 0.166351
us_000522515,0.020367, 0.167119
us_000544681,0.020367, 0.168733
us_000532824,0.020367, 0.169643
us_000605324,0.020367, 0.170098
us_000476302,0.020367, 0.170433
us_000567132,0.020367, 0.170433
us_000522429,0.020367, 0.170636
pr_000910262,0.020367, 0.171266
us_000518301,0.020367, 0.174501
us_000460584,0.020367, 0.175339
us_000593737,0.020367, 0.176475
pr_000968389,0.020367, 0.178167
us_000532540,0.020367, 0.178774
us_000519424,0.020367, 0.178774
us_000502156,0.020367, 0.196402
us_000504498,0.020367, 0.196402
us_000487808,0.020367, 0.197325
us_000577831,0.020367, 0.198031
us_000551135,0.020367, 0.198612
us_000484895,0.020367, 0.198612
us_000480097,0.020367, 0.198612
us_000504523,0.020367, 0.198612
us_000488972,0.020367, 0.199061
us_000513433,0.020367, 0.218420
us_000540729,0.020367, 0.226172
us_000569176,0.017940, 0.000000
us_000540248,0.017940, 0.000000
us_000514144,0.017940, 0.000000
us_000566392,0.017940, 0.000000
us_000520191,0.017940, 0.000000
us_000565803,0.017940, 0.000000
us_000513150,0.017940, 0.000000
us_000547211,0.017940, 0.000000
us_000548735,0.017940, 0.000000
us_000520571,0.017940, 0.000000
us_000513104,0.017940, 0.000000
us_000512893,0.017940, 0.000000
us_000563527,0.017940, 0.000000
us_000554548,0.017940, 0.000000
us_000508752,0.017940, 0.000000
us_000541197,0.017940, 0.000000
us_000556752,0.017940, 0.000000
us_000472443,0.017940, 0.000000
us_000594032,0.017940, 0.000000
us_000584807,0.017940, 0.000000
us_000468096,0.017940, 0.000000
us_000538281,0.017940, 0.000000
us_000541285,0.017940, 0.000000
us_000512765,0.017940, 0.000000
us_000531826,0.017940, 0.000000
us_000597981,0.017940, 0.000000
us_000521149,0.017940, 0.000000
us_000575964,0.017940, 0.000000
us_000513749,0.017940, 0.000000
us_000531792,0.017940, 0.000000
us_000586165,0.017940, 0.000000
us_000588165,0.017940, 0.000000
pr_000910415,0.017940, 0.000000
pr_001146805,0.017940, 0.000000
pr_001155516,0.017940, 0.000000
us_000510892,0.017940, 0.000000
us_000542756,0.017940, 0.000000
us_000581299,0.017940, 0.000009
pr_001050845,0.017940, 0.000009
us_000583522,0.017940, 0.000011
us_000595472,0.017940, 0.000011
us_000509150,0.017940, 0.000014
us_000565590,0.017940, 0.000014
us_000569882,0.017940, 0.000014
us_000569805,0.017940, 0.000014
pr_001673484,0.017940, 0.000015
us_000547831,0.017940, 0.000031
us_000597560,0.017940, 0.000038
us_000598293,0.017940, 0.000041
pr_000941310,0.017940, 0.000043
pr_000958077,0.017940, 0.000076
pr_001800144,0.017940, 0.000093
us_000040060,0.017940, 0.000109
pr_000882501,0.017940, 0.000156
pr_000820095,0.017940, 0.000156
pr_000816738,0.017940, 0.000160
pr_001150673,0.017940, 0.000204
us_000608611,0.017940, 0.000241
us_000478689,0.017940, 0.000292
us_000587766,0.017940, 0.000296
us_000484245,0.017940, 0.000478
pr_002095206,0.017940, 0.000568
us_000538248,0.017940, 0.000646
us_000509763,0.017940, 0.000936
us_000574346,0.017940, 0.001978
us_000544973,0.017940, 0.002947
us_000616713,0.017940, 0.003863
us_000518302,0.017940, 0.003906
us_000501962,0.017940, 0.003943
us_000542153,0.017940, 0.004854
us_000488166,0.017940, 0.010519
us_000510710,0.017940, 0.015015
us_000514395,0.017940, 0.016266
us_000585792,0.017940, 0.027209
us_000568275,0.017940, 0.032085
us_000480771,0.017940, 0.037798
us_000579485,0.017940, 0.050068
us_000097887,0.017940, 0.055109
us_000545568,0.017940, 0.179087
us_000475597,0.017940, 3.276980
us_000474913,0.017940, 3.679645
us_000485572,0.017940, 3.749323
us_000474853,0.017940, 3.953918
