Product ID : 906 # of JPs covered : 1 : 68 : Bankruptcy, 
OID,Confidence at Map Node,Error at Map Node
pr_001149587,0.101363, 0.000003
pr_001135018,0.101363, 0.000003
pr_001098658,0.101363, 0.000003
pr_001614140,0.101363, 0.000003
pr_001011612,0.101363, 0.000003
pr_000946603,0.101363, 0.000003
pr_000848162,0.101363, 0.000003
pr_001134817,0.101363, 0.000003
pr_001137097,0.101363, 0.000003
pr_001058248,0.101363, 0.000003
pr_001049934,0.101363, 0.000003
pr_001153498,0.101363, 0.000003
pr_001028027,0.101363, 0.000005
us_000595288,0.101363, 0.000006
pr_001802613,0.101363, 0.000006
pr_001120535,0.101363, 0.000006
pr_001787351,0.101363, 0.000006
us_000550108,0.101363, 0.000006
us_000558039,0.101363, 0.000007
us_000573322,0.101363, 0.000007
pr_002171482,0.101363, 0.000007
pr_001939875,0.101363, 0.000007
pr_001948843,0.101363, 0.000007
pr_001889118,0.101363, 0.000007
pr_001882165,0.101363, 0.000007
pr_001942956,0.101363, 0.000007
us_000471298,0.101363, 0.000007
pr_001167614,0.101363, 0.000007
pr_000768914,0.101363, 0.000009
us_000574733,0.101363, 0.000011
us_000608993,0.101363, 0.000011
us_000460710,0.101363, 0.000013
pr_000728222,0.101363, 0.000017
pr_001881379,0.101363, 0.000018
pr_001121113,0.101363, 0.000024
pr_001022269,0.101363, 0.000024
pr_001747433,0.101363, 0.000024
pr_001143067,0.101363, 0.000024
pr_000914305,0.101363, 0.000024
pr_000952103,0.101363, 0.000024
us_000493301,0.101363, 0.000025
pr_000587458,0.101363, 0.000026
pr_001635522,0.101363, 0.000026
pr_000708661,0.101363, 0.000030
us_000503362,0.101363, 0.000032
pr_001107469,0.101363, 0.000035
pr_000983870,0.101363, 0.000038
pr_000565403,0.101363, 0.000038
pr_001118135,0.101363, 0.000038
pr_000663060,0.101363, 0.000049
pr_001119496,0.101363, 0.000064
pr_001956873,0.101363, 0.000068
pr_000957808,0.101363, 0.000073
pr_001730442,0.101363, 0.000078
us_000556710,0.101363, 0.000084
pr_000932349,0.101363, 0.000088
pr_001150507,0.101363, 0.000098
pr_001656133,0.101363, 0.000100
pr_001874867,0.101363, 0.000117
pr_001889405,0.101363, 0.000156
pr_000948885,0.101363, 0.000161
pr_001027166,0.101363, 0.000174
us_000590316,0.101363, 0.000206
us_000569382,0.101363, 0.000209
us_000459439,0.101363, 0.000221
pr_001039909,0.101363, 0.000227
pr_001028602,0.101363, 0.000237
us_000580254,0.101363, 0.000238
pr_001071658,0.101363, 0.000240
pr_001406313,0.101363, 0.000272
pr_001936712,0.101363, 0.000275
us_000593893,0.101363, 0.000314
us_000600361,0.101363, 0.000320
us_000508929,0.101363, 0.000354
us_000265094,0.101363, 0.000374
pr_000738861,0.101363, 0.000447
us_000615525,0.101363, 0.000576
us_000459543,0.101363, 0.000614
us_000479705,0.101363, 0.000620
us_000474211,0.101363, 0.000620
us_000575375,0.101363, 0.000705
us_000604530,0.101363, 0.000750
us_000484774,0.101363, 0.000811
us_000591279,0.101363, 0.000816
us_000574851,0.101363, 0.000871
us_000607888,0.101363, 0.000895
us_000488446,0.101363, 0.000950
us_000558013,0.101363, 0.001036
us_000502938,0.101363, 0.001310
us_000474201,0.101363, 0.001334
us_000506460,0.101363, 0.001376
us_000611752,0.101363, 0.001416
us_000471199,0.101363, 0.001538
pr_001120105,0.101363, 0.002137
us_000547658,0.101363, 0.002156
pr_001084616,0.101363, 0.002268
pr_002232365,0.101363, 0.002353
us_000505282,0.101363, 0.002404
us_000592067,0.101363, 0.002430
pr_000772293,0.101363, 0.002454
us_000307611,0.101363, 0.002639
us_000479553,0.101363, 0.002717
pr_001600964,0.101363, 0.003058
pr_001049279,0.101363, 0.003058
pr_000174038,0.101363, 0.003153
pr_000636450,0.101363, 0.003901
pr_001015146,0.101363, 0.003901
pr_000970293,0.101363, 0.003901
pr_000917463,0.101363, 0.003901
pr_001087476,0.101363, 0.003990
us_000540044,0.101363, 0.004134
pr_000198291,0.101363, 0.004276
us_000531135,0.101363, 0.004291
pr_000916278,0.101363, 0.004293
pr_000292094,0.101363, 0.004442
pr_000911590,0.101363, 0.004540
pr_000975116,0.101363, 0.004644
pr_000739495,0.101363, 0.004644
pr_000179039,0.101363, 0.004644
us_000478256,0.101363, 0.004646
pr_000216985,0.101363, 0.004662
us_000459242,0.101363, 0.004818
pr_000762073,0.101363, 0.004883
pr_000171901,0.101363, 0.004883
pr_002109984,0.101363, 0.004883
pr_001927761,0.101363, 0.004883
pr_002165855,0.101363, 0.004883
pr_001168360,0.101363, 0.004883
pr_001955954,0.101363, 0.004883
pr_001062592,0.101363, 0.004883
pr_002099349,0.101363, 0.004883
pr_002155402,0.101363, 0.004883
pr_000582290,0.101363, 0.004883
pr_000876742,0.101363, 0.004883
pr_000849840,0.101363, 0.004883
pr_001994143,0.101363, 0.004883
pr_000171817,0.101363, 0.004883
pr_002188368,0.101363, 0.004883
pr_000577634,0.101363, 0.004883
pr_000707890,0.101363, 0.004883
pr_001959379,0.101363, 0.004883
pr_001048793,0.101363, 0.004886
pr_000566026,0.101363, 0.004887
pr_001969680,0.101363, 0.004971
us_000480966,0.101363, 0.005502
pr_002082157,0.101363, 0.005520
pr_000172478,0.101363, 0.005551
us_000328918,0.101363, 0.005897
us_000586359,0.101363, 0.006457
us_000571559,0.101363, 0.006573
pr_000970055,0.101363, 0.006712
us_000477178,0.101363, 0.007974
us_000560134,0.101363, 0.008083
pr_001956984,0.101363, 0.008242
us_000515537,0.101363, 0.010378
us_000250631,0.101363, 0.011997
us_000472642,0.101363, 0.012070
us_000546164,0.101363, 0.012219
pr_000691299,0.101363, 0.012372
us_000604666,0.101363, 0.012489
us_000513291,0.101363, 0.012530
pr_001821368,0.101363, 0.013063
us_000233054,0.101363, 0.014036
us_000488739,0.101363, 0.014959
us_000487034,0.101363, 0.015194
us_000489551,0.101363, 0.015330
us_000485991,0.101363, 0.015960
us_000544342,0.101363, 0.023246
us_000467835,0.101363, 0.023362
us_000507199,0.101363, 0.026088
us_000539101,0.101363, 0.028527
us_000464685,0.101363, 0.031216
us_000479767,0.101363, 0.031567
us_000584281,0.101363, 0.032872
us_000539063,0.101363, 0.033406
us_000474168,0.101363, 0.034844
us_000463865,0.101363, 0.037198
us_000474041,0.101363, 0.039983
us_000472781,0.101363, 0.040570
us_000588355,0.101363, 0.042041
us_000535507,0.101363, 0.046052
us_000017113,0.101363, 0.049843
us_000594953,0.101363, 0.052466
us_000490773,0.101363, 0.053314
us_000352337,0.101363, 0.053473
us_000572335,0.101363, 0.057789
us_000484871,0.101363, 0.076576
us_000498694,0.101363, 0.099217
us_000528497,0.101363, 0.101306
us_000529914,0.101363, 0.107250
us_000550531,0.101363, 0.157218
us_000535832,0.101363, 0.234843
us_000513075,0.101363, 0.279443
us_000538378,0.101363, 0.297040
us_000506302,0.101363, 0.346667
us_000469544,0.101363, 0.375093
us_000499512,0.101363, 0.428810
us_000535479,0.101363, 0.447256
us_000529132,0.101363, 0.517559
us_000582734,0.101363, 0.613068
pr_001808080,0.082694, 0.000000
pr_001887259,0.082694, 0.000000
pr_001939003,0.082694, 0.000000
pr_001723260,0.082694, 0.000000
pr_001780997,0.082694, 0.000000
pr_002015461,0.082694, 0.000000
pr_001806660,0.082694, 0.000000
pr_002001468,0.082694, 0.000000
pr_001809086,0.082694, 0.000000
pr_002027453,0.082694, 0.000000
pr_001789866,0.082694, 0.000000
pr_001782314,0.082694, 0.000000
pr_001784218,0.082694, 0.000000
pr_001887074,0.082694, 0.000000
pr_001893720,0.082694, 0.000000
pr_002014622,0.082694, 0.000000
pr_001887909,0.082694, 0.000000
pr_001803592,0.082694, 0.000000
pr_002036846,0.082694, 0.000000
pr_001855520,0.082694, 0.000000
pr_002038214,0.082694, 0.000000
pr_001789345,0.082694, 0.000000
pr_001888505,0.082694, 0.000000
pr_001788807,0.082694, 0.000000
pr_001939377,0.082694, 0.000000
pr_001883045,0.082694, 0.000000
pr_001778720,0.082694, 0.000000
pr_001807085,0.082694, 0.000000
pr_001942498,0.082694, 0.000000
pr_001778570,0.082694, 0.000000
pr_002045860,0.082694, 0.000000
pr_000748519,0.082694, 0.000000
pr_001785022,0.082694, 0.000000
pr_002041730,0.082694, 0.000000
pr_001801550,0.082694, 0.000000
pr_001940739,0.082694, 0.000000
pr_002046720,0.082694, 0.000000
pr_001894852,0.082694, 0.000000
pr_001778701,0.082694, 0.000000
pr_001779428,0.082694, 0.000000
pr_001888259,0.082694, 0.000000
pr_002046045,0.082694, 0.000000
pr_001893310,0.082694, 0.000000
pr_001851210,0.082694, 0.000000
pr_001804044,0.082694, 0.000000
pr_001789882,0.082694, 0.000000
pr_001790182,0.082694, 0.000000
pr_001787742,0.082694, 0.000000
pr_001808991,0.082694, 0.000000
pr_001778244,0.082694, 0.000000
pr_001864165,0.082694, 0.000000
pr_001775957,0.082694, 0.000000
pr_001782096,0.082694, 0.000000
pr_001801516,0.082694, 0.000000
pr_001792214,0.082694, 0.000000
pr_001790475,0.082694, 0.000000
pr_001801960,0.082694, 0.000000
pr_001792243,0.082694, 0.000000
pr_001776950,0.082694, 0.000000
pr_001888383,0.082694, 0.000000
pr_001854092,0.082694, 0.000000
pr_001775158,0.082694, 0.000000
pr_001800718,0.082694, 0.000000
pr_001886976,0.082694, 0.000000
pr_002045508,0.082694, 0.000000
pr_002046060,0.082694, 0.000000
pr_001939951,0.082694, 0.000000
pr_001888076,0.082694, 0.000000
pr_002044527,0.082694, 0.000000
pr_001807756,0.082694, 0.000000
pr_001853070,0.082694, 0.000000
pr_002039158,0.082694, 0.000000
pr_001949354,0.082694, 0.000000
pr_002079977,0.082694, 0.000000
pr_001983418,0.082694, 0.000000
pr_001417964,0.082694, 0.000000
pr_002155532,0.082694, 0.000000
pr_001950046,0.082694, 0.000000
pr_000419929,0.082694, 0.000000
pr_000227784,0.082694, 0.000000
pr_001907687,0.082694, 0.000000
pr_000416456,0.082694, 0.000000
pr_000787486,0.082694, 0.000000
pr_000962802,0.082694, 0.000000
pr_002159957,0.082694, 0.000000
pr_001015676,0.082694, 0.000000
pr_001764356,0.082694, 0.000000
pr_001669504,0.082694, 0.000000
pr_000321042,0.082694, 0.000000
pr_002161109,0.082694, 0.000000
pr_000426131,0.082694, 0.000000
pr_000889566,0.082694, 0.000000
pr_001899472,0.082694, 0.000000
pr_001981636,0.082694, 0.000000
pr_000013887,0.082694, 0.000000
pr_000418004,0.082694, 0.000000
pr_001075554,0.082694, 0.000000
pr_000783849,0.082694, 0.000000
pr_002067179,0.082694, 0.000000
pr_002159986,0.082694, 0.000000
pr_001935962,0.082694, 0.000000
pr_000024315,0.082694, 0.000000
pr_001719205,0.082694, 0.000000
pr_001096969,0.082694, 0.000000
pr_000426594,0.082694, 0.000000
pr_001691496,0.082694, 0.000000
pr_002160037,0.082694, 0.000000
pr_001967259,0.082694, 0.000000
pr_002082631,0.082694, 0.000000
pr_001735013,0.082694, 0.000000
pr_000624374,0.082694, 0.000000
pr_002169387,0.082694, 0.000000
pr_001955073,0.082694, 0.000000
pr_001602856,0.082694, 0.000000
pr_001739022,0.082694, 0.000000
pr_000217600,0.082694, 0.000000
pr_001902389,0.082694, 0.000000
pr_002072168,0.082694, 0.000000
pr_001025461,0.082694, 0.000000
pr_001906052,0.082694, 0.000000
pr_002195202,0.082694, 0.000000
pr_000312107,0.082694, 0.000000
pr_000980070,0.082694, 0.000000
pr_000833285,0.082694, 0.000000
pr_000940023,0.082694, 0.000000
pr_002192204,0.082694, 0.000000
pr_000100881,0.082694, 0.000000
pr_000311069,0.082694, 0.000000
pr_001870854,0.082694, 0.000000
pr_000742101,0.082694, 0.000000
pr_000107153,0.082694, 0.000000
pr_000997378,0.082694, 0.000000
pr_000995430,0.082694, 0.000000
pr_001927824,0.082694, 0.000000
pr_000019526,0.082694, 0.000000
pr_002159674,0.082694, 0.000000
pr_001911149,0.082694, 0.000000
pr_001093925,0.082694, 0.000000
pr_001095196,0.082694, 0.000000
pr_001898355,0.082694, 0.000000
pr_000741488,0.082694, 0.000000
pr_000802855,0.082694, 0.000000
pr_002056314,0.082694, 0.000000
pr_000740839,0.082694, 0.000000
pr_001667457,0.082694, 0.000000
pr_000084796,0.082694, 0.000000
us_000520972,0.082694, 0.000000
us_000481566,0.082694, 0.000001
us_000493215,0.082694, 0.000001
pr_000400779,0.082694, 0.000001
pr_000740472,0.082694, 0.000001
pr_001781451,0.082694, 0.000002
pr_001782739,0.082694, 0.000002
pr_001014403,0.082694, 0.000006
pr_000012178,0.082694, 0.000006
pr_000082908,0.082694, 0.000011
pr_000567537,0.082694, 0.000015
pr_000964904,0.082694, 0.000033
us_000608112,0.082694, 0.000170
us_000606342,0.082694, 0.000194
us_000600360,0.082694, 0.000351
us_000571677,0.082694, 0.000408
us_000466616,0.082694, 0.012021
us_000518119,0.082694, 2.640129
us_000533917,0.082694, 2.854441
us_000260693,0.082694, 3.157577
us_000574580,0.082694, 3.366055
us_000534001,0.082694, 3.397267
us_000567566,0.082694, 3.476426
us_000524059,0.082694, 3.486218
us_000518065,0.082694, 3.494004
us_000524097,0.082694, 3.501140
us_000504096,0.082694, 3.572701
us_000496476,0.082694, 3.581113
us_000534125,0.082694, 3.585050
us_000546909,0.082694, 3.615952
us_000462223,0.082694, 3.623647
us_000534042,0.082694, 3.653504
us_000462225,0.082694, 3.668966
us_000141464,0.082694, 3.672641
us_000593911,0.082694, 3.775726
us_000506964,0.082694, 3.966600
us_000574935,0.082694, 4.106942
pr_000877558,0.076962, 0.000000
us_000610980,0.076962, 0.000000
us_000611067,0.076962, 0.000001
pr_001009945,0.076962, 0.000011
pr_000906217,0.076962, 0.000019
pr_000908846,0.076962, 0.000028
pr_000980738,0.076962, 0.000028
pr_000836585,0.076962, 0.000033
pr_000828266,0.076962, 0.000044
pr_001814343,0.076962, 0.000100
pr_000858526,0.076962, 0.000104
pr_000725191,0.076962, 0.000138
pr_000634265,0.076962, 0.000138
pr_000831038,0.076962, 0.000138
pr_000976194,0.076962, 0.000138
pr_000986259,0.076962, 0.000138
pr_000825609,0.076962, 0.000266
pr_000860355,0.076962, 0.000346
pr_001659347,0.076962, 0.000383
pr_000735852,0.076962, 0.000705
us_000577650,0.076962, 0.000745
pr_000666091,0.076962, 0.001074
pr_000728455,0.076962, 0.001092
us_000484296,0.076962, 0.001136
us_000484475,0.076962, 0.002975
us_000498858,0.076962, 0.003763
us_000478882,0.076962, 0.003872
pr_001071739,0.076962, 0.004605
us_000472568,0.076962, 0.005838
us_000477966,0.076962, 0.006354
us_000511684,0.076962, 0.006369
us_000486834,0.076962, 0.006891
us_000581179,0.076962, 0.007871
us_000600740,0.076962, 0.012268
us_000480390,0.076962, 0.016745
us_000600824,0.076962, 0.017217
us_000501437,0.076962, 0.030872
us_000484473,0.076962, 0.031305
us_000501144,0.076962, 0.044123
us_000501510,0.076962, 0.070574
us_000476524,0.076962, 0.081951
us_000475273,0.076962, 0.294665
us_000473794,0.076962, 0.737050
us_000469769,0.076962, 0.798565
us_000612585,0.076962, 0.827677
us_000490724,0.076962, 0.840008
us_000586429,0.076962, 0.842786
us_000470367,0.076962, 0.842786
us_000594715,0.076962, 0.851844
us_000483974,0.076962, 0.876392
us_000366010,0.076962, 0.881711
us_000478259,0.076962, 0.884309
us_000491210,0.076962, 0.888576
us_000116376,0.076962, 0.889285
us_000482863,0.076962, 0.890958
us_000172561,0.076962, 0.892590
us_000508022,0.076962, 0.910303
us_000476645,0.076962, 0.912159
us_000470424,0.076962, 0.912718
us_000476259,0.076962, 0.916452
us_000543530,0.076962, 0.918787
us_000595712,0.076962, 0.928510
us_000488158,0.076962, 0.934301
us_000092516,0.076962, 0.939263
us_000474368,0.076962, 0.949822
us_000600716,0.076962, 0.953344
us_000595690,0.076962, 0.960063
us_000471228,0.076962, 0.961494
pr_000001651,0.028069, 0.050791
pr_000001669,0.028069, 0.050813
pr_000001814,0.028069, 0.050849
pr_000001700,0.028069, 0.051610
pr_000001780,0.028069, 0.051696
pr_000001381,0.028069, 0.051707
us_000527440,0.014161, 0.000000
us_000535036,0.014161, 0.000005
us_000532855,0.014161, 0.000005
us_000540999,0.014161, 0.000005
us_000537275,0.014161, 0.000012
us_000594207,0.014161, 0.000016
pr_000855428,0.014161, 0.000029
pr_000646942,0.014161, 0.000056
pr_000433637,0.014161, 0.000788
us_000481696,0.014161, 0.023280
us_000468133,0.014161, 0.024716
us_000481726,0.014161, 0.028221
us_000442881,0.014161, 0.029599
us_000464118,0.014161, 0.034778
us_000171898,0.014161, 0.127671
us_000494463,0.014161, 0.380235
us_000484509,0.014161, 0.423733
us_000515819,0.014161, 0.468715
us_000515930,0.014161, 0.507256
us_000518086,0.014161, 0.543886
us_000525491,0.014161, 0.546706
us_000539973,0.014161, 0.563854
us_000495651,0.014161, 0.565654
us_000535671,0.014161, 0.582034
us_000536863,0.014161, 0.599575
us_000518062,0.014161, 0.601157
us_000540410,0.014161, 0.601162
us_000496655,0.014161, 0.629576
us_000497055,0.014161, 0.637952
us_000541638,0.014161, 0.646295
us_000536767,0.014161, 0.650073
us_000234780,0.014161, 0.652061
us_000494495,0.014161, 0.653070
us_000518113,0.014161, 0.653103
us_000495953,0.014161, 0.654612
us_000545025,0.014161, 0.657769
us_000518558,0.014161, 0.658421
us_000478425,0.014161, 0.661726
us_000544933,0.014161, 0.665024
us_000540919,0.014161, 0.668093
us_000494483,0.014161, 0.668218
us_000544859,0.014161, 0.672729
us_000542940,0.014161, 0.676447
us_000494675,0.014161, 0.678535
us_000514065,0.014161, 0.707867
us_000471624,0.014161, 0.708115
us_000515523,0.014161, 0.709237
us_000512363,0.014161, 0.717180
us_000494773,0.014161, 0.723331
us_000034538,0.014161, 0.728599
us_000476194,0.014161, 0.734632
us_000029336,0.014161, 0.735823
us_000471925,0.014161, 0.739804
us_000476187,0.014161, 0.740764
us_000024395,0.014161, 0.742208
us_000518506,0.014161, 0.746296
us_000499016,0.014161, 0.746816
us_000477111,0.014161, 0.748637
us_000516266,0.014161, 0.750668
us_000497424,0.014161, 0.755519
us_000490501,0.014161, 0.756691
us_000477150,0.014161, 0.763919
us_000038638,0.014161, 0.767432
us_000476656,0.014161, 0.774000
us_000048950,0.014161, 0.782345
us_000512454,0.014161, 0.785768
us_000494771,0.014161, 0.796285
us_000490533,0.014161, 0.808299
us_000514932,0.014161, 0.808721
us_000497418,0.014161, 0.808721
us_000514895,0.014161, 0.808721
us_000554266,0.014161, 0.808721
us_000590914,0.014161, 0.841668
us_000499178,0.014161, 0.849811
us_000510038,0.014161, 0.859162
us_000585551,0.014161, 0.861643
us_000483226,0.014161, 0.868540
us_000602494,0.014161, 0.871677
us_000588786,0.014161, 0.875343
us_000547933,0.014161, 0.875401
us_000144653,0.014161, 0.875699
us_000491640,0.014161, 0.888101
us_000497880,0.014161, 0.889395
us_000527570,0.014161, 0.889799
us_000497322,0.014161, 0.890708
us_000144894,0.014161, 0.891200
us_000579660,0.014161, 0.894355
us_000601315,0.014161, 0.895590
us_000510725,0.014161, 0.896180
us_000481428,0.014161, 0.897224
us_000498091,0.014161, 0.898521
us_000526756,0.014161, 0.899978
us_000484602,0.014161, 0.901796
us_000487156,0.014161, 0.901900
us_000499234,0.014161, 0.904518
us_000615967,0.014161, 0.905633
us_000533575,0.014161, 0.907502
us_000607790,0.014161, 0.907583
us_000607711,0.014161, 0.907856
us_000519411,0.014161, 0.908645
us_000487186,0.014161, 0.909535
us_000499028,0.014161, 0.911201
us_000554070,0.014161, 0.913297
us_000471026,0.014161, 0.913543
us_000532395,0.014161, 0.915990
us_000470601,0.014161, 0.916416
us_000487197,0.014161, 0.916433
us_000489369,0.014161, 0.917795
us_000613875,0.014161, 0.918593
us_000601042,0.014161, 0.920227
us_000531681,0.014161, 0.920670
us_000598133,0.014161, 0.923726
us_000485852,0.014161, 0.923817
us_000493125,0.014161, 0.923823
us_000459343,0.014161, 0.925203
us_000486476,0.014161, 0.927085
us_000585123,0.014161, 0.927206
us_000532322,0.014161, 0.929573
us_000341736,0.014161, 0.932542
us_000515566,0.014161, 0.933006
us_000492223,0.014161, 0.933126
us_000554265,0.014161, 0.933126
us_000461050,0.014161, 0.934467
us_000514287,0.014161, 0.934926
us_000150451,0.014161, 0.936639
us_000493238,0.014161, 0.937602
us_000534839,0.014161, 0.937724
us_000554217,0.014161, 0.940539
us_000616457,0.014161, 0.940722
us_000473383,0.014161, 0.943176
us_000546220,0.014161, 0.943290
us_000121732,0.014161, 0.943453
us_000521602,0.014161, 0.944700
us_000520554,0.014161, 0.944767
us_000534418,0.014161, 0.945814
us_000582244,0.014161, 0.948426
us_000481605,0.014161, 0.948780
us_000600401,0.014161, 0.952595
us_000486824,0.014161, 0.954107
us_000353449,0.014161, 0.954517
us_000153687,0.014161, 0.955311
us_000521796,0.014161, 0.955489
us_000522506,0.014161, 0.955559
us_000581531,0.014161, 0.956762
us_000524598,0.014161, 0.957087
us_000525932,0.014161, 0.960295
us_000468678,0.014161, 0.961351
us_000516062,0.014161, 0.961385
us_000494111,0.014161, 0.962344
us_000617228,0.014161, 0.963423
us_000549547,0.014161, 0.966772
us_000602361,0.014161, 0.967577
us_000589701,0.014161, 0.967694
