OID,Sq Dist to BMU, BMU Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,
6376,0.00000000,(2|26),0.00000000,(2|27),0.00000007,(1|26),0.00000007,(2|25),0.00000011,(3|26),0.00005198,(1|25),0.00009038,(3|27),0.00040203,(3|25),0.00056933,(1|27),
6377,0.00339408,(14|31),0.00683063,(13|32),0.04946411,(14|32),0.07180003,(13|31),0.07521426,(14|30),0.09722352,(15|31),0.10735805,(13|30),0.15557289,(15|30),0.19778823,(15|32),
6378,0.00000000,(40|34),0.00000003,(41|34),0.00000004,(39|34),0.00000011,(40|33),0.00000013,(40|35),0.00001673,(41|33),0.00226447,(39|33),0.01831894,(41|35),0.69077444,(39|35),
6379,0.00000000,(17|15),0.00000001,(18|15),0.00000018,(17|16),0.00000074,(16|15),0.00000299,(17|14),0.00027664,(16|14),0.00040889,(18|14),0.00046763,(16|16),0.98672509,(18|16),
638,0.00000000,(20|34),0.00000002,(19|34),0.00000952,(21|34),0.00001580,(20|35),0.00002288,(20|33),0.00022025,(19|33),0.00130750,(19|35),0.00200504,(21|35),0.00252917,(21|33),
6380,0.00000000,(45|3),0.00000454,(45|2),0.00001880,(45|4),0.00002195,(44|3),0.00003399,(46|3),0.00017565,(44|2),0.00383273,(46|2),0.01001885,(46|4),0.02406104,(44|4),
6381,0.01807678,(43|45),0.05429000,(44|44),0.09920260,(43|46),0.09948764,(43|44),0.10260857,(42|44),0.10791903,(44|45),0.15253510,(42|45),0.27364483,(44|46),0.47719231,(42|46),
6382,0.00000000,(3|41),0.00000108,(4|41),0.00000222,(3|40),0.00000440,(3|42),0.00002476,(2|41),0.00025587,(4|40),0.00050524,(2|40),0.00171004,(2|42),0.04039694,(4|42),
6383,0.00000000,(17|34),0.00000040,(18|34),0.00000534,(17|33),0.00001045,(17|35),0.00002400,(16|34),0.00113133,(16|33),0.00459048,(16|35),0.00650894,(18|33),0.09324252,(18|35),
6384,0.01032218,(7|0),0.02336737,(7|49),0.02872260,(6|1),0.02909668,(8|49),0.04140416,(6|0),0.09489378,(8|0),0.11036179,(7|1),0.11263885,(6|49),0.20429218,(8|1),
6385,0.04052509,(13|2),0.07868561,(13|3),0.08765363,(14|1),0.10111411,(14|3),0.10905724,(12|3),0.11823502,(13|1),0.15957170,(12|2),0.17493655,(14|2),0.21472434,(12|1),
6386,0.01567061,(30|6),0.03338046,(31|6),0.04413939,(29|6),0.06718839,(31|7),0.07347925,(30|7),0.07838141,(29|7),0.20332895,(30|5),0.20960165,(29|5),0.23575059,(31|5),
6387,0.00114472,(19|26),0.00360969,(18|26),0.00859036,(20|26),0.01361181,(20|25),0.02304901,(19|25),0.02329943,(18|27),0.02362748,(18|25),0.02652966,(20|27),0.03534050,(19|27),
6388,0.00000000,(10|33),0.00000019,(9|33),0.00000127,(10|32),0.00000717,(10|34),0.00001493,(11|33),0.00025487,(9|34),0.00040366,(11|32),0.00051643,(9|32),0.00180643,(11|34),
6389,0.00000000,(2|26),0.00000000,(2|27),0.00000007,(1|26),0.00000007,(2|25),0.00000011,(3|26),0.00005198,(1|25),0.00009038,(3|27),0.00040203,(3|25),0.00056933,(1|27),
639,0.00000000,(20|40),0.00000001,(20|41),0.00000010,(21|40),0.00000174,(19|40),0.00000252,(20|39),0.00003593,(21|41),0.00014486,(21|39),0.00079656,(19|39),0.02168158,(19|41),
6390,0.00099066,(1|3),0.00600732,(0|3),0.05044945,(0|2),0.08289652,(0|4),0.09291603,(1|4),0.09676859,(2|2),0.10215285,(1|2),0.21473963,(2|3),0.27510206,(2|4),
6391,0.00047451,(10|27),0.00962022,(10|28),0.02838075,(11|28),0.02979297,(9|28),0.03447053,(9|27),0.04257585,(10|26),0.04810429,(11|27),0.06069212,(9|26),0.06760057,(11|26),
6392,0.00000000,(20|34),0.00000002,(19|34),0.00000952,(21|34),0.00001580,(20|35),0.00002288,(20|33),0.00022025,(19|33),0.00130750,(19|35),0.00200504,(21|35),0.00252917,(21|33),
6393,0.00055750,(4|0),0.00644841,(3|0),0.02984476,(5|1),0.03764381,(5|0),0.04088947,(4|1),0.09214161,(4|49),0.10029400,(3|49),0.10892087,(5|49),0.19926655,(3|1),
6394,0.00000000,(10|8),0.00000057,(10|7),0.00000306,(11|8),0.00000716,(10|9),0.00001557,(9|8),0.00012955,(9|7),0.00226748,(9|9),0.00972173,(11|7),0.01876474,(11|9),
6395,0.00570778,(18|3),0.02435766,(19|4),0.06644447,(19|3),0.12337919,(19|2),0.13455353,(18|4),0.20165598,(18|2),0.50655914,(17|4),0.51847167,(17|3),0.54166996,(17|2),
6396,0.00569683,(40|7),0.02952776,(40|6),0.03726279,(40|8),0.03855683,(39|6),0.05093942,(39|7),0.06505050,(41|8),0.06999108,(39|8),0.07228220,(41|7),0.11066264,(41|6),
6397,0.00837938,(17|46),0.08256504,(16|45),0.08869516,(17|47),0.17819783,(16|47),0.18130916,(17|45),0.19751666,(16|46),0.21771548,(18|46),0.23477142,(18|47),0.47597951,(18|45),
6398,0.00046978,(48|39),0.03468877,(47|39),0.06147038,(49|40),0.08175840,(49|38),0.08323619,(47|40),0.09339268,(48|40),0.11138695,(48|38),0.14715454,(49|39),0.15849910,(47|38),
6399,0.00339408,(14|31),0.00683063,(13|32),0.04946411,(14|32),0.07180003,(13|31),0.07521426,(14|30),0.09722352,(15|31),0.10735805,(13|30),0.15557289,(15|30),0.19778823,(15|32),
64,0.00000000,(10|8),0.00000057,(10|7),0.00000306,(11|8),0.00000716,(10|9),0.00001557,(9|8),0.00012955,(9|7),0.00226748,(9|9),0.00972173,(11|7),0.01876474,(11|9),
640,0.00000023,(32|17),0.00015833,(32|16),0.00017706,(31|17),0.00151988,(33|17),0.00164624,(32|18),0.00225947,(33|16),0.00265517,(31|16),0.00920878,(31|18),0.01073342,(33|18),
6400,0.00708548,(38|7),0.02775330,(39|7),0.04243309,(39|6),0.06727336,(39|8),0.10252894,(38|6),0.10522951,(37|7),0.11160813,(38|8),0.19245514,(37|6),0.33000621,(37|8),
6401,0.00000000,(17|40),0.00000000,(16|40),0.00000000,(17|39),0.00000000,(17|41),0.00000011,(18|40),0.00001310,(16|39),0.00055085,(18|39),0.05479521,(16|41),0.78281677,(18|41),
6402,0.00000000,(17|34),0.00000040,(18|34),0.00000534,(17|33),0.00001045,(17|35),0.00002400,(16|34),0.00113133,(16|33),0.00459048,(16|35),0.00650894,(18|33),0.09324252,(18|35),
6403,0.00570778,(18|3),0.02435766,(19|4),0.06644447,(19|3),0.12337919,(19|2),0.13455353,(18|4),0.20165598,(18|2),0.50655914,(17|4),0.51847167,(17|3),0.54166996,(17|2),
6404,0.01828224,(38|41),0.04625951,(39|41),0.04974392,(39|40),0.05737184,(38|42),0.08159487,(37|40),0.08575822,(38|40),0.09095991,(37|41),0.12244951,(39|42),0.17195778,(37|42),
6405,0.02102785,(29|18),0.03085103,(29|19),0.03464525,(29|17),0.03910584,(30|17),0.04840987,(30|18),0.06272802,(28|18),0.07044888,(28|19),0.08930647,(28|17),0.13580148,(30|19),
6406,0.00245054,(6|41),0.01662690,(7|41),0.03999625,(5|42),0.04256325,(6|42),0.04552927,(6|40),0.04648946,(7|42),0.05018248,(5|40),0.05227782,(5|41),0.06650720,(7|40),
6407,0.08067024,(7|7),0.10218122,(7|8),0.11919029,(8|6),0.12793985,(7|6),0.15350118,(8|7),0.15655954,(6|6),0.18841527,(8|8),0.54357594,(6|7),0.55486216,(6|8),
6408,0.00000000,(8|12),0.00000018,(8|13),0.00000023,(9|12),0.00000101,(7|12),0.00001491,(8|11),0.00015358,(7|13),0.00054125,(9|13),0.00134882,(9|11),0.00311940,(7|11),
6409,0.05505765,(12|2),0.07061062,(12|3),0.08359634,(13|2),0.10695690,(13|3),0.12657005,(11|2),0.13446969,(11|3),0.19047169,(13|1),0.19651546,(12|1),0.20217668,(11|1),
641,0.00000000,(8|12),0.00000018,(8|13),0.00000023,(9|12),0.00000101,(7|12),0.00001491,(8|11),0.00015358,(7|13),0.00054125,(9|13),0.00134882,(9|11),0.00311940,(7|11),
6410,0.00001562,(34|5),0.00624953,(34|4),0.01250082,(35|5),0.01318819,(34|6),0.01731350,(33|5),0.04790324,(33|4),0.12927707,(35|4),0.66499478,(35|6),0.97044718,(33|6),
6411,0.00043631,(3|37),0.00974000,(3|36),0.01131483,(4|37),0.01390534,(4|36),0.03558701,(4|38),0.05039105,(3|38),0.07609041,(2|36),0.08184936,(2|37),0.27910831,(2|38),
6412,0.02255294,(30|6),0.02293510,(29|6),0.03917915,(31|6),0.06392296,(29|7),0.06519996,(30|7),0.09232288,(31|7),0.12202986,(30|5),0.19335364,(29|5),0.26711136,(31|5),
6413,0.00000000,(36|14),0.00000000,(36|13),0.00000004,(35|14),0.00000015,(37|14),0.00000098,(36|15),0.00000379,(37|13),0.00003643,(37|15),0.43854386,(35|15),0.66003925,(35|13),
6414,0.09086666,(10|1),0.09546365,(10|2),0.10204498,(10|0),0.14663416,(11|1),0.15792001,(11|2),0.16065042,(9|0),0.19049158,(11|0),0.23131903,(9|1),0.35045432,(9|2),
6415,0.06215671,(23|20),0.08106742,(23|21),0.09500357,(22|20),0.09510818,(22|21),0.09683123,(24|21),0.11904085,(23|19),0.13877219,(22|19),0.26364201,(24|20),0.49633120,(24|19),
6416,0.00242099,(12|15),0.00376187,(13|15),0.01421136,(11|16),0.01458104,(12|16),0.01765252,(11|15),0.02310085,(13|16),0.03842599,(12|14),0.04976006,(11|14),0.06406447,(13|14),
6417,0.04603158,(34|45),0.10774160,(34|44),0.10970792,(35|45),0.17824885,(33|45),0.18371068,(33|44),0.21039546,(35|46),0.21414085,(35|44),0.51552353,(34|46),0.55079986,(33|46),
6418,0.07192316,(36|46),0.08801223,(37|45),0.09296367,(37|46),0.09522828,(37|47),0.12087937,(36|47),0.35127562,(35|46),0.36744401,(35|47),0.38556704,(36|45),0.51959185,(35|45),
6419,0.00000003,(37|32),0.00003777,(38|32),0.00004977,(37|31),0.00025222,(36|32),0.00060095,(37|33),0.00237769,(38|33),0.00321229,(36|31),0.00413093,(38|31),0.00598021,(36|33),
642,0.00000000,(40|37),0.00000515,(40|36),0.00001478,(40|38),0.00002006,(41|37),0.00016586,(39|37),0.00089347,(39|38),0.00121088,(41|36),0.00805774,(39|36),0.04540359,(41|38),
6420,0.00000000,(39|25),0.00000000,(39|24),0.00000002,(40|25),0.00000064,(38|25),0.00000190,(39|26),0.00004903,(40|26),0.00007340,(40|24),0.00290269,(38|26),0.45401511,(38|24),
6421,0.00000000,(5|6),0.00000000,(5|7),0.00000010,(6|7),0.00000059,(4|7),0.00005454,(4|6),0.71415633,(6|6),0.97513825,(4|5),0.98921448,(6|5),0.99617535,(5|5),
6422,0.00522235,(35|39),0.07847799,(34|40),0.08589867,(34|39),0.09091326,(36|40),0.09530422,(36|39),0.11436201,(35|40),0.19381535,(35|38),0.24943221,(36|38),0.36550661,(34|38),
6423,0.02133195,(6|6),0.02814868,(7|6),0.28958830,(7|5),0.46318454,(7|7),0.98397291,(6|5),0.99955088,(6|7),0.99965811,(5|5),1.00000000,(5|6),1.00000000,(5|7),
6424,0.00000041,(24|43),0.00001668,(23|43),0.00012973,(25|43),0.00038326,(24|44),0.01231747,(24|42),0.01623388,(25|44),0.11671911,(23|42),0.14803024,(23|44),0.87414533,(25|42),
6425,0.01248315,(36|21),0.05742429,(37|21),0.07488911,(35|21),0.07616086,(35|22),0.08150490,(37|20),0.08641880,(36|22),0.10759288,(37|22),0.12587877,(36|20),0.13822695,(35|20),
6426,0.01884545,(10|0),0.01919694,(10|49),0.08245689,(11|49),0.09479812,(11|0),0.10671828,(9|49),0.11657720,(10|1),0.16592320,(9|0),0.18309730,(11|1),0.23504667,(9|1),
6427,0.01174209,(15|7),0.03878389,(14|7),0.08862389,(16|8),0.09146351,(16|7),0.09200181,(15|8),0.09663936,(14|6),0.10690533,(14|8),0.14068667,(15|6),0.29631430,(16|6),
6428,0.04537585,(10|4),0.07920374,(10|5),0.09825629,(11|5),0.09833118,(11|4),0.12623499,(10|3),0.17229522,(11|3),0.20359503,(9|3),0.29769688,(9|5),0.43643665,(9|4),
6429,0.00000000,(39|25),0.00000000,(39|24),0.00000002,(40|25),0.00000064,(38|25),0.00000190,(39|26),0.00004903,(40|26),0.00007340,(40|24),0.00290269,(38|26),0.45401511,(38|24),
643,0.00000001,(37|0),0.00001580,(37|1),0.00007289,(38|0),0.00007428,(37|49),0.00013491,(36|0),0.00160818,(38|1),0.00684134,(36|1),0.00922658,(38|49),0.02915551,(36|49),
6430,0.00242099,(12|15),0.00376187,(13|15),0.01421136,(11|16),0.01458104,(12|16),0.01765252,(11|15),0.02310085,(13|16),0.03842599,(12|14),0.04976006,(11|14),0.06406447,(13|14),
6431,0.00000000,(5|19),0.00000000,(5|18),0.00000003,(6|19),0.00000005,(5|20),0.00000007,(4|19),0.00009191,(6|20),0.00016395,(4|18),0.00026163,(4|20),0.58968961,(6|18),
6432,0.00708667,(33|38),0.03512600,(33|39),0.04635247,(34|39),0.10912234,(32|38),0.13586556,(34|38),0.15646747,(32|39),0.34636270,(34|37),0.43880600,(33|37),0.51247857,(32|37),
6433,0.00114472,(19|26),0.00360969,(18|26),0.00859036,(20|26),0.01361181,(20|25),0.02304901,(19|25),0.02329943,(18|27),0.02362748,(18|25),0.02652966,(20|27),0.03534050,(19|27),
6434,0.00708548,(38|7),0.02775330,(39|7),0.04243309,(39|6),0.06727336,(39|8),0.10252894,(38|6),0.10522951,(37|7),0.11160813,(38|8),0.19245514,(37|6),0.33000621,(37|8),
6435,0.00189501,(35|2),0.05241431,(35|1),0.10404208,(34|1),0.11827547,(36|1),0.14037869,(36|2),0.27088200,(34|2),0.48487621,(35|3),0.51086029,(34|3),0.52392517,(36|3),
6436,0.00099066,(1|3),0.00600732,(0|3),0.05044945,(0|2),0.08289652,(0|4),0.09291603,(1|4),0.09676859,(2|2),0.10215285,(1|2),0.21473963,(2|3),0.27510206,(2|4),
6437,0.00281109,(31|13),0.00382911,(30|13),0.00694302,(31|14),0.00873503,(30|12),0.00924067,(31|12),0.01452172,(30|14),0.02682810,(32|13),0.03761624,(32|12),0.04864252,(32|14),
6438,0.00055750,(4|0),0.00644841,(3|0),0.02984476,(5|1),0.03764381,(5|0),0.04088947,(4|1),0.09214161,(4|49),0.10029400,(3|49),0.10892087,(5|49),0.19926655,(3|1),
6439,0.04087597,(20|46),0.08394502,(21|46),0.08799234,(20|45),0.10555896,(21|45),0.23928793,(21|47),0.27611686,(19|45),0.52907219,(19|46),0.53576042,(20|47),0.55339290,(19|47),
644,0.00000000,(29|35),0.00000030,(30|35),0.00000104,(28|35),0.00000249,(29|36),0.00000456,(29|34),0.00126820,(28|36),0.00167897,(28|34),0.00214013,(30|34),0.02115971,(30|36),
6440,0.00000000,(32|23),0.00000046,(33|23),0.00000446,(31|23),0.00001002,(32|24),0.00001664,(32|22),0.00034446,(31|22),0.00064628,(33|22),0.00382127,(31|24),0.00429206,(33|24),
6441,0.00000000,(10|8),0.00000057,(10|7),0.00000306,(11|8),0.00000716,(10|9),0.00001557,(9|8),0.00012955,(9|7),0.00226748,(9|9),0.00972173,(11|7),0.01876474,(11|9),
6442,0.02255294,(30|6),0.02293510,(29|6),0.03917915,(31|6),0.06392296,(29|7),0.06519996,(30|7),0.09232288,(31|7),0.12202986,(30|5),0.19335364,(29|5),0.26711136,(31|5),
6443,0.03199456,(38|39),0.06780864,(37|40),0.08755152,(38|40),0.10651873,(38|38),0.11565709,(39|40),0.11931235,(39|39),0.12706705,(39|38),0.13157935,(37|39),0.47927854,(37|38),
6444,0.00000005,(30|31),0.00003027,(29|31),0.00007677,(30|32),0.00010147,(30|30),0.00056468,(31|31),0.00235083,(29|30),0.00592547,(31|32),0.00906755,(31|30),0.01725460,(29|32),
6445,0.01461613,(20|5),0.01480376,(20|4),0.04082017,(21|6),0.04973481,(19|4),0.04979251,(21|4),0.05765802,(21|5),0.37717248,(19|5),0.38405660,(20|6),0.55133861,(19|6),
6446,0.00000000,(45|8),0.00000000,(44|8),0.00000028,(45|9),0.00000046,(45|7),0.00000067,(46|8),0.00016375,(46|9),0.00018793,(44|9),0.00059992,(46|7),0.00355715,(44|7),
6447,0.00000000,(36|14),0.00000000,(36|13),0.00000004,(35|14),0.00000015,(37|14),0.00000098,(36|15),0.00000379,(37|13),0.00003643,(37|15),0.43854386,(35|15),0.66003925,(35|13),
6448,0.00000000,(34|10),0.00000977,(35|10),0.00001448,(34|11),0.00002362,(33|10),0.00004592,(34|9),0.00073775,(35|9),0.00136537,(33|9),0.00313945,(35|11),0.00333403,(33|11),
6449,0.00245054,(6|41),0.01662690,(7|41),0.03999625,(5|42),0.04256325,(6|42),0.04552927,(6|40),0.04648946,(7|42),0.05018248,(5|40),0.05227782,(5|41),0.06650720,(7|40),
645,0.00000000,(15|46),0.00000245,(15|47),0.00000326,(16|46),0.00000847,(14|46),0.00000868,(15|45),0.00107559,(14|45),0.00233184,(14|47),0.00284318,(16|47),0.03651397,(16|45),
6450,0.00000005,(30|31),0.00003027,(29|31),0.00007677,(30|32),0.00010147,(30|30),0.00056468,(31|31),0.00235083,(29|30),0.00592547,(31|32),0.00906755,(31|30),0.01725460,(29|32),
6451,0.00099066,(1|3),0.00600732,(0|3),0.05044945,(0|2),0.08289652,(0|4),0.09291603,(1|4),0.09676859,(2|2),0.10215285,(1|2),0.21473963,(2|3),0.27510206,(2|4),
6452,0.00281109,(31|13),0.00382911,(30|13),0.00694302,(31|14),0.00873503,(30|12),0.00924067,(31|12),0.01452172,(30|14),0.02682810,(32|13),0.03761624,(32|12),0.04864252,(32|14),
6453,0.01032218,(7|0),0.02336737,(7|49),0.02872260,(6|1),0.02909668,(8|49),0.04140416,(6|0),0.09489378,(8|0),0.11036179,(7|1),0.11263885,(6|49),0.20429218,(8|1),
6454,0.00242099,(12|15),0.00376187,(13|15),0.01421136,(11|16),0.01458104,(12|16),0.01765252,(11|15),0.02310085,(13|16),0.03842599,(12|14),0.04976006,(11|14),0.06406447,(13|14),
6455,0.00000023,(32|17),0.00015833,(32|16),0.00017706,(31|17),0.00151988,(33|17),0.00164624,(32|18),0.00225947,(33|16),0.00265517,(31|16),0.00920878,(31|18),0.01073342,(33|18),
6456,0.03199456,(38|39),0.06780864,(37|40),0.08755152,(38|40),0.10651873,(38|38),0.11565709,(39|40),0.11931235,(39|39),0.12706705,(39|38),0.13157935,(37|39),0.47927854,(37|38),
6457,0.00708548,(38|7),0.02775330,(39|7),0.04243309,(39|6),0.06727336,(39|8),0.10252894,(38|6),0.10522951,(37|7),0.11160813,(38|8),0.19245514,(37|6),0.33000621,(37|8),
6458,0.00242099,(12|15),0.00376187,(13|15),0.01421136,(11|16),0.01458104,(12|16),0.01765252,(11|15),0.02310085,(13|16),0.03842599,(12|14),0.04976006,(11|14),0.06406447,(13|14),
6459,0.00000023,(32|17),0.00015833,(32|16),0.00017706,(31|17),0.00151988,(33|17),0.00164624,(32|18),0.00225947,(33|16),0.00265517,(31|16),0.00920878,(31|18),0.01073342,(33|18),
646,0.00000002,(12|0),0.00002965,(13|0),0.00007990,(12|49),0.00011955,(12|1),0.00080777,(11|1),0.00127154,(11|0),0.00152676,(13|1),0.00159865,(13|49),0.00451832,(11|49),
6460,0.00000002,(12|0),0.00002965,(13|0),0.00007990,(12|49),0.00011955,(12|1),0.00080777,(11|1),0.00127154,(11|0),0.00152676,(13|1),0.00159865,(13|49),0.00451832,(11|49),
6461,0.01018672,(21|1),0.02816077,(21|2),0.08163011,(22|2),0.09649101,(20|1),0.10506232,(20|2),0.11935288,(22|1),0.21159064,(21|0),0.33049998,(20|0),0.33994763,(22|0),
6462,0.00384237,(3|37),0.01865647,(3|36),0.01875140,(4|36),0.01972404,(4|37),0.07791969,(3|38),0.08430165,(4|38),0.09848060,(2|37),0.10691441,(2|36),0.23163832,(2|38),
6463,0.00114472,(19|26),0.00360969,(18|26),0.00859036,(20|26),0.01361181,(20|25),0.02304901,(19|25),0.02329943,(18|27),0.02362748,(18|25),0.02652966,(20|27),0.03534050,(19|27),
6464,0.03610150,(31|0),0.09514244,(32|0),0.12714989,(30|0),0.16651784,(31|1),0.21807439,(30|1),0.29269031,(32|1),0.42183414,(32|49),0.44043984,(30|49),0.45388511,(31|49),
6465,0.00000000,(34|10),0.00000977,(35|10),0.00001448,(34|11),0.00002362,(33|10),0.00004592,(34|9),0.00073775,(35|9),0.00136537,(33|9),0.00313945,(35|11),0.00333403,(33|11),
6466,0.00000000,(8|12),0.00000018,(8|13),0.00000023,(9|12),0.00000101,(7|12),0.00001491,(8|11),0.00015358,(7|13),0.00054125,(9|13),0.00134882,(9|11),0.00311940,(7|11),
6467,0.00000000,(46|30),0.00000001,(47|30),0.00000385,(46|31),0.00001078,(46|29),0.00019636,(45|30),0.00052972,(47|29),0.00264460,(45|29),0.00773683,(47|31),0.02995117,(45|31),
6468,0.00043631,(3|37),0.00974000,(3|36),0.01131483,(4|37),0.01390534,(4|36),0.03558701,(4|38),0.05039105,(3|38),0.07609041,(2|36),0.08184936,(2|37),0.27910831,(2|38),
6469,0.04087597,(20|46),0.08394502,(21|46),0.08799234,(20|45),0.10555896,(21|45),0.23928793,(21|47),0.27611686,(19|45),0.52907219,(19|46),0.53576042,(20|47),0.55339290,(19|47),
647,0.00000000,(34|10),0.00000977,(35|10),0.00001448,(34|11),0.00002362,(33|10),0.00004592,(34|9),0.00073775,(35|9),0.00136537,(33|9),0.00313945,(35|11),0.00333403,(33|11),
6470,0.00048116,(17|25),0.00105746,(18|25),0.00385082,(17|26),0.00446209,(18|26),0.00522452,(17|24),0.00553926,(16|26),0.00696633,(18|24),0.01175778,(16|24),0.01180784,(16|25),
6471,0.00161056,(8|42),0.00178433,(8|41),0.00544101,(7|42),0.01145303,(9|42),0.01873012,(9|43),0.02889893,(9|41),0.05564685,(7|41),0.05654973,(8|43),0.08971235,(7|43),
6472,0.00281109,(31|13),0.00382911,(30|13),0.00694302,(31|14),0.00873503,(30|12),0.00924067,(31|12),0.01452172,(30|14),0.02682810,(32|13),0.03761624,(32|12),0.04864252,(32|14),
6473,0.00000000,(46|30),0.00000001,(47|30),0.00000385,(46|31),0.00001078,(46|29),0.00019636,(45|30),0.00052972,(47|29),0.00264460,(45|29),0.00773683,(47|31),0.02995117,(45|31),
6474,0.00192624,(38|23),0.00438714,(37|23),0.09780160,(37|22),0.10578651,(38|22),0.12356804,(38|24),0.15899412,(37|24),0.53387173,(39|23),0.54023673,(39|22),0.55388080,(39|24),
6475,0.00000000,(17|40),0.00000000,(16|40),0.00000000,(17|39),0.00000000,(17|41),0.00000011,(18|40),0.00001310,(16|39),0.00055085,(18|39),0.05479521,(16|41),0.78281677,(18|41),
6476,0.00490549,(40|0),0.08728074,(41|1),0.09824603,(40|1),0.09961159,(39|49),0.18057213,(39|0),0.18179428,(39|1),0.46456480,(41|0),0.47348496,(40|49),0.71303263,(41|49),
6477,0.05642343,(34|43),0.11622675,(34|44),0.18181098,(35|43),0.18580931,(35|44),0.24179514,(35|42),0.41926450,(33|44),0.50112877,(33|42),0.51422563,(34|42),0.53755736,(33|43),
6478,0.00245054,(6|41),0.01662690,(7|41),0.03999625,(5|42),0.04256325,(6|42),0.04552927,(6|40),0.04648946,(7|42),0.05018248,(5|40),0.05227782,(5|41),0.06650720,(7|40),
6479,0.06355962,(34|49),0.07451763,(34|0),0.08984891,(35|0),0.09639428,(35|49),0.10477929,(35|48),0.20928727,(33|49),0.27288792,(34|48),0.31591206,(33|48),0.42659392,(33|0),
648,0.00000467,(33|41),0.00016244,(32|41),0.00031217,(34|41),0.00323607,(33|42),0.00771027,(34|40),0.00851833,(33|40),0.05292011,(34|42),0.06164449,(32|40),0.26378986,(32|42),
6480,0.00192624,(38|23),0.00438714,(37|23),0.09780160,(37|22),0.10578651,(38|22),0.12356804,(38|24),0.15899412,(37|24),0.53387173,(39|23),0.54023673,(39|22),0.55388080,(39|24),
6481,0.00000016,(42|6),0.00002982,(42|7),0.00021971,(43|6),0.00054445,(42|5),0.00088468,(43|7),0.00133622,(41|6),0.00723732,(43|5),0.01123814,(41|5),0.01664192,(41|7),
6482,0.01174209,(15|7),0.03878389,(14|7),0.08862389,(16|8),0.09146351,(16|7),0.09200181,(15|8),0.09663936,(14|6),0.10690533,(14|8),0.14068667,(15|6),0.29631430,(16|6),
6483,0.00000000,(34|10),0.00000977,(35|10),0.00001448,(34|11),0.00002362,(33|10),0.00004592,(34|9),0.00073775,(35|9),0.00136537,(33|9),0.00313945,(35|11),0.00333403,(33|11),
6484,0.00711954,(7|42),0.01620978,(7|41),0.01879828,(6|41),0.04127685,(7|43),0.04420229,(6|42),0.07430087,(8|41),0.08538167,(6|43),0.09222365,(8|42),0.12743717,(8|43),
6485,0.06733695,(36|46),0.09730973,(37|47),0.09826635,(37|45),0.10108107,(37|46),0.12498231,(36|47),0.34046159,(35|46),0.36899578,(35|47),0.38853953,(36|45),0.51965918,(35|45),
6486,0.00002138,(36|3),0.00398628,(35|3),0.01064112,(36|4),0.02195382,(36|2),0.03320955,(37|3),0.11860412,(37|4),0.20037149,(35|4),0.21041772,(37|2),0.21659537,(35|2),
6487,0.01032218,(7|0),0.02336737,(7|49),0.02872260,(6|1),0.02909668,(8|49),0.04140416,(6|0),0.09489378,(8|0),0.11036179,(7|1),0.11263885,(6|49),0.20429218,(8|1),
6488,0.00242099,(12|15),0.00376187,(13|15),0.01421136,(11|16),0.01458104,(12|16),0.01765252,(11|15),0.02310085,(13|16),0.03842599,(12|14),0.04976006,(11|14),0.06406447,(13|14),
6489,0.00000000,(10|8),0.00000057,(10|7),0.00000306,(11|8),0.00000716,(10|9),0.00001557,(9|8),0.00012955,(9|7),0.00226748,(9|9),0.00972173,(11|7),0.01876474,(11|9),
649,0.00000000,(32|23),0.00000046,(33|23),0.00000446,(31|23),0.00001002,(32|24),0.00001664,(32|22),0.00034446,(31|22),0.00064628,(33|22),0.00382127,(31|24),0.00429206,(33|24),
6490,0.01541833,(11|44),0.02400077,(12|43),0.03915422,(10|44),0.04249042,(12|44),0.04855850,(10|45),0.07484169,(10|43),0.09160541,(11|43),0.11825174,(11|45),0.36197155,(12|45),
6491,0.03400261,(48|39),0.06323903,(48|40),0.07226030,(48|38),0.07812651,(49|40),0.08549054,(47|40),0.08612946,(47|39),0.09024670,(49|38),0.09893719,(47|38),0.42380683,(49|39),
