Product ID : 2067 # of JPs covered : 1 : 143 : Trademarks, 
OID,Confidence at Map Node,Error at Map Node
us_000523368,0.095338, 0.103306
us_000542611,0.095338, 0.103306
us_000551694,0.095338, 0.103306
us_000614571,0.095338, 0.103306
us_000519315,0.095338, 0.103306
us_000523049,0.095338, 0.103306
us_000518537,0.095338, 0.103306
us_000519448,0.095338, 0.103460
us_000613411,0.095338, 0.104430
us_000511858,0.095338, 0.104507
us_000496336,0.095338, 0.105166
us_000535594,0.095338, 0.105166
us_000584486,0.095338, 0.105204
us_000539618,0.095338, 0.105605
us_000529261,0.095338, 0.106379
us_000539336,0.095338, 0.107005
us_000534522,0.095338, 0.107512
us_000533555,0.095338, 0.107653
us_000581032,0.095338, 0.107932
us_000494070,0.095338, 0.108297
us_000546432,0.095338, 0.108600
us_000544760,0.095338, 0.109544
us_000546438,0.095338, 0.109571
us_000613600,0.095338, 0.110105
us_000512157,0.095338, 0.110497
us_000527731,0.095338, 0.110680
us_000589637,0.095338, 0.113467
us_000563051,0.095338, 0.113548
us_000526937,0.095338, 0.114126
us_000478220,0.095338, 0.123124
us_000557856,0.095338, 0.124770
us_000561968,0.095338, 0.126123
us_000498947,0.095338, 0.127836
us_000551305,0.095338, 0.128467
us_000493169,0.095338, 0.132696
us_000502824,0.095338, 0.134250
us_000598822,0.095338, 0.134487
us_000528694,0.095338, 0.136397
us_000494340,0.095338, 0.136760
us_000561819,0.095338, 0.138734
us_000502459,0.095338, 0.139645
us_000614500,0.095338, 0.140457
us_000562036,0.095338, 0.148548
us_000507159,0.095338, 0.152060
us_000534712,0.095338, 0.156472
us_000520421,0.095338, 0.157792
us_000503035,0.095338, 0.158245
us_000535148,0.095338, 0.163411
us_000522693,0.095338, 0.166333
us_000525244,0.095338, 0.166793
us_000527024,0.095338, 0.169592
us_000500600,0.095338, 0.173747
us_000542574,0.095338, 0.174873
us_000491575,0.095338, 0.176525
us_000513754,0.095338, 0.183818
us_000581246,0.095338, 0.193307
us_000547018,0.095338, 0.200461
us_000543595,0.095338, 0.204135
us_000515771,0.095338, 0.219785
us_000595038,0.095338, 0.272523
us_000515919,0.095338, 0.282156
us_000492033,0.095338, 0.504006
us_000481480,0.095338, 0.512878
us_000602943,0.087855, 0.000002
us_000529855,0.087855, 0.000003
us_000500740,0.087855, 0.000004
us_000478895,0.087855, 0.000004
us_000483804,0.087855, 0.000004
us_000542746,0.087855, 0.000009
us_000476990,0.087855, 0.000025
us_000000676,0.087855, 0.000040
us_000614967,0.087855, 0.000358
us_000612319,0.087855, 0.000358
us_000468042,0.087855, 0.000421
us_000594591,0.087855, 0.000440
us_000614577,0.087855, 0.001135
us_000489118,0.087855, 0.003106
us_000510727,0.087855, 0.011280
us_000476720,0.087855, 0.028825
us_000568935,0.087855, 0.037950
us_000605268,0.087855, 0.041961
us_000554825,0.087855, 0.043843
us_000589340,0.087855, 0.048096
us_000589033,0.087855, 0.050962
us_000477210,0.087855, 0.051008
us_000590280,0.087855, 0.059967
us_000607826,0.087855, 0.060821
us_000607667,0.087855, 0.061349
us_000606081,0.087855, 0.087321
us_000616189,0.087855, 0.090263
us_000474765,0.087855, 0.090725
us_000488183,0.087855, 0.091577
us_000563021,0.087855, 0.093549
us_000568526,0.087855, 0.093572
us_000609062,0.087855, 0.098011
us_000610290,0.087855, 0.099460
us_000581155,0.087855, 0.099652
us_000563043,0.087855, 0.106132
us_000493963,0.087855, 0.110942
us_000568590,0.087855, 0.127811
us_000562633,0.087855, 0.129576
us_000616854,0.087855, 0.206548
us_000489485,0.087855, 0.337930
pr_000007042,0.082387, 0.000000
pr_000537017,0.082387, 0.042142
pr_001397665,0.082387, 0.042142
pr_000860596,0.082387, 0.042142
pr_000989926,0.082387, 0.042142
pr_000217646,0.082387, 0.042142
pr_000737834,0.082387, 0.042142
pr_000646848,0.082387, 0.042142
pr_000200826,0.082387, 0.042142
pr_000639761,0.082387, 0.042142
pr_001009868,0.082387, 0.042142
pr_001066672,0.082387, 0.042445
pr_000319652,0.082387, 0.042445
pr_000299389,0.082387, 0.043705
pr_001018789,0.082387, 0.043705
pr_000592695,0.082387, 0.043705
pr_000262592,0.082387, 0.043705
pr_000656252,0.082387, 0.043705
pr_000203274,0.082387, 0.043705
pr_000974071,0.082387, 0.043705
pr_000110568,0.082387, 0.043705
pr_001816388,0.082387, 0.043705
pr_001013216,0.082387, 0.043705
pr_000587440,0.082387, 0.043705
pr_000305630,0.082387, 0.043705
pr_000201418,0.082387, 0.043705
pr_001070774,0.082387, 0.043705
pr_000243524,0.082387, 0.043705
pr_001965188,0.082387, 0.043705
pr_001067606,0.082387, 0.043705
pr_000599014,0.082387, 0.043705
pr_001394970,0.082387, 0.043705
pr_001056485,0.082387, 0.043705
pr_001058652,0.082387, 0.043705
pr_000319430,0.082387, 0.043705
pr_001013114,0.082387, 0.043705
pr_000203705,0.082387, 0.043705
pr_001059810,0.082387, 0.043705
pr_001072955,0.082387, 0.043705
pr_000636739,0.082387, 0.043705
pr_000013616,0.082387, 0.043705
pr_001111295,0.082387, 0.043705
pr_001393364,0.082387, 0.043705
pr_000203549,0.082387, 0.043711
pr_000198371,0.082387, 0.043729
pr_000119433,0.082387, 0.043730
pr_001068266,0.082387, 0.043748
pr_001015996,0.082387, 0.044008
pr_000866796,0.082387, 0.044008
pr_000268890,0.082387, 0.044052
pr_000608463,0.082387, 0.044052
pr_000640880,0.082387, 0.044250
pr_001148493,0.082387, 0.044841
pr_001400024,0.082387, 0.045296
pr_001159033,0.082387, 0.045296
pr_001009877,0.082387, 0.045296
pr_001836557,0.082387, 0.045296
pr_001066658,0.082387, 0.045296
pr_001071752,0.082387, 0.045296
pr_000205323,0.082387, 0.045296
pr_001836558,0.082387, 0.045296
pr_000668112,0.082387, 0.045296
pr_001055719,0.082387, 0.045296
pr_001055617,0.082387, 0.045296
pr_000205061,0.082387, 0.045296
pr_001102902,0.082387, 0.045296
pr_000537032,0.082387, 0.045296
pr_001158927,0.082387, 0.045296
pr_001394963,0.082387, 0.045296
pr_000598655,0.082387, 0.045296
pr_000703239,0.082387, 0.045296
pr_000211233,0.082387, 0.045296
pr_000750780,0.082387, 0.045296
pr_000013957,0.082387, 0.045296
pr_001401070,0.082387, 0.045296
pr_000201940,0.082387, 0.045296
pr_000725872,0.082387, 0.045296
pr_001069805,0.082387, 0.045296
pr_000533550,0.082387, 0.045296
pr_000265871,0.082387, 0.045296
pr_000658834,0.082387, 0.045296
pr_000754732,0.082387, 0.045296
pr_001059743,0.082387, 0.045296
pr_001110700,0.082387, 0.045296
pr_001824474,0.082387, 0.045296
pr_000578155,0.082387, 0.045296
pr_000264139,0.082387, 0.045296
pr_000119777,0.082387, 0.045296
pr_000858564,0.082387, 0.045296
pr_000201139,0.082387, 0.045296
pr_001070737,0.082387, 0.045296
pr_001068756,0.082387, 0.045296
pr_000599026,0.082387, 0.045296
pr_000630769,0.082387, 0.045296
pr_001121516,0.082387, 0.045296
pr_000668513,0.082387, 0.045296
pr_000143928,0.082387, 0.045296
pr_000181353,0.082387, 0.045296
pr_001071051,0.082387, 0.045296
pr_000738751,0.082387, 0.045296
pr_000260935,0.082387, 0.045296
pr_001825404,0.082387, 0.045296
pr_001056343,0.082387, 0.045296
pr_001069024,0.082387, 0.045296
pr_000237569,0.082387, 0.045296
pr_001073323,0.082387, 0.045296
pr_000975425,0.082387, 0.045296
pr_000261233,0.082387, 0.045296
pr_001075529,0.082387, 0.045296
pr_000221344,0.082387, 0.045296
pr_001120348,0.082387, 0.045296
pr_000265504,0.082387, 0.045296
pr_000744358,0.082387, 0.045296
pr_001066804,0.082387, 0.045296
pr_001812906,0.082387, 0.045296
pr_001121865,0.082387, 0.045296
pr_001046274,0.082387, 0.045296
pr_000533587,0.082387, 0.045296
pr_000600495,0.082387, 0.045296
pr_000563096,0.082387, 0.045296
pr_000203260,0.082387, 0.045296
pr_000379705,0.082387, 0.045296
pr_001072917,0.082387, 0.045296
pr_000730499,0.082387, 0.045296
pr_000747309,0.082387, 0.045296
pr_000202906,0.082387, 0.045296
pr_001111940,0.082387, 0.045296
pr_000601624,0.082387, 0.045296
pr_000591349,0.082387, 0.045296
pr_001095393,0.082387, 0.045296
pr_000214750,0.082387, 0.045296
pr_001070212,0.082387, 0.045296
pr_001008861,0.082387, 0.045296
pr_001029510,0.082387, 0.045296
pr_000641894,0.082387, 0.045296
pr_001825160,0.082387, 0.045296
pr_000276239,0.082387, 0.045296
pr_000563308,0.082387, 0.045296
pr_000904714,0.082387, 0.045296
pr_000626046,0.082387, 0.045296
pr_000621945,0.082387, 0.045296
pr_000541867,0.082387, 0.045296
pr_000259143,0.082387, 0.045296
pr_000455250,0.082387, 0.045296
pr_000235742,0.082387, 0.045296
pr_001066684,0.082387, 0.045296
pr_001068506,0.082387, 0.045296
pr_000259868,0.082387, 0.045296
pr_000919237,0.082387, 0.045296
pr_001001989,0.082387, 0.045296
pr_000541491,0.082387, 0.045296
pr_000534058,0.082387, 0.045296
pr_000210559,0.082387, 0.045296
pr_000984704,0.082387, 0.045296
pr_000200519,0.082387, 0.045296
pr_001065480,0.082387, 0.045296
pr_001159037,0.082387, 0.045296
pr_000740644,0.082387, 0.045296
pr_001068983,0.082387, 0.045296
pr_001073316,0.082387, 0.045296
pr_000600772,0.082387, 0.045296
pr_000566063,0.082387, 0.045296
pr_001095538,0.082387, 0.045296
pr_001122359,0.082387, 0.045296
pr_000460051,0.082387, 0.045296
pr_001815725,0.082387, 0.045296
pr_000159346,0.082387, 0.045303
pr_000199445,0.082387, 0.045303
pr_000204082,0.082387, 0.045303
pr_001652238,0.082387, 0.045329
pr_001067181,0.082387, 0.045329
pr_000236273,0.082387, 0.045329
pr_000564706,0.082387, 0.045339
pr_000755167,0.082387, 0.045377
pr_000264222,0.082387, 0.045599
pr_001070198,0.082387, 0.045599
pr_001067975,0.082387, 0.045599
pr_000622650,0.082387, 0.045599
pr_000940974,0.082387, 0.045599
pr_001158353,0.082387, 0.045599
pr_000587023,0.082387, 0.045599
pr_001111816,0.082387, 0.045599
pr_000768570,0.082387, 0.045599
pr_001070413,0.082387, 0.045599
pr_000609366,0.082387, 0.045599
pr_000641633,0.082387, 0.045599
pr_000702716,0.082387, 0.045599
pr_000622293,0.082387, 0.045599
pr_001075601,0.082387, 0.045644
pr_000259345,0.082387, 0.045644
pr_002099454,0.082387, 0.045644
pr_000992959,0.082387, 0.045644
pr_001071518,0.082387, 0.045644
pr_001072321,0.082387, 0.045651
pr_000969636,0.082387, 0.045691
pr_000908355,0.082387, 0.045691
pr_000983154,0.082387, 0.046915
pr_000496014,0.082387, 0.046915
pr_001843571,0.082387, 0.046915
pr_000380986,0.082387, 0.046915
pr_001111369,0.082387, 0.046915
pr_001967264,0.082387, 0.046915
pr_001017962,0.082387, 0.046915
pr_001814103,0.082387, 0.046915
pr_001066992,0.082387, 0.046915
pr_001866072,0.082387, 0.046915
pr_000496335,0.082387, 0.046915
pr_000994297,0.082387, 0.046915
pr_000969224,0.082387, 0.046915
pr_001006621,0.082387, 0.046915
pr_000564425,0.082387, 0.046915
pr_001398882,0.082387, 0.046915
pr_000122680,0.082387, 0.046915
pr_001068740,0.082387, 0.046915
pr_001812696,0.082387, 0.046915
pr_000995423,0.082387, 0.046915
pr_001050933,0.082387, 0.046915
pr_000207164,0.082387, 0.046915
pr_000938159,0.082387, 0.046915
pr_001069107,0.082387, 0.046915
pr_000607459,0.082387, 0.046915
pr_000200074,0.082387, 0.046915
pr_001061025,0.082387, 0.046915
pr_000264655,0.082387, 0.046915
pr_001684316,0.082387, 0.046915
pr_001093651,0.082387, 0.046915
pr_000128372,0.082387, 0.046915
pr_000266928,0.082387, 0.046915
pr_000264317,0.082387, 0.046915
pr_000655679,0.082387, 0.046915
pr_001661489,0.082387, 0.046915
pr_001695202,0.082387, 0.046915
pr_000261074,0.082387, 0.046915
pr_001074296,0.082387, 0.046915
pr_000605361,0.082387, 0.046915
pr_000867890,0.082387, 0.046915
pr_001055492,0.082387, 0.046915
pr_000974589,0.082387, 0.046915
pr_000210919,0.082387, 0.046915
pr_000206723,0.082387, 0.046915
pr_000703065,0.082387, 0.046915
pr_000491770,0.082387, 0.046915
pr_000703336,0.082387, 0.046915
pr_000971437,0.082387, 0.046915
pr_000496046,0.082387, 0.046915
pr_001059128,0.082387, 0.046915
pr_001045856,0.082387, 0.046915
pr_000975303,0.082387, 0.046915
pr_001067965,0.082387, 0.046915
pr_001417039,0.082387, 0.046915
pr_001829719,0.082387, 0.046915
pr_001015354,0.082387, 0.046915
pr_002073339,0.082387, 0.046915
pr_000610712,0.082387, 0.046915
pr_001015649,0.082387, 0.046915
pr_001111147,0.082387, 0.046915
pr_000628501,0.082387, 0.046915
pr_000605999,0.082387, 0.046915
pr_000205031,0.082387, 0.046915
pr_000587456,0.082387, 0.046915
pr_000604019,0.082387, 0.046915
pr_000730734,0.082387, 0.046915
pr_000266425,0.082387, 0.046915
pr_001069169,0.082387, 0.046915
pr_000458357,0.082387, 0.046915
pr_001023783,0.082387, 0.046915
pr_000978341,0.082387, 0.046915
pr_001580526,0.082387, 0.046915
pr_000201812,0.082387, 0.046915
pr_001102815,0.082387, 0.046915
pr_001663306,0.082387, 0.046915
pr_001055635,0.082387, 0.046915
pr_000535274,0.082387, 0.046915
pr_000202632,0.082387, 0.046915
pr_000213112,0.082387, 0.046915
pr_000598431,0.082387, 0.046915
pr_000609034,0.082387, 0.046915
pr_000126626,0.082387, 0.046915
pr_000243359,0.082387, 0.046915
pr_000222084,0.082387, 0.046915
pr_000262804,0.082387, 0.046915
pr_000978237,0.082387, 0.046915
pr_000661261,0.082387, 0.046915
pr_001016059,0.082387, 0.046915
pr_000454307,0.082387, 0.046915
pr_000204207,0.082387, 0.046915
pr_001581459,0.082387, 0.046915
pr_001815778,0.082387, 0.046915
pr_000769562,0.082387, 0.046915
pr_000962618,0.082387, 0.046915
pr_000455466,0.082387, 0.046915
pr_000976031,0.082387, 0.046915
pr_001009721,0.082387, 0.046915
pr_001731936,0.082387, 0.046915
pr_001077677,0.082387, 0.046915
pr_000109323,0.082387, 0.046915
pr_001007822,0.082387, 0.046915
pr_000857961,0.082387, 0.046915
pr_000377332,0.082387, 0.046915
pr_000241412,0.082387, 0.046915
pr_000948050,0.082387, 0.046915
pr_001144437,0.082387, 0.046915
pr_001072870,0.082387, 0.046915
pr_000260418,0.082387, 0.046915
pr_000995209,0.082387, 0.046915
pr_001067868,0.082387, 0.046915
pr_000732679,0.082387, 0.046915
pr_000744924,0.082387, 0.046915
pr_000142791,0.082387, 0.046915
pr_000985154,0.082387, 0.046915
pr_000989338,0.082387, 0.046915
pr_000771260,0.082387, 0.046915
pr_000668717,0.082387, 0.046915
pr_001064479,0.082387, 0.046915
pr_001077334,0.082387, 0.046915
pr_000600689,0.082387, 0.046915
pr_000534690,0.082387, 0.046915
pr_000109983,0.082387, 0.046915
pr_000649135,0.082387, 0.046915
pr_001020341,0.082387, 0.046915
pr_000584027,0.082387, 0.046915
pr_000771003,0.082387, 0.046915
pr_001007621,0.082387, 0.046915
pr_000860913,0.082387, 0.046915
pr_000954744,0.082387, 0.046915
pr_001070358,0.082387, 0.046915
pr_001107982,0.082387, 0.046915
pr_000199294,0.082387, 0.046915
pr_001069741,0.082387, 0.046915
pr_000200542,0.082387, 0.046915
pr_001402114,0.082387, 0.046915
pr_000998834,0.082387, 0.046915
pr_001684408,0.082387, 0.046915
pr_000594261,0.082387, 0.046915
pr_001055704,0.082387, 0.046915
pr_000988664,0.082387, 0.046915
pr_001638038,0.082387, 0.046915
pr_002100963,0.082387, 0.046915
pr_000534374,0.082387, 0.046915
pr_000260237,0.082387, 0.046915
pr_001901392,0.082387, 0.046915
pr_000222043,0.082387, 0.046915
pr_001002644,0.082387, 0.046915
pr_000542038,0.082387, 0.046915
pr_000204008,0.082387, 0.046915
pr_000590052,0.082387, 0.046915
pr_000260764,0.082387, 0.046915
pr_001133911,0.082387, 0.046915
pr_001044933,0.082387, 0.046915
pr_000200910,0.082387, 0.046915
pr_000564166,0.082387, 0.046915
pr_001057079,0.082387, 0.046915
pr_001931238,0.082387, 0.046915
pr_001071076,0.082387, 0.046915
pr_000455060,0.082387, 0.046915
pr_000747146,0.082387, 0.046915
pr_001010315,0.082387, 0.046915
pr_000158843,0.082387, 0.046915
pr_001067646,0.082387, 0.046915
pr_001873447,0.082387, 0.046915
pr_001705355,0.082387, 0.046915
pr_000596748,0.082387, 0.046915
pr_000266737,0.082387, 0.046915
pr_000968663,0.082387, 0.046915
pr_000735676,0.082387, 0.046915
pr_000114184,0.082387, 0.046915
pr_000622585,0.082387, 0.046915
pr_001050820,0.082387, 0.046915
pr_001163363,0.082387, 0.046915
pr_001055701,0.082387, 0.046915
pr_001013125,0.082387, 0.046915
pr_000496800,0.082387, 0.046915
pr_000745248,0.082387, 0.046915
pr_000972622,0.082387, 0.046915
pr_000484125,0.082387, 0.046915
pr_001007336,0.082387, 0.046915
pr_000166441,0.082387, 0.046915
pr_002117619,0.082387, 0.046915
pr_001070521,0.082387, 0.046915
pr_001071937,0.082387, 0.046915
pr_001111841,0.082387, 0.046915
pr_001068413,0.082387, 0.046915
pr_002176306,0.082387, 0.046915
pr_000926228,0.082387, 0.046915
pr_001074742,0.082387, 0.046915
pr_000622952,0.082387, 0.046915
pr_000141829,0.082387, 0.046915
pr_000110965,0.082387, 0.046915
pr_001019524,0.082387, 0.046915
pr_001067655,0.082387, 0.046915
pr_001066569,0.082387, 0.046915
pr_001741276,0.082387, 0.046915
pr_000221603,0.082387, 0.046915
pr_000267589,0.082387, 0.046915
pr_001111884,0.082387, 0.046915
pr_000206189,0.082387, 0.046915
pr_000565274,0.082387, 0.046915
pr_000975242,0.082387, 0.046915
pr_000863045,0.082387, 0.046915
pr_000273633,0.082387, 0.046915
pr_001066854,0.082387, 0.046915
pr_001111014,0.082387, 0.046915
pr_000178610,0.082387, 0.046915
pr_000536455,0.082387, 0.046915
pr_000263624,0.082387, 0.046915
pr_000535040,0.082387, 0.046915
pr_001072034,0.082387, 0.046915
pr_001832186,0.082387, 0.046915
pr_000658364,0.082387, 0.046915
pr_001111286,0.082387, 0.046915
pr_000203563,0.082387, 0.046915
pr_000202482,0.082387, 0.046915
pr_000865433,0.082387, 0.046915
pr_000215174,0.082387, 0.046915
pr_000220408,0.082387, 0.046915
pr_001013117,0.082387, 0.046915
pr_000106894,0.082387, 0.046915
pr_000668270,0.082387, 0.046915
pr_000242642,0.082387, 0.046915
pr_001075609,0.082387, 0.046915
pr_000534570,0.082387, 0.046915
pr_001040271,0.082387, 0.046915
pr_000644429,0.082387, 0.046915
pr_000314071,0.082387, 0.046915
pr_001068293,0.082387, 0.046915
pr_002071774,0.082387, 0.046915
pr_001077996,0.082387, 0.046915
pr_001069034,0.082387, 0.046915
pr_000204153,0.082387, 0.046915
pr_001672033,0.082387, 0.046915
pr_001069668,0.082387, 0.046915
pr_001160380,0.082387, 0.046915
pr_000664717,0.082387, 0.046915
pr_001107029,0.082387, 0.046915
pr_001069629,0.082387, 0.046915
pr_000206081,0.082387, 0.046915
pr_001620367,0.082387, 0.046915
pr_000742331,0.082387, 0.046915
pr_000984481,0.082387, 0.046915
pr_000199336,0.082387, 0.046915
pr_000587164,0.082387, 0.046915
pr_001843572,0.082387, 0.046915
pr_000382082,0.082387, 0.046915
pr_000199564,0.082387, 0.046915
pr_000703553,0.082387, 0.046915
pr_002231602,0.082387, 0.046915
pr_000261439,0.082387, 0.046915
pr_000164185,0.082387, 0.046915
pr_002104233,0.082387, 0.046915
pr_000638818,0.082387, 0.046915
pr_001072064,0.082387, 0.046915
pr_000905174,0.082387, 0.046915
pr_001038046,0.082387, 0.046915
pr_000212527,0.082387, 0.046915
pr_000242904,0.082387, 0.046915
pr_001622134,0.082387, 0.046915
pr_000855933,0.082387, 0.046915
pr_000244026,0.082387, 0.046915
pr_000215242,0.082387, 0.046915
pr_000869519,0.082387, 0.046915
pr_000661953,0.082387, 0.046915
pr_001055393,0.082387, 0.046915
pr_000259935,0.082387, 0.046915
pr_000973871,0.082387, 0.046915
pr_000202803,0.082387, 0.046915
pr_001071956,0.082387, 0.046915
pr_000205205,0.082387, 0.046915
pr_000105084,0.082387, 0.046915
pr_000563084,0.082387, 0.046915
pr_000741182,0.082387, 0.046915
pr_001050315,0.082387, 0.046915
pr_000534031,0.082387, 0.046915
pr_002125830,0.082387, 0.046915
pr_002140339,0.082387, 0.046915
pr_000978324,0.082387, 0.046915
pr_000582729,0.082387, 0.046915
pr_001024357,0.082387, 0.046915
pr_001067158,0.082387, 0.046915
pr_001066789,0.082387, 0.046915
pr_000444367,0.082387, 0.046915
pr_001144234,0.082387, 0.046915
pr_001111002,0.082387, 0.046915
pr_000223731,0.082387, 0.046915
pr_001121496,0.082387, 0.046915
pr_000201615,0.082387, 0.046915
pr_001966482,0.082387, 0.046915
pr_001055020,0.082387, 0.046915
pr_001066570,0.082387, 0.046915
pr_002066259,0.082387, 0.046915
pr_001070389,0.082387, 0.046915
pr_000977251,0.082387, 0.046915
pr_001069058,0.082387, 0.046915
pr_000535946,0.082387, 0.046915
pr_000921059,0.082387, 0.046915
pr_001108480,0.082387, 0.046915
pr_000600880,0.082387, 0.046915
pr_001070299,0.082387, 0.046915
pr_000538503,0.082387, 0.046915
pr_000910992,0.082387, 0.046915
pr_000858028,0.082387, 0.046915
pr_000600680,0.082387, 0.046915
pr_000306822,0.082387, 0.046915
pr_001159893,0.082387, 0.046915
pr_000529749,0.082387, 0.046915
pr_000870815,0.082387, 0.046915
pr_001107415,0.082387, 0.046915
pr_000968364,0.082387, 0.046915
pr_000266703,0.082387, 0.046915
pr_002099948,0.082387, 0.046915
pr_000570731,0.082387, 0.046915
pr_000564052,0.082387, 0.046915
pr_002132582,0.082387, 0.046915
pr_001830126,0.082387, 0.046915
pr_000968989,0.082387, 0.046915
pr_001071839,0.082387, 0.046915
pr_000590006,0.082387, 0.046915
pr_001105208,0.082387, 0.046915
pr_000210175,0.082387, 0.046915
pr_000239242,0.082387, 0.046915
pr_001048455,0.082387, 0.046915
pr_000257401,0.082387, 0.046915
pr_000868278,0.082387, 0.046915
pr_000201808,0.082387, 0.046915
pr_000739047,0.082387, 0.046915
pr_000203441,0.082387, 0.046915
pr_001993994,0.082387, 0.046915
pr_001039298,0.082387, 0.046915
pr_001056050,0.082387, 0.046915
pr_001817109,0.082387, 0.046915
pr_001111361,0.082387, 0.046915
pr_000114198,0.082387, 0.046915
pr_000897750,0.082387, 0.046915
pr_001856256,0.082387, 0.046915
pr_001826182,0.082387, 0.046915
pr_000266485,0.082387, 0.046915
pr_001072885,0.082387, 0.046915
pr_001068078,0.082387, 0.046915
pr_001095374,0.082387, 0.046915
pr_001935865,0.082387, 0.046915
pr_001583429,0.082387, 0.046915
pr_000528516,0.082387, 0.046915
pr_000105786,0.082387, 0.046915
pr_000260269,0.082387, 0.046915
pr_000651996,0.082387, 0.046915
pr_002239809,0.082387, 0.046915
pr_000863217,0.082387, 0.046915
pr_000610870,0.082387, 0.046915
pr_000239607,0.082387, 0.046915
pr_000493180,0.082387, 0.046915
pr_000738245,0.082387, 0.046915
pr_000625612,0.082387, 0.046915
pr_000640876,0.082387, 0.046915
pr_001818439,0.082387, 0.046915
pr_001686074,0.082387, 0.046915
pr_001816308,0.082387, 0.046915
pr_000761433,0.082387, 0.046915
pr_001067573,0.082387, 0.046915
pr_001073378,0.082387, 0.046915
pr_000731141,0.082387, 0.046915
pr_000273128,0.082387, 0.046915
pr_001002434,0.082387, 0.046915
pr_001073426,0.082387, 0.046915
pr_000497474,0.082387, 0.046915
pr_001395025,0.082387, 0.046915
pr_001007418,0.082387, 0.046915
pr_001881915,0.082387, 0.046915
pr_000200092,0.082387, 0.046915
pr_001072095,0.082387, 0.046915
pr_000125264,0.082387, 0.046915
pr_000273679,0.082387, 0.046915
pr_001039114,0.082387, 0.046915
pr_000856344,0.082387, 0.046915
pr_000490407,0.082387, 0.046915
pr_001598905,0.082387, 0.046915
pr_001108050,0.082387, 0.046915
pr_000201230,0.082387, 0.046915
pr_000586992,0.082387, 0.046915
pr_000221609,0.082387, 0.046915
pr_001107797,0.082387, 0.046915
pr_000310542,0.082387, 0.046915
pr_001059051,0.082387, 0.046915
pr_000998055,0.082387, 0.046915
pr_000901067,0.082387, 0.046915
pr_000861097,0.082387, 0.046915
pr_000237691,0.082387, 0.046915
pr_001010383,0.082387, 0.046915
pr_001069928,0.082387, 0.046915
pr_000190993,0.082387, 0.046915
pr_001912825,0.082387, 0.046915
pr_001066919,0.082387, 0.046915
pr_000496072,0.082387, 0.046915
pr_001073435,0.082387, 0.046915
pr_000629803,0.082387, 0.046915
pr_001121476,0.082387, 0.046915
pr_000905357,0.082387, 0.046915
pr_001986538,0.082387, 0.046915
pr_000750487,0.082387, 0.046915
pr_001006576,0.082387, 0.046915
pr_001070164,0.082387, 0.046915
pr_000966740,0.082387, 0.046915
pr_000204990,0.082387, 0.046915
pr_000563313,0.082387, 0.046915
pr_000489913,0.082387, 0.046915
pr_000484732,0.082387, 0.046915
pr_000535622,0.082387, 0.046915
pr_001071864,0.082387, 0.046915
pr_000527033,0.082387, 0.046915
pr_001002638,0.082387, 0.046915
pr_001394158,0.082387, 0.046915
pr_000278581,0.082387, 0.046915
pr_000282692,0.082387, 0.046915
pr_000263086,0.082387, 0.046915
pr_001912996,0.082387, 0.046915
pr_001035787,0.082387, 0.046915
pr_001073113,0.082387, 0.046915
pr_000975735,0.082387, 0.046915
pr_001078726,0.082387, 0.046915
pr_000608483,0.082387, 0.046915
pr_001024599,0.082387, 0.046915
pr_000961844,0.082387, 0.046915
pr_001066382,0.082387, 0.046915
pr_000242511,0.082387, 0.046915
pr_000663076,0.082387, 0.046915
pr_001981906,0.082387, 0.046915
pr_000528484,0.082387, 0.046915
pr_001006975,0.082387, 0.046915
pr_001056294,0.082387, 0.046915
pr_000258088,0.082387, 0.046915
pr_002070134,0.082387, 0.046915
pr_001069617,0.082387, 0.046915
pr_000531061,0.082387, 0.046915
pr_000170250,0.082387, 0.046915
pr_000401831,0.082387, 0.046915
pr_000169083,0.082387, 0.046915
pr_001073419,0.082387, 0.046915
pr_000907742,0.082387, 0.046915
pr_000210562,0.082387, 0.046922
pr_000201710,0.082387, 0.046922
pr_000200164,0.082387, 0.046922
pr_000203879,0.082387, 0.046922
pr_000206137,0.082387, 0.046922
pr_000119794,0.082387, 0.046922
pr_000200792,0.082387, 0.046922
pr_000201141,0.082387, 0.046922
pr_000234913,0.082387, 0.046922
pr_000116039,0.082387, 0.046922
pr_000239001,0.082387, 0.046922
pr_000207699,0.082387, 0.046922
pr_000486756,0.082387, 0.046934
pr_001070171,0.082387, 0.046949
pr_001019532,0.082387, 0.046949
pr_001066711,0.082387, 0.046949
pr_001074822,0.082387, 0.046949
pr_001070109,0.082387, 0.046949
pr_001076343,0.082387, 0.046949
pr_002155817,0.082387, 0.046949
pr_000998186,0.082387, 0.046949
pr_002229014,0.082387, 0.046949
pr_000563534,0.082387, 0.046949
pr_001979328,0.082387, 0.046949
pr_000926510,0.082387, 0.046949
pr_001074587,0.082387, 0.046949
pr_002097457,0.082387, 0.046949
pr_001925003,0.082387, 0.046949
pr_000604764,0.082387, 0.046949
pr_000975187,0.082387, 0.046949
pr_001070946,0.082387, 0.046949
pr_000951821,0.082387, 0.046949
pr_001066679,0.082387, 0.046949
pr_000209522,0.082387, 0.046949
pr_000908734,0.082387, 0.046949
pr_001686002,0.082387, 0.046959
pr_000972925,0.082387, 0.046959
pr_000261540,0.082387, 0.046959
pr_000159772,0.082387, 0.046982
pr_000564623,0.082387, 0.046983
pr_000107503,0.082387, 0.047069
