Product ID : 98 # of JPs covered : 1 : 56 : Sales/Use, 
pr_000764632,0.070406, 0.056678
pr_001857924,0.070406, 0.056744
pr_001034420,0.070406, 0.056785
pr_001650018,0.070406, 0.056785
pr_001684883,0.070406, 0.056785
pr_001033639,0.070406, 0.056785
pr_000762394,0.070406, 0.056785
pr_000374615,0.070406, 0.056785
pr_000767012,0.070406, 0.056785
pr_000763659,0.070406, 0.056785
pr_000815318,0.070406, 0.056785
pr_001149511,0.070406, 0.056785
pr_000624360,0.070406, 0.056785
pr_000779165,0.070406, 0.056964
pr_001158849,0.070406, 0.056964
pr_000519880,0.070406, 0.057477
pr_000366165,0.070406, 0.057633
pr_001045420,0.070406, 0.057651
pr_000375631,0.070406, 0.057651
pr_000386674,0.070406, 0.057651
pr_000664595,0.070406, 0.057651
pr_000375602,0.070406, 0.057651
pr_000816475,0.070406, 0.057651
pr_000763226,0.070406, 0.057651
pr_001623384,0.070406, 0.057651
pr_000763354,0.070406, 0.057651
pr_001613169,0.070406, 0.057651
pr_001621803,0.070406, 0.057651
pr_000989552,0.070406, 0.057651
pr_001620372,0.070406, 0.057651
pr_000286070,0.070406, 0.057651
pr_001605006,0.070406, 0.057651
pr_001146630,0.070406, 0.057651
pr_001621630,0.070406, 0.057651
pr_001059453,0.070406, 0.057651
pr_001146949,0.070406, 0.057651
pr_000367024,0.070406, 0.057651
pr_000376137,0.070406, 0.057651
pr_000384213,0.070406, 0.057651
pr_000705453,0.070406, 0.057651
pr_000774349,0.070406, 0.057651
pr_000773718,0.070406, 0.057651
pr_000652726,0.070406, 0.057651
pr_000373169,0.070406, 0.057651
pr_000383582,0.070406, 0.057651
pr_000374873,0.070406, 0.057651
pr_001035123,0.070406, 0.057651
pr_001638319,0.070406, 0.057651
pr_000781507,0.070406, 0.057651
pr_001060596,0.070406, 0.057651
pr_000910385,0.070406, 0.057651
pr_000626593,0.070406, 0.057651
pr_001088527,0.070406, 0.057651
pr_001034699,0.070406, 0.057651
pr_000824846,0.070406, 0.057651
pr_000517525,0.070406, 0.057653
pr_001155873,0.070406, 0.057717
pr_001625299,0.070406, 0.057938
pr_001033662,0.070406, 0.066510
pr_001015611,0.067435, 0.000001
pr_000622498,0.067435, 0.000003
pr_000514320,0.067435, 0.000003
pr_001671378,0.067435, 0.000005
pr_000285768,0.067435, 0.000005
pr_000404498,0.067435, 0.000009
pr_000283590,0.067435, 0.000009
pr_000697352,0.067435, 0.000012
pr_001003444,0.067435, 0.000016
pr_001045408,0.067435, 0.000018
pr_001011523,0.067435, 0.000029
pr_000982412,0.067435, 0.000037
pr_000519460,0.067435, 0.000038
pr_001009320,0.067435, 0.000041
pr_000550892,0.067435, 0.000043
pr_001011495,0.067435, 0.000044
pr_000660618,0.067435, 0.000050
pr_000611334,0.067435, 0.000089
pr_001005562,0.067435, 0.000102
pr_000614117,0.067435, 0.000112
pr_000562321,0.067435, 0.000228
pr_000290259,0.067435, 0.000527
pr_001033481,0.067435, 0.001263
pr_001150622,0.067435, 0.064650
pr_000649948,0.067435, 0.071046
pr_000959428,0.067435, 0.071303
pr_000569291,0.067435, 0.072178
pr_000568818,0.067435, 0.073144
pr_000363792,0.067435, 0.073227
pr_001149486,0.067435, 0.073653
pr_000617215,0.067435, 0.073693
pr_000986985,0.067435, 0.074309
pr_000571004,0.067435, 0.074597
pr_001623704,0.067435, 0.074665
pr_000571286,0.067435, 0.074683
pr_000992298,0.067435, 0.074919
pr_000571427,0.067435, 0.074919
pr_001034782,0.067435, 0.074919
pr_001611514,0.067435, 0.075511
pr_001686157,0.067435, 0.075842
pr_001157740,0.067435, 0.076538
pr_000911157,0.067435, 0.076768
pr_001672091,0.067435, 0.077190
pr_000374138,0.067435, 0.077205
pr_000954790,0.067435, 0.077366
pr_000818262,0.067435, 0.077479
pr_000565484,0.067435, 0.077479
pr_000366738,0.067435, 0.077718
pr_001706853,0.067435, 0.077837
pr_001034724,0.067435, 0.077898
pr_001625285,0.067435, 0.078093
pr_001671154,0.067435, 0.078307
pr_001034333,0.067435, 0.078367
pr_000375140,0.067435, 0.078429
pr_001035093,0.067435, 0.078429
pr_001154733,0.067435, 0.078477
pr_000519396,0.067435, 0.078677
pr_001062119,0.067435, 0.078677
pr_000661442,0.067435, 0.078941
pr_000624099,0.067435, 0.079257
pr_000363881,0.067435, 0.079257
pr_000619890,0.067435, 0.079388
pr_001146863,0.067435, 0.079433
pr_001146709,0.067435, 0.079433
pr_000568562,0.067435, 0.079433
pr_000517548,0.067435, 0.079645
pr_000385688,0.067435, 0.079764
pr_001148736,0.067435, 0.079764
pr_000373055,0.067435, 0.080216
pr_000642311,0.067435, 0.080216
pr_000817614,0.067435, 0.080216
pr_001396621,0.067435, 0.080216
pr_000817588,0.067435, 0.080216
pr_001146534,0.067435, 0.080216
pr_000283472,0.067435, 0.080356
pr_001611163,0.067435, 0.080592
pr_000616771,0.067435, 0.080592
pr_000699261,0.067435, 0.080604
pr_001390360,0.067435, 0.080729
pr_000821132,0.067435, 0.081184
pr_000363332,0.067435, 0.081184
pr_000375059,0.067435, 0.081184
pr_000372999,0.067435, 0.086092
pr_001641475,0.067435, 0.090879
us_000468611,0.052546, 0.000000
us_000469652,0.052546, 0.000000
us_000582353,0.052546, 0.000002
us_000576110,0.052546, 0.000040
us_000585951,0.052546, 0.000070
pr_000007063,0.052546, 0.000088
us_000576515,0.052546, 0.000126
us_000566846,0.052546, 0.000160
us_000595623,0.052546, 0.000174
us_000594068,0.052546, 0.000302
pr_001167788,0.052546, 0.076848
pr_002178707,0.052546, 0.076903
us_000613211,0.052546, 0.077340
pr_001946223,0.052546, 0.077354
us_000579589,0.052546, 0.077362
us_000579586,0.052546, 0.077362
us_000579587,0.052546, 0.077362
us_000579588,0.052546, 0.077362
us_000588285,0.052546, 0.077362
us_000579585,0.052546, 0.077362
us_000616006,0.052546, 0.077389
us_000579785,0.052546, 0.077389
us_000583708,0.052546, 0.077420
us_000559438,0.052546, 0.077420
us_000612645,0.052546, 0.077420
us_000597080,0.052546, 0.077420
us_000581176,0.052546, 0.077420
us_000582605,0.052546, 0.077420
us_000583750,0.052546, 0.077420
us_000603567,0.052546, 0.077455
us_000489750,0.052546, 0.077455
us_000592790,0.052546, 0.077455
us_000569647,0.052546, 0.077455
us_000595298,0.052546, 0.077455
us_000579419,0.052546, 0.077455
us_000587660,0.052546, 0.077455
us_000617493,0.052546, 0.077455
us_000582322,0.052546, 0.077455
us_000600909,0.052546, 0.077455
us_000583446,0.052546, 0.077455
us_000588765,0.052546, 0.077455
us_000597528,0.052546, 0.077455
us_000591856,0.052546, 0.077455
us_000562516,0.052546, 0.078893
us_000599970,0.052546, 0.129424
pr_000544586,0.016649, 0.000153
pr_000655997,0.016649, 0.000154
us_000364996,0.016649, 0.596888
us_000466035,0.016649, 0.684278
us_000486715,0.016649, 0.689540
us_000469205,0.016649, 0.832779
us_000114621,0.016649, 0.833475
us_000460622,0.016649, 0.843450
us_000486285,0.016649, 0.861070
us_000468524,0.016649, 0.868399
us_000017523,0.016649, 0.869274
us_000558231,0.016649, 0.892977
us_000462102,0.016649, 0.903613
us_000470793,0.016649, 0.914978
us_000462382,0.016649, 0.915083
us_000462547,0.016649, 0.921077
us_000470786,0.016649, 0.934243
us_000478304,0.016649, 0.938549
us_000460184,0.016649, 0.957689
us_000464797,0.016649, 0.964129
us_000458890,0.016649, 0.967522
us_000472259,0.016649, 0.972497
us_000466883,0.016649, 0.982688
us_000464301,0.016649, 0.986226
us_000473483,0.016649, 0.997944
us_000458666,0.016649, 1.021758
us_000472564,0.016649, 1.026295
us_000462445,0.016649, 1.027378
us_000461640,0.016649, 1.029534
us_000507682,0.016649, 1.029770
us_000476307,0.016649, 1.032492
us_000464030,0.016649, 1.033851
us_000390577,0.016649, 1.035086
us_000459096,0.016649, 1.036185
us_000466211,0.016649, 1.036302
us_000474317,0.016649, 1.038433
us_000464021,0.016649, 1.040622
us_000474770,0.016649, 1.042996
us_000238702,0.016649, 1.044450
us_000460490,0.016649, 1.046036
us_000471164,0.016649, 1.048876
us_000479370,0.016649, 1.055303
us_000462177,0.016649, 1.056234
us_000217297,0.016649, 1.058353
us_000483061,0.016649, 1.060516
us_000461269,0.016649, 1.061197
us_000471458,0.016649, 1.061853
us_000484881,0.016649, 1.062925
us_000231774,0.016649, 1.069068
us_000489401,0.016649, 1.069587
us_000485428,0.016649, 1.070765
us_000470559,0.016649, 1.071271
us_000255267,0.016649, 1.071745
us_000478760,0.016649, 1.080381
us_000469076,0.016649, 1.080381
us_000434578,0.016649, 1.087021
us_000461593,0.016649, 1.088688
us_000459367,0.016649, 1.090794
us_000469447,0.016649, 1.093823
us_000206005,0.016649, 1.096078
us_000456257,0.016649, 1.099729
us_000467267,0.016649, 1.099882
us_000468386,0.016649, 1.099992
us_000041565,0.016649, 1.100639
us_000466982,0.016649, 1.103090
us_000468894,0.016649, 1.103328
us_000487935,0.016649, 1.105112
us_000010790,0.016649, 1.107438
us_000492628,0.016649, 1.109250
us_000486566,0.016649, 1.109571
us_000476549,0.016649, 1.116762
us_000476233,0.016649, 1.121883
us_000490437,0.016649, 1.124221
us_000470002,0.016649, 1.125500
us_000472378,0.016649, 1.125598
us_000478403,0.016649, 1.127493
us_000461602,0.016649, 1.127502
us_000470172,0.016649, 1.128096
us_000439009,0.016649, 1.129507
us_000581980,0.016649, 1.131101
us_000358672,0.016649, 1.132519
us_000466833,0.016649, 1.132588
us_000231161,0.016649, 1.136839
us_000339568,0.016649, 1.140044
us_000120382,0.016649, 1.142070
us_000229406,0.016649, 1.143547
us_000474697,0.016649, 1.143808
us_000449065,0.016649, 1.144482
us_000458701,0.016649, 1.147652
us_000479440,0.016649, 1.148170
us_000362179,0.016649, 1.149605
us_000477105,0.016649, 1.151798
us_000463354,0.016649, 1.154727
us_000459398,0.016649, 1.154792
us_000323991,0.016649, 1.154849
us_000480852,0.016649, 1.154863
us_000461204,0.016649, 1.155331
us_000461211,0.016649, 1.155626
us_000466524,0.016649, 1.156125
us_000480466,0.016649, 1.157565
us_000492793,0.016649, 1.158406
us_000475996,0.016649, 1.159883
us_000031926,0.016649, 1.163584
us_000465907,0.016649, 1.165491
us_000468505,0.016649, 1.166213
us_000466551,0.016649, 1.170449
us_000462767,0.016649, 1.171636
us_000488515,0.016649, 1.171636
us_000463104,0.016649, 1.174139
us_000487929,0.016649, 1.176138
us_000461201,0.016649, 1.188431
us_000490827,0.016649, 1.201392
us_000540135,0.016649, 1.323298
us_000407185,0.016649, 1.618640
us_000471102,0.003474, 0.004724
us_000561502,0.003474, 0.063632
us_000561357,0.003474, 0.305474
us_000487898,0.003474, 0.444843
us_000572187,0.003474, 0.455967
us_000517671,0.003474, 0.472496
us_000512886,0.003474, 0.473353
us_000484668,0.003474, 0.490551
us_000552301,0.003474, 0.501314
us_000552169,0.003474, 0.501832
us_000519414,0.003474, 0.504641
us_000485521,0.003474, 0.508051
us_000543134,0.003474, 0.514544
us_000494175,0.003474, 0.532528
us_000512350,0.003474, 0.552073
us_000533221,0.003474, 0.552658
us_000489106,0.003474, 0.553625
us_000553644,0.003474, 0.554434
us_000586007,0.003474, 0.562706
