Product ID : 889 # of JPs covered : 1 : 79 : Corp Law, 
us_000596172,0.590782, 0.836373
us_000617268,0.590782, 0.836373
us_000598451,0.590782, 0.836373
us_000598903,0.590782, 0.836373
us_000615807,0.590782, 0.836373
us_000596987,0.590782, 0.836373
us_000601067,0.583742, 0.168940
us_000592268,0.583742, 0.173230
us_000585746,0.583742, 0.173230
us_000583005,0.583742, 0.175324
us_000583649,0.583742, 0.175798
us_000596859,0.583742, 0.175798
us_000616402,0.583742, 0.175798
us_000588880,0.583742, 0.175798
us_000593850,0.583742, 0.175798
us_000588845,0.583742, 0.175798
us_000587420,0.583742, 0.178725
us_000587278,0.583742, 0.178725
us_000582569,0.583742, 0.182182
us_000586201,0.583742, 0.182182
us_000586273,0.583742, 0.182182
us_000586288,0.583742, 0.182182
us_000586766,0.583742, 0.182182
us_000597906,0.579944, 0.177620
us_000593395,0.579944, 0.177620
us_000583406,0.579944, 0.177620
us_000593905,0.579944, 0.177620
us_000583366,0.579944, 0.177620
us_000592515,0.579944, 0.177620
us_000614177,0.579944, 0.177620
us_000588699,0.579944, 0.183995
us_000588656,0.579944, 0.183995
us_000615619,0.579944, 0.183995
us_000585567,0.579944, 0.183995
us_000592068,0.579944, 0.183995
us_000593712,0.579944, 0.183995
us_000612739,0.579944, 0.183995
us_000601090,0.579944, 0.183995
us_000587814,0.579944, 0.183995
us_000585325,0.579944, 0.183995
us_000599134,0.579944, 0.183995
us_000593630,0.579944, 0.183995
us_000588819,0.579944, 0.183995
us_000583031,0.579944, 0.183995
us_000614037,0.579944, 0.183995
us_000586656,0.579944, 0.183995
us_000615769,0.579944, 0.183995
us_000600878,0.579944, 0.183995
us_000585579,0.579944, 0.183995
us_000612332,0.579944, 0.183995
us_000593292,0.579944, 0.183995
us_000615724,0.579944, 0.183995
us_000586598,0.579944, 0.183995
us_000592855,0.579944, 0.183995
us_000592276,0.579944, 0.183995
us_000605007,0.579944, 0.183995
us_000586599,0.579944, 0.183995
us_000588820,0.579944, 0.183995
us_000597870,0.579944, 0.187208
us_000486981,0.569050, 0.105046
us_000488448,0.569050, 0.105046
us_000469857,0.569050, 0.105046
us_000469130,0.569050, 0.105046
us_000475464,0.569050, 0.105046
us_000464107,0.569050, 0.105046
us_000461137,0.569050, 0.105046
us_000468952,0.569050, 0.105046
us_000584646,0.569050, 0.105046
us_000479006,0.569050, 0.105046
us_000482416,0.569050, 0.105046
us_000484372,0.569050, 0.105046
us_000349787,0.569050, 0.105046
us_000584669,0.569050, 0.105046
us_000477484,0.569050, 0.105046
us_000481616,0.569050, 0.105046
us_000584642,0.569050, 0.105046
us_000287372,0.569050, 0.105046
us_000473996,0.569050, 0.105046
us_000461105,0.569050, 0.105046
us_000464008,0.569050, 0.105046
us_000483320,0.569050, 0.105046
us_000482199,0.569050, 0.105046
us_000267932,0.569050, 0.105046
us_000461136,0.569050, 0.105046
us_000461157,0.569050, 0.105046
us_000407705,0.569050, 0.105046
us_000584844,0.569050, 0.105046
us_000584018,0.569050, 0.105046
us_000392643,0.569050, 0.105046
us_000468721,0.569050, 0.105046
us_000468863,0.569050, 0.105046
us_000494948,0.569050, 0.105046
us_000481930,0.569050, 0.105046
us_000477856,0.569050, 0.105046
us_000389359,0.569050, 0.105046
us_000526664,0.569050, 0.105046
us_000474015,0.569050, 0.105046
us_000466639,0.569050, 0.105046
us_000483784,0.569050, 0.105046
us_000474030,0.569050, 0.105046
us_000473990,0.569050, 0.105046
us_000466473,0.569050, 0.105046
us_000480315,0.569050, 0.105046
us_000461997,0.569050, 0.105046
us_000466437,0.569050, 0.105046
us_000232931,0.569050, 0.105046
us_000480384,0.569050, 0.105046
us_000137127,0.569050, 0.105046
us_000466439,0.569050, 0.105046
us_000475475,0.569050, 0.105046
us_000548189,0.569031, 0.107051
us_000470670,0.569031, 0.108458
us_000469656,0.569031, 0.108458
us_000162048,0.569031, 0.108458
us_000205483,0.569031, 0.108458
us_000525050,0.569031, 0.108458
us_000484734,0.569031, 0.108458
us_000476241,0.569031, 0.108458
us_000477812,0.569031, 0.108458
us_000035531,0.569031, 0.108458
us_000615437,0.569031, 0.108458
us_000460988,0.569031, 0.108458
us_000486966,0.569031, 0.108458
us_000484147,0.569031, 0.108458
us_000142326,0.569031, 0.108458
us_000523224,0.569031, 0.108458
us_000475320,0.569031, 0.108458
us_000481984,0.569031, 0.108458
us_000484752,0.569031, 0.108458
us_000463267,0.569031, 0.108458
us_000473851,0.569031, 0.108458
us_000460557,0.569031, 0.108458
us_000461225,0.569031, 0.108458
us_000474757,0.569031, 0.108458
us_000463742,0.569031, 0.108458
us_000480734,0.569031, 0.108458
us_000487888,0.569031, 0.108458
us_000468800,0.569031, 0.108458
us_000465588,0.569031, 0.108458
us_000462760,0.569031, 0.108458
us_000486193,0.569031, 0.108458
us_000466495,0.569031, 0.108458
us_000584306,0.569031, 0.108458
us_000465476,0.569031, 0.108458
us_000469462,0.569031, 0.108458
us_000465675,0.569031, 0.108458
us_000232046,0.569031, 0.108458
us_000460733,0.569031, 0.108458
us_000477503,0.569031, 0.108458
us_000545211,0.569031, 0.108458
us_000461013,0.569031, 0.108458
us_000461299,0.569031, 0.108458
us_000585393,0.569031, 0.108458
us_000461848,0.569031, 0.108458
us_000483875,0.569031, 0.108458
us_000477327,0.569031, 0.108458
us_000583975,0.569031, 0.108458
us_000462584,0.569031, 0.108458
us_000557872,0.569031, 0.108458
us_000494180,0.569031, 0.108458
us_000532226,0.569031, 0.108458
us_000605997,0.569031, 0.108458
us_000466369,0.569031, 0.108458
us_000465112,0.569031, 0.108458
us_000483144,0.569031, 0.108458
us_000465142,0.569031, 0.108458
us_000461800,0.569031, 0.108458
us_000462244,0.569031, 0.108458
us_000580618,0.569031, 0.108458
us_000545900,0.569031, 0.108458
us_000483148,0.569031, 0.108458
us_000470060,0.569031, 0.108458
us_000464283,0.569031, 0.108458
us_000461883,0.569031, 0.108458
us_000474759,0.569031, 0.108458
us_000494179,0.569031, 0.108458
us_000473924,0.569031, 0.108458
us_000482313,0.569031, 0.108458
us_000461196,0.569031, 0.108458
us_000494667,0.569031, 0.108458
us_000497314,0.569031, 0.108458
us_000474768,0.569031, 0.108458
us_000484736,0.569031, 0.108458
us_000481955,0.569031, 0.108458
us_000462732,0.569031, 0.108458
us_000469545,0.569031, 0.108458
us_000584137,0.569031, 0.108458
us_000478215,0.569031, 0.108458
us_000475437,0.569031, 0.108458
us_000473938,0.569031, 0.108458
us_000463665,0.569031, 0.108458
us_000470483,0.569031, 0.108458
us_000546240,0.569031, 0.108458
us_000460564,0.569031, 0.108458
us_000462609,0.569031, 0.108458
us_000462970,0.569031, 0.108458
us_000467205,0.569031, 0.108458
us_000615379,0.569031, 0.108458
us_000310639,0.569031, 0.108458
us_000427023,0.569031, 0.108458
us_000494017,0.569031, 0.108458
us_000480269,0.569031, 0.108458
us_000476091,0.569031, 0.108458
us_000486468,0.569031, 0.108458
us_000546186,0.569031, 0.108458
us_000545698,0.569031, 0.108458
us_000467714,0.569031, 0.108458
us_000439924,0.569031, 0.108458
us_000594209,0.569031, 0.108458
us_000486375,0.569031, 0.108458
us_000480729,0.569031, 0.108458
us_000495151,0.569031, 0.108458
us_000486674,0.569031, 0.108458
us_000474959,0.569031, 0.108458
us_000558058,0.569031, 0.108458
us_000418599,0.569031, 0.108458
us_000461177,0.569031, 0.108458
us_000460267,0.569031, 0.108458
us_000465584,0.569031, 0.108458
us_000495400,0.569031, 0.108458
us_000465934,0.569031, 0.108458
us_000526911,0.569031, 0.108458
us_000474758,0.569031, 0.108458
us_000328996,0.569031, 0.108458
us_000470555,0.569031, 0.108458
us_000465130,0.569031, 0.108458
us_000475665,0.569031, 0.108458
us_000584331,0.569031, 0.108458
us_000469478,0.569031, 0.108458
us_000420465,0.569031, 0.108458
us_000480764,0.569031, 0.108458
us_000468323,0.569031, 0.108458
us_000523592,0.569031, 0.108458
us_000467710,0.569031, 0.108458
us_000469480,0.569031, 0.108458
us_000568984,0.569031, 0.108458
us_000461968,0.569031, 0.108458
us_000483420,0.569031, 0.108458
us_000490596,0.569031, 0.108458
us_000461954,0.569031, 0.108458
us_000495212,0.569031, 0.108458
us_000463095,0.569031, 0.108458
us_000461071,0.569031, 0.108458
us_000483618,0.569031, 0.108458
us_000483839,0.569031, 0.108458
us_000603495,0.569031, 0.108458
us_000460945,0.569031, 0.108458
us_000462055,0.569031, 0.108458
us_000461449,0.569031, 0.108458
us_000465898,0.569031, 0.108458
us_000491595,0.569031, 0.108458
us_000601910,0.569031, 0.108458
us_000584500,0.569031, 0.108458
us_000308277,0.569031, 0.108458
us_000464253,0.569031, 0.108458
us_000478242,0.569031, 0.108458
us_000466728,0.569031, 0.108458
us_000477101,0.569031, 0.108458
us_000464172,0.569031, 0.108458
us_000542157,0.569031, 0.108458
us_000463643,0.569031, 0.108458
us_000527308,0.569031, 0.108458
us_000475291,0.569031, 0.108458
us_000120618,0.569031, 0.108458
us_000484028,0.569031, 0.108458
us_000477502,0.569031, 0.108458
us_000478217,0.569031, 0.108458
us_000458678,0.569031, 0.108505
us_000603264,0.569031, 0.109701
us_000551987,0.569031, 0.113835
us_000490508,0.569031, 0.113835
us_000460054,0.569031, 0.114495
us_000605910,0.567442, 0.000001
pr_001056265,0.567442, 0.000002
pr_001072681,0.567442, 0.000002
pr_000398869,0.567442, 0.000009
pr_000400938,0.567442, 0.000010
pr_000401248,0.567442, 0.000010
pr_000788178,0.567442, 0.000012
pr_001843350,0.567442, 0.000012
pr_001114228,0.567442, 0.000012
pr_001767994,0.567442, 0.000012
pr_000774816,0.567442, 0.000012
pr_000820288,0.567442, 0.000012
pr_000850666,0.567442, 0.000022
pr_000885433,0.567442, 0.000022
pr_000779861,0.567442, 0.000025
us_000469081,0.567442, 0.000038
pr_000397943,0.567442, 0.000089
pr_000268758,0.567442, 0.000089
pr_000268369,0.567442, 0.000089
pr_001766721,0.567442, 0.000115
pr_000399329,0.567442, 0.000202
us_000560387,0.567442, 0.000274
pr_000377555,0.567442, 0.000413
us_000503281,0.567442, 0.000519
pr_000244902,0.567442, 0.000703
pr_001835565,0.567442, 0.000736
us_000548622,0.567442, 0.001049
pr_000161918,0.567442, 0.001079
pr_000590346,0.567442, 0.001485
pr_000767638,0.567442, 0.001485
us_000470377,0.567442, 0.001688
pr_000969843,0.567442, 0.002138
us_000533204,0.567442, 0.002189
us_000559878,0.567442, 0.002240
pr_001082201,0.567442, 0.005282
pr_001143112,0.567442, 0.006874
pr_002097464,0.567442, 0.007420
us_000594820,0.567442, 0.015908
us_000506999,0.567442, 0.182204
us_000458546,0.561105, 0.107055
us_000458772,0.561105, 0.107055
us_000486933,0.561105, 0.110426
us_000500082,0.558535, 0.000000
us_000542064,0.558535, 0.000000
us_000562339,0.558535, 0.001302
us_000516803,0.558535, 0.003123
us_000516483,0.554097, 0.000000
us_000493105,0.554097, 0.000000
us_000484728,0.554097, 0.000000
us_000461877,0.554097, 0.000000
us_000422883,0.554097, 0.000000
us_000534634,0.554097, 0.000001
us_000567435,0.554097, 0.000001
us_000517001,0.554097, 0.000001
pr_000596129,0.554097, 0.000003
us_000412490,0.554097, 0.000004
us_000542807,0.554097, 0.000005
us_000597459,0.554097, 0.000012
us_000614225,0.554097, 0.000025
us_000524884,0.554097, 0.000027
us_000582888,0.554097, 0.000034
us_000575572,0.554097, 0.000037
us_000573464,0.554097, 0.000049
us_000598281,0.554097, 0.000049
us_000461382,0.554097, 0.000050
us_000496833,0.554097, 0.000056
us_000471295,0.554097, 0.000057
us_000458669,0.554097, 0.000068
us_000323284,0.554097, 0.000071
us_000094927,0.554097, 0.000076
us_000530024,0.554097, 0.000076
us_000479907,0.554097, 0.000102
us_000559056,0.554097, 0.000103
us_000512400,0.554097, 0.000106
us_000330400,0.554097, 0.000222
us_000509825,0.554097, 0.000236
us_000579573,0.554097, 0.000253
us_000578944,0.554097, 0.000253
us_000598204,0.554097, 0.000330
us_000487855,0.554097, 0.000354
us_000460238,0.554097, 0.000365
us_000614224,0.554097, 0.000413
us_000614226,0.554097, 0.000413
us_000023900,0.554097, 0.000566
us_000599195,0.554097, 0.000700
us_000476321,0.554097, 0.000858
us_000465925,0.554097, 0.000887
us_000518588,0.554097, 0.000908
us_000490511,0.554097, 0.000916
us_000073872,0.554097, 0.000993
us_000616515,0.554097, 0.001013
us_000576769,0.554097, 0.001161
us_000564791,0.554097, 0.001368
us_000587212,0.554097, 0.001518
us_000474086,0.554097, 0.001532
us_000543110,0.554097, 0.001535
us_000480392,0.554097, 0.001573
us_000559082,0.554097, 0.001670
us_000515380,0.554097, 0.001730
us_000535483,0.554097, 0.001861
us_000572760,0.554097, 0.001947
us_000589456,0.554097, 0.002030
us_000561929,0.554097, 0.002208
us_000569308,0.554097, 0.002299
us_000478920,0.554097, 0.002647
us_000568462,0.554097, 0.002687
us_000500066,0.554097, 0.002717
us_000595069,0.554097, 0.002868
us_000493190,0.554097, 0.003266
us_000480694,0.554097, 0.003916
us_000474723,0.554097, 0.004002
us_000531978,0.554097, 0.004089
us_000545022,0.554097, 0.004102
us_000512149,0.554097, 0.004498
us_000583015,0.554097, 0.005355
us_000468087,0.554097, 0.006286
us_000587566,0.554097, 0.006928
us_000582585,0.554097, 0.007064
us_000467784,0.554097, 0.007360
us_000566720,0.554097, 0.007622
us_000565858,0.554097, 0.007667
us_000485473,0.554097, 0.007780
us_000536149,0.554097, 0.007941
us_000468750,0.554097, 0.008733
us_000514235,0.554097, 0.008863
us_000472062,0.554097, 0.008995
us_000521859,0.554097, 0.009662
us_000599712,0.554097, 0.009899
us_000479432,0.554097, 0.012028
us_000606606,0.554097, 0.013610
us_000198293,0.554097, 0.013847
us_000521017,0.554097, 0.014939
us_000512730,0.554097, 0.016576
us_000549564,0.554097, 0.019039
us_000493793,0.554097, 0.019328
us_000467081,0.554097, 0.019492
us_000494539,0.554097, 0.026205
us_000543086,0.554097, 0.027113
us_000482493,0.554097, 0.027300
us_000472540,0.554097, 0.029587
us_000572991,0.554097, 0.031460
us_000552025,0.554097, 0.033645
us_000550225,0.554097, 0.045625
us_000481044,0.554097, 0.076511
us_000486771,0.554097, 0.080515
us_000609435,0.554097, 0.086977
us_000473216,0.554097, 0.607654
us_000463253,0.554097, 0.652925
us_000483907,0.554097, 0.722223
us_000483822,0.554097, 0.723577
us_000484091,0.554097, 0.812284
us_000484046,0.554097, 0.855185
us_000484111,0.554097, 0.859337
us_000480515,0.554097, 0.897800
pr_001153842,0.550289, 0.000000
pr_001092495,0.550289, 0.000000
us_000615528,0.550289, 0.000000
us_000560557,0.550289, 0.000000
us_000545334,0.550289, 0.000000
us_000266570,0.550289, 0.000000
us_000475749,0.550289, 0.000000
pr_001145356,0.550289, 0.000001
us_000589930,0.550289, 0.000001
us_000491840,0.550289, 0.000001
us_000596239,0.550289, 0.000001
pr_000829363,0.550289, 0.000002
pr_000849175,0.550289, 0.000002
pr_000580680,0.550289, 0.000002
pr_000381170,0.550289, 0.000002
pr_000582967,0.550289, 0.000002
pr_000584653,0.550289, 0.000002
pr_000581889,0.550289, 0.000002
pr_000841136,0.550289, 0.000002
pr_000961528,0.550289, 0.000003
pr_000088695,0.550289, 0.000004
us_000592439,0.550289, 0.000009
us_000503371,0.550289, 0.000009
us_000495690,0.550289, 0.000009
us_000494571,0.550289, 0.000009
pr_000021901,0.550289, 0.000015
pr_001103347,0.550289, 0.000019
us_000537929,0.550289, 0.000022
us_000599178,0.550289, 0.000027
us_000616527,0.550289, 0.000027
us_000616530,0.550289, 0.000027
us_000592277,0.550289, 0.000027
us_000589971,0.550289, 0.000027
us_000595182,0.550289, 0.000027
us_000581576,0.550289, 0.000027
us_000517922,0.550289, 0.000030
us_000489556,0.550289, 0.000048
us_000586733,0.550289, 0.000049
pr_000286741,0.550289, 0.000053
pr_000183191,0.550289, 0.000077
us_000496897,0.550289, 0.000105
pr_001642306,0.550289, 0.000145
us_000479124,0.550289, 0.000196
us_000479520,0.550289, 0.000215
us_000599828,0.550289, 0.000250
us_000599404,0.550289, 0.000257
us_000607940,0.550289, 0.000292
us_000599603,0.550289, 0.000449
us_000596422,0.550289, 0.000581
us_000579204,0.550289, 0.000703
us_000579250,0.550289, 0.000703
us_000571991,0.550289, 0.000705
us_000616395,0.550289, 0.000794
us_000589211,0.550289, 0.001047
us_000523560,0.550289, 0.001314
us_000567518,0.550289, 0.001373
us_000574336,0.550289, 0.001960
us_000546492,0.550289, 0.002158
us_000588130,0.550289, 0.002312
us_000501003,0.550289, 0.002808
us_000468012,0.550289, 0.002968
us_000554348,0.550289, 0.004060
pr_000820930,0.550289, 0.004087
pr_000828129,0.550289, 0.004329
pr_000762622,0.550289, 0.004429
pr_000974802,0.550289, 0.004619
us_000609194,0.550289, 0.006181
us_000546735,0.550289, 0.011494
us_000558753,0.550289, 0.012904
us_000580432,0.550289, 0.014418
us_000502077,0.550289, 0.024811
us_000553806,0.550289, 0.036479
us_000473744,0.550289, 0.037801
us_000558071,0.550289, 0.040170
us_000484685,0.550289, 0.053212
pr_000283633,0.548297, 0.000000
pr_000563412,0.548297, 0.000000
pr_000713613,0.548297, 0.000000
pr_001980982,0.548297, 0.000000
pr_001031463,0.548297, 0.000000
pr_001814036,0.548297, 0.000000
pr_000914520,0.548297, 0.000000
pr_001765892,0.548297, 0.000000
pr_000235500,0.548297, 0.000000
pr_001695927,0.548297, 0.000000
pr_000339950,0.548297, 0.000000
pr_001408705,0.548297, 0.000000
pr_000752978,0.548297, 0.000000
pr_001081619,0.548297, 0.000000
pr_001055290,0.548297, 0.000000
pr_001817946,0.548297, 0.000000
pr_000178054,0.548297, 0.000000
pr_000173581,0.548297, 0.000000
pr_000930472,0.548297, 0.000000
pr_000586403,0.548297, 0.000000
pr_000718207,0.548297, 0.000000
pr_000734374,0.548297, 0.000000
pr_001639417,0.548297, 0.000000
pr_000979724,0.548297, 0.000000
pr_000854439,0.548297, 0.000000
pr_001058554,0.548297, 0.000000
pr_001655147,0.548297, 0.000000
pr_000855027,0.548297, 0.000000
pr_000293555,0.548297, 0.000000
pr_000915504,0.548297, 0.000000
pr_001023497,0.548297, 0.000000
pr_000206343,0.548297, 0.000000
pr_000737510,0.548297, 0.000000
pr_000075956,0.548297, 0.000000
pr_001585107,0.548297, 0.000000
pr_000331947,0.548297, 0.000000
pr_000584813,0.548297, 0.000000
pr_002075946,0.548297, 0.000000
pr_001079615,0.548297, 0.000000
pr_000225042,0.548297, 0.000000
pr_000762642,0.548297, 0.000000
pr_000903608,0.548297, 0.000000
pr_000580361,0.548297, 0.000000
pr_000760004,0.548297, 0.000000
pr_000883932,0.548297, 0.000000
pr_001870898,0.548297, 0.000000
pr_000911798,0.548297, 0.000000
pr_000953298,0.548297, 0.000000
pr_000176218,0.548297, 0.000000
pr_001965833,0.548297, 0.000000
pr_000192528,0.548297, 0.000000
pr_000563380,0.548297, 0.000000
pr_000708290,0.548297, 0.000000
pr_001819708,0.548297, 0.000000
pr_000224277,0.548297, 0.000000
pr_001163131,0.548297, 0.000000
pr_001098632,0.548297, 0.000000
pr_000897493,0.548297, 0.000000
pr_000908866,0.548297, 0.000000
pr_000589486,0.548297, 0.000000
pr_000175750,0.548297, 0.000000
pr_000164592,0.548297, 0.000000
pr_000999063,0.548297, 0.000000
pr_000232106,0.548297, 0.000000
pr_000219247,0.548297, 0.000000
pr_000298876,0.548297, 0.000000
pr_000791045,0.548297, 0.000000
pr_001392674,0.548297, 0.000000
pr_000232425,0.548297, 0.000000
pr_000891348,0.548297, 0.000000
pr_001056861,0.548297, 0.000000
pr_000915607,0.548297, 0.000000
pr_000580918,0.548297, 0.000000
pr_001586165,0.548297, 0.000000
pr_000183213,0.548297, 0.000000
pr_000174626,0.548297, 0.000000
pr_000580631,0.548297, 0.000000
pr_002191778,0.548297, 0.000000
pr_000197933,0.548297, 0.000000
pr_001099225,0.548297, 0.000000
pr_001690336,0.548297, 0.000000
pr_000965806,0.548297, 0.000000
pr_000923702,0.548297, 0.000000
pr_000545689,0.548297, 0.000000
pr_000952790,0.548297, 0.000000
pr_001652245,0.548297, 0.000000
pr_000815998,0.548297, 0.000000
pr_001974063,0.548297, 0.000000
pr_001601875,0.548297, 0.000000
pr_000753309,0.548297, 0.000000
pr_002131350,0.548297, 0.000000
pr_000889778,0.548297, 0.000000
pr_000766160,0.548297, 0.000000
pr_001975588,0.548297, 0.000000
