Product ID : 2147 JPs covered : 216 : Accounting-Non-Profit, 
pr_001155232,0.162011, 0.247257
pr_002044578,0.162011, 0.247257
pr_001142719,0.162011, 0.247257
pr_000979408,0.162011, 0.247257
pr_001127316,0.162011, 0.247257
pr_000834954,0.162011, 0.247257
pr_000561014,0.162011, 0.247257
pr_001808375,0.162011, 0.247257
pr_001128439,0.162011, 0.247257
pr_000697121,0.162011, 0.247257
pr_000866533,0.162011, 0.247257
pr_001127321,0.162011, 0.247257
pr_001042327,0.162011, 0.247257
pr_001128662,0.162011, 0.247257
pr_001126472,0.162011, 0.247257
pr_001130076,0.162011, 0.247257
pr_001648402,0.162011, 0.247257
pr_001126785,0.162011, 0.247257
pr_001775673,0.162011, 0.247257
pr_000875487,0.162011, 0.247257
pr_001119094,0.162011, 0.247257
pr_000992532,0.162011, 0.247257
pr_000561315,0.162011, 0.247257
pr_001809188,0.162011, 0.247257
pr_000979409,0.162011, 0.247257
pr_000513654,0.162011, 0.247257
pr_001128512,0.162011, 0.247257
pr_001129758,0.162011, 0.247257
pr_001781411,0.162011, 0.247257
pr_001089697,0.162011, 0.247257
pr_000991764,0.162011, 0.247257
pr_001129958,0.162011, 0.247257
pr_000716177,0.162011, 0.247257
pr_001130396,0.162011, 0.247257
pr_001875448,0.162011, 0.247257
pr_001127600,0.162011, 0.247257
pr_001126546,0.162011, 0.247257
pr_001127766,0.162011, 0.247257
pr_000843902,0.162011, 0.247257
pr_000633025,0.162011, 0.247257
pr_000713190,0.162011, 0.247257
pr_001899298,0.162011, 0.247257
pr_000852703,0.162011, 0.247257
pr_001126591,0.162011, 0.247257
pr_002005457,0.162011, 0.247257
pr_001129084,0.162011, 0.247257
pr_001855638,0.162011, 0.247257
pr_001139572,0.162011, 0.247257
pr_001900213,0.162011, 0.247257
pr_000655308,0.162011, 0.247257
pr_000561451,0.162011, 0.247257
pr_001156856,0.162011, 0.247257
pr_000990859,0.162011, 0.247257
pr_001127853,0.162011, 0.247257
pr_000776446,0.162011, 0.247257
pr_000557221,0.162011, 0.247257
pr_001043162,0.162011, 0.247257
pr_001619430,0.162011, 0.247257
pr_001905547,0.162011, 0.247257
pr_000558573,0.162011, 0.247257
pr_001124517,0.162011, 0.247257
pr_000553724,0.162011, 0.247257
pr_002045313,0.162011, 0.247257
pr_001127917,0.162011, 0.247257
pr_001129834,0.162011, 0.247257
pr_002025468,0.162011, 0.247257
pr_001808802,0.162011, 0.247257
pr_001130176,0.162011, 0.247257
pr_001127633,0.162011, 0.247257
pr_001868399,0.162011, 0.247257
pr_001016938,0.162011, 0.247257
pr_001126920,0.162011, 0.247257
pr_001131271,0.162011, 0.247257
pr_001703414,0.162011, 0.247257
pr_001872416,0.162011, 0.247257
pr_001129921,0.162011, 0.247257
pr_001128789,0.162011, 0.247257
pr_001128587,0.162011, 0.247257
pr_001126317,0.162011, 0.247257
pr_000890598,0.162011, 0.247257
pr_001116793,0.162011, 0.247257
pr_000751260,0.162011, 0.247257
pr_001129840,0.162011, 0.247257
pr_000822943,0.162011, 0.247257
pr_000557872,0.162011, 0.247257
pr_001130433,0.162011, 0.247257
pr_000735172,0.162011, 0.247257
pr_000718837,0.162011, 0.247257
pr_001157977,0.162011, 0.247257
pr_000395941,0.162011, 0.247257
pr_000434520,0.162011, 0.247257
pr_001127019,0.162011, 0.247257
pr_001812333,0.162011, 0.247257
pr_001129883,0.162011, 0.247257
pr_000700779,0.162011, 0.247257
pr_001001261,0.162011, 0.247257
pr_001129089,0.162011, 0.247257
pr_001129323,0.162011, 0.247257
pr_001795732,0.162011, 0.247257
pr_001805049,0.162011, 0.247257
pr_000964373,0.162011, 0.247257
pr_000992525,0.162011, 0.247257
pr_000926131,0.162011, 0.247257
pr_000561318,0.162011, 0.247257
pr_001129824,0.162011, 0.247257
pr_000628517,0.162011, 0.247257
pr_001131243,0.162011, 0.247257
pr_001788020,0.162011, 0.247257
pr_000993653,0.162011, 0.247257
pr_001128214,0.162011, 0.247257
pr_001127089,0.162011, 0.247257
pr_000816360,0.162011, 0.247257
pr_001127115,0.162011, 0.247257
pr_001130953,0.162011, 0.247257
pr_001124697,0.162011, 0.247257
pr_000559422,0.162011, 0.247257
pr_001732574,0.162011, 0.247257
pr_000185306,0.162011, 0.247257
pr_001130311,0.162011, 0.247257
pr_001890391,0.162011, 0.247257
pr_001130677,0.162011, 0.247257
pr_001130617,0.162011, 0.247257
pr_001731397,0.162011, 0.247257
pr_000819108,0.162011, 0.247257
pr_001124579,0.162011, 0.247257
pr_001127822,0.162011, 0.247257
pr_001129224,0.162011, 0.247257
pr_001875477,0.162011, 0.247257
pr_001801443,0.162011, 0.247257
pr_001131009,0.162011, 0.247257
pr_000714036,0.162011, 0.247257
pr_000745797,0.162011, 0.247257
pr_001129999,0.162011, 0.247257
pr_001785851,0.162011, 0.247257
pr_001131132,0.162011, 0.247257
pr_001656918,0.162011, 0.247257
pr_001127744,0.162011, 0.247257
pr_001808889,0.162011, 0.247257
pr_000749029,0.162011, 0.247257
pr_001119097,0.162011, 0.247257
pr_001128929,0.162011, 0.247257
pr_000655686,0.162011, 0.247257
pr_001130718,0.162011, 0.247257
pr_001131145,0.162011, 0.247257
pr_001163952,0.162011, 0.247257
pr_001129746,0.162011, 0.247257
pr_001802722,0.162011, 0.247257
pr_000745439,0.162011, 0.247257
pr_000905925,0.162011, 0.247257
pr_001131096,0.162011, 0.247257
pr_001807106,0.162011, 0.247257
pr_001807999,0.162011, 0.247257
pr_001131241,0.162011, 0.247257
pr_001808845,0.162011, 0.247257
pr_001129944,0.162011, 0.247257
pr_000823839,0.162011, 0.247257
pr_001130249,0.162011, 0.247257
pr_000991466,0.162011, 0.247257
pr_001126573,0.162011, 0.247257
pr_001089085,0.162011, 0.247257
pr_001392152,0.162011, 0.247257
pr_001093048,0.162011, 0.247257
pr_000655612,0.162011, 0.247257
pr_001128870,0.162011, 0.247257
pr_001996323,0.162011, 0.247257
pr_000992984,0.162011, 0.247257
pr_001130726,0.162011, 0.247257
pr_001792890,0.162011, 0.247257
pr_001129880,0.162011, 0.247257
pr_001124516,0.162011, 0.247257
pr_001089539,0.162011, 0.247257
pr_001128079,0.162011, 0.247257
pr_001889546,0.162011, 0.247257
pr_001126993,0.162011, 0.247257
pr_000881536,0.162011, 0.247257
pr_001126545,0.162011, 0.247257
pr_002006748,0.162011, 0.247257
pr_001155304,0.162011, 0.247257
pr_001126757,0.162011, 0.247257
pr_001015003,0.162011, 0.247257
pr_001129476,0.162011, 0.247257
pr_001131264,0.162011, 0.247257
pr_001140737,0.162011, 0.247257
pr_001128069,0.162011, 0.247257
pr_001128824,0.162011, 0.247257
pr_001129875,0.162011, 0.247257
pr_001126086,0.162011, 0.247257
pr_001126571,0.162011, 0.247257
pr_001127876,0.162011, 0.247257
pr_001128167,0.162011, 0.247257
pr_001126693,0.162011, 0.247257
pr_002045287,0.162011, 0.247257
pr_000892028,0.162011, 0.247257
pr_000993117,0.162011, 0.247257
pr_000821719,0.162011, 0.247257
pr_001582803,0.162011, 0.247257
pr_001129753,0.162011, 0.247257
pr_000723636,0.162011, 0.247257
pr_000821299,0.162011, 0.247257
pr_001089090,0.162011, 0.247257
pr_000697582,0.162011, 0.247257
pr_001127029,0.162011, 0.247257
pr_001126551,0.162011, 0.247257
pr_001093778,0.162011, 0.247257
pr_001126818,0.162011, 0.247257
pr_002044273,0.162011, 0.247257
pr_000937308,0.162011, 0.247257
pr_000827804,0.162011, 0.247257
pr_001940987,0.162011, 0.247257
pr_001887571,0.162011, 0.247257
pr_000557889,0.162011, 0.247257
pr_001131451,0.162011, 0.247257
pr_000719495,0.162011, 0.247257
pr_000922211,0.162011, 0.247257
pr_001127654,0.162011, 0.247257
pr_001131180,0.162011, 0.247257
pr_000551730,0.162011, 0.247257
pr_001127671,0.162011, 0.247257
pr_001128034,0.162011, 0.247257
pr_001127160,0.162011, 0.247257
pr_001164925,0.162011, 0.247257
pr_000813523,0.162011, 0.247257
pr_000759913,0.162011, 0.247257
pr_001128349,0.162011, 0.247257
pr_001044080,0.162011, 0.247257
pr_000835078,0.162011, 0.247257
pr_001126661,0.162011, 0.247257
pr_001128198,0.162011, 0.247257
pr_001129454,0.162011, 0.247257
pr_001001932,0.162011, 0.247257
pr_001128913,0.162011, 0.247257
pr_001131308,0.162011, 0.247257
pr_000719591,0.162011, 0.247257
pr_000750703,0.162011, 0.247257
pr_001811260,0.162011, 0.247257
pr_000781564,0.162011, 0.247257
pr_001090904,0.162011, 0.247257
pr_001130478,0.162011, 0.247257
pr_001128500,0.162011, 0.247257
pr_001126983,0.162011, 0.247257
pr_001130768,0.162011, 0.247257
pr_001001306,0.162011, 0.247257
pr_001041944,0.162011, 0.247257
pr_001130566,0.162011, 0.247257
pr_000696056,0.162011, 0.247257
pr_000655161,0.162011, 0.247257
pr_000724359,0.162011, 0.247257
pr_001389921,0.162011, 0.247257
pr_002037365,0.162011, 0.247257
pr_000560592,0.162011, 0.247257
pr_001627186,0.162011, 0.247257
pr_001128805,0.162011, 0.247257
pr_000982279,0.162011, 0.247257
pr_000748694,0.162011, 0.247257
pr_000896133,0.162011, 0.247257
pr_000976045,0.162011, 0.247257
pr_001051933,0.162011, 0.247257
pr_001071299,0.162011, 0.247257
pr_000992988,0.162011, 0.247257
pr_001897425,0.162011, 0.247257
pr_001126173,0.162011, 0.247257
pr_001129952,0.162011, 0.247257
pr_000751599,0.162011, 0.247257
pr_000827773,0.162011, 0.247257
pr_001128791,0.162011, 0.247257
pr_000875643,0.162011, 0.247257
pr_001127528,0.162011, 0.247257
pr_001124576,0.162011, 0.247257
pr_001130702,0.162011, 0.247257
pr_000655615,0.162011, 0.247257
pr_001127323,0.162011, 0.247257
pr_001119030,0.162011, 0.247257
pr_001129471,0.162011, 0.247257
pr_001126751,0.162011, 0.247257
pr_001130224,0.162011, 0.247257
pr_000752880,0.162011, 0.247257
pr_000712908,0.162011, 0.247257
pr_002044661,0.162011, 0.247257
pr_001409006,0.162011, 0.247257
pr_001892006,0.162011, 0.247257
pr_001093123,0.162011, 0.247257
pr_001002593,0.162011, 0.247257
pr_001130848,0.162011, 0.247257
pr_001127006,0.162011, 0.247257
pr_001127608,0.162011, 0.247257
pr_001130454,0.162011, 0.247257
pr_001128507,0.162011, 0.247257
pr_000973112,0.162011, 0.247257
pr_001129482,0.162011, 0.247257
pr_001156371,0.162011, 0.247257
pr_001786201,0.162011, 0.247257
pr_001128891,0.162011, 0.247257
pr_001127473,0.162011, 0.247257
pr_000979310,0.162011, 0.247257
pr_001126147,0.162011, 0.247257
pr_002031601,0.162011, 0.247257
pr_001821910,0.162011, 0.247257
pr_001131015,0.162011, 0.247257
pr_000872502,0.162011, 0.247257
pr_000841340,0.162011, 0.247257
pr_001130595,0.162011, 0.247257
pr_001812676,0.162011, 0.247257
pr_001130482,0.162011, 0.247257
pr_001126351,0.162011, 0.247257
pr_001778754,0.162011, 0.247257
pr_001130859,0.162011, 0.247257
pr_000651853,0.162011, 0.247257
pr_000697431,0.162011, 0.247257
pr_001026283,0.162011, 0.247257
pr_000715199,0.162011, 0.247257
pr_002119924,0.162011, 0.247257
pr_000848287,0.162011, 0.247257
pr_001129126,0.162011, 0.247257
pr_001654136,0.162011, 0.247257
pr_000700469,0.162011, 0.247257
pr_001892973,0.162011, 0.247257
pr_001117882,0.162011, 0.247257
pr_000717264,0.162011, 0.247257
pr_000559159,0.162011, 0.247257
pr_000852563,0.162011, 0.247257
pr_001131176,0.162011, 0.247257
pr_001143177,0.162011, 0.247257
pr_001129965,0.162011, 0.247257
pr_000550960,0.162011, 0.247257
pr_001130695,0.162011, 0.247257
pr_000633878,0.162011, 0.247257
pr_002000359,0.162011, 0.247257
pr_000717666,0.162011, 0.247257
pr_002049864,0.162011, 0.247257
pr_000830485,0.162011, 0.247257
pr_000788363,0.162011, 0.247257
pr_000823183,0.162011, 0.247257
pr_000750257,0.162011, 0.247257
pr_001126446,0.162011, 0.247257
pr_001130206,0.162011, 0.247257
pr_000435963,0.162011, 0.247257
pr_001902516,0.162011, 0.247257
pr_001793704,0.162011, 0.247257
pr_000557494,0.162011, 0.247257
pr_001127821,0.162011, 0.247257
pr_001089067,0.162011, 0.247257
pr_001089594,0.162011, 0.247257
pr_001126775,0.162011, 0.247257
pr_001127508,0.162011, 0.247257
pr_001142057,0.162011, 0.247257
pr_001393328,0.162011, 0.247257
pr_001089166,0.162011, 0.247257
pr_001793946,0.162011, 0.247257
pr_001127118,0.162011, 0.247257
pr_001131109,0.162011, 0.247257
pr_001130739,0.162011, 0.247257
pr_001130131,0.162011, 0.247257
pr_001130986,0.162011, 0.247257
pr_001128608,0.162011, 0.247257
pr_001126144,0.162011, 0.247257
pr_001128701,0.162011, 0.247257
pr_000749050,0.162011, 0.247257
pr_001906398,0.162011, 0.247257
pr_000848288,0.162011, 0.247257
pr_000819310,0.162011, 0.247257
pr_001089634,0.162011, 0.247257
pr_001015365,0.162011, 0.247257
pr_001093230,0.162011, 0.247257
pr_001127177,0.162011, 0.247257
pr_001100351,0.162011, 0.247257
pr_001089149,0.162011, 0.247257
pr_001781267,0.162011, 0.247257
pr_000561023,0.162011, 0.247257
pr_001126932,0.162011, 0.247257
pr_000720490,0.162011, 0.247257
pr_001043727,0.162011, 0.247257
pr_000823004,0.162011, 0.247257
pr_001015838,0.162011, 0.247257
pr_001130115,0.162011, 0.247257
pr_001851793,0.162011, 0.247257
pr_001126460,0.162011, 0.247257
pr_000562288,0.162011, 0.247257
pr_000557943,0.162011, 0.247257
pr_000753680,0.162011, 0.247257
pr_001142184,0.162011, 0.247257
pr_000512719,0.162011, 0.247257
pr_001129994,0.162011, 0.247257
pr_001003155,0.162011, 0.247257
pr_001126796,0.162011, 0.247257
pr_000697420,0.162011, 0.247257
pr_000991633,0.162011, 0.247257
pr_001124719,0.162011, 0.247257
pr_001167074,0.162011, 0.247257
pr_001672944,0.162011, 0.247257
pr_001795994,0.162011, 0.247257
pr_001781380,0.162011, 0.247257
pr_001127463,0.162011, 0.247257
pr_001089042,0.162011, 0.247257
pr_000848290,0.162011, 0.247257
pr_001905432,0.162011, 0.247257
pr_001124588,0.162011, 0.247257
pr_001882990,0.162011, 0.247257
pr_001782729,0.162011, 0.247257
pr_000738791,0.162011, 0.247257
pr_001127643,0.162011, 0.247257
pr_000697592,0.162011, 0.247257
pr_001129208,0.162011, 0.247257
pr_001126816,0.162011, 0.247257
pr_002057734,0.162011, 0.247257
pr_001892208,0.162011, 0.247257
pr_000716636,0.162011, 0.247257
pr_001128117,0.162011, 0.247257
pr_001015486,0.162011, 0.247257
pr_001128855,0.162011, 0.247257
pr_001129981,0.162011, 0.247257
pr_000627133,0.162011, 0.247257
pr_001781772,0.162011, 0.247257
pr_000900130,0.162011, 0.247257
pr_001128525,0.162011, 0.247257
pr_001720354,0.162011, 0.247257
pr_000838040,0.162011, 0.247257
pr_001855624,0.162011, 0.247257
pr_001127603,0.162011, 0.247257
pr_001130576,0.162011, 0.247257
pr_002006234,0.162011, 0.247257
pr_001410344,0.162011, 0.247257
pr_000827816,0.162011, 0.247257
pr_000914840,0.162011, 0.247257
pr_000953671,0.162011, 0.247257
pr_001615574,0.162011, 0.247257
pr_001127262,0.162011, 0.247257
pr_001126941,0.162011, 0.247257
pr_001093669,0.162011, 0.247257
pr_000812204,0.162011, 0.247257
pr_000821539,0.162011, 0.247257
pr_000874399,0.162011, 0.247257
pr_001013012,0.162011, 0.247257
pr_000818177,0.162011, 0.247257
pr_000557642,0.162011, 0.247257
pr_001002027,0.162011, 0.247257
pr_001130386,0.162011, 0.247257
pr_001162356,0.162011, 0.247257
pr_001027300,0.162011, 0.247257
pr_000655621,0.162011, 0.247257
pr_002050258,0.162011, 0.247257
pr_001128949,0.162011, 0.247257
pr_001131151,0.162011, 0.247257
pr_000847831,0.162011, 0.247257
pr_002045816,0.162011, 0.247257
pr_000654891,0.162011, 0.247257
pr_001128746,0.162011, 0.247257
pr_001130407,0.162011, 0.247257
pr_001126519,0.162011, 0.247257
pr_000979304,0.162011, 0.247257
pr_001093803,0.162011, 0.247257
pr_001130461,0.162011, 0.247257
pr_001128697,0.162011, 0.247257
pr_000715329,0.162011, 0.247257
pr_001093309,0.162011, 0.247257
pr_000558557,0.162011, 0.247257
pr_001128450,0.162011, 0.247257
pr_000821815,0.162011, 0.247257
pr_001124499,0.162011, 0.247257
pr_001784230,0.162011, 0.247257
pr_000852602,0.162011, 0.247257
pr_000652999,0.162011, 0.247257
pr_000717256,0.162011, 0.247257
pr_001777210,0.162011, 0.247257
pr_001127418,0.162011, 0.247257
pr_001026284,0.162011, 0.247257
pr_001743652,0.162011, 0.247257
pr_001679249,0.162011, 0.247257
pr_001044103,0.162011, 0.247257
pr_001128682,0.162011, 0.247257
pr_001867266,0.162011, 0.247257
pr_001779917,0.162011, 0.247257
pr_000559840,0.162011, 0.247257
pr_001394324,0.162011, 0.247257
pr_001127346,0.162011, 0.247257
pr_001127450,0.162011, 0.247257
pr_001124661,0.162011, 0.247257
pr_001787390,0.162011, 0.247257
pr_001130164,0.162011, 0.247257
pr_002029690,0.162011, 0.247257
pr_001129474,0.162011, 0.247257
pr_000559004,0.162011, 0.247257
pr_000723330,0.162011, 0.247257
pr_000717105,0.162011, 0.247257
pr_001129178,0.162011, 0.247257
pr_001127098,0.162011, 0.247257
pr_001015033,0.162011, 0.247257
pr_001129790,0.162011, 0.247257
pr_001685784,0.162011, 0.247257
pr_000748979,0.162011, 0.247257
pr_002161285,0.162011, 0.247257
pr_001093575,0.162011, 0.247257
pr_001633414,0.162011, 0.247257
pr_000743504,0.162011, 0.247257
pr_001126568,0.162011, 0.247257
pr_001128257,0.162011, 0.247257
pr_002181937,0.162011, 0.247257
pr_001088314,0.162011, 0.247257
pr_001130081,0.162011, 0.247257
pr_001130349,0.162011, 0.247257
pr_001812378,0.162011, 0.247257
pr_002120927,0.162011, 0.247257
pr_001876793,0.162011, 0.247257
pr_001126217,0.162011, 0.247257
pr_000852713,0.162011, 0.247257
pr_001938426,0.162011, 0.247257
pr_000992581,0.162011, 0.247257
pr_001130654,0.162011, 0.247257
pr_000723029,0.162011, 0.247257
pr_001130944,0.162011, 0.247257
pr_000824916,0.162011, 0.247257
pr_000720213,0.162011, 0.247257
pr_001087731,0.162011, 0.247257
pr_000560819,0.162011, 0.247257
pr_000712692,0.162011, 0.247257
pr_001131154,0.162011, 0.247257
pr_000719650,0.162011, 0.247257
pr_001130239,0.162011, 0.247257
pr_000720329,0.162011, 0.247257
pr_000557130,0.162011, 0.247257
pr_001126548,0.162011, 0.247257
pr_001127362,0.162011, 0.247257
pr_001770964,0.162011, 0.247257
pr_001881378,0.162011, 0.247257
pr_001089010,0.162011, 0.247257
pr_001129098,0.162011, 0.247257
pr_000715101,0.162011, 0.247257
pr_000695394,0.162011, 0.247257
pr_000720258,0.162011, 0.247257
pr_001128958,0.162011, 0.247257
pr_001130320,0.162011, 0.247257
pr_001087673,0.162011, 0.247257
pr_002031733,0.162011, 0.247257
pr_000986236,0.162011, 0.247257
pr_001902509,0.162011, 0.247257
pr_001131192,0.162011, 0.247257
pr_001874688,0.162011, 0.247257
pr_001679277,0.162011, 0.247257
pr_001161061,0.162011, 0.247257
pr_001087678,0.162011, 0.247257
pr_000828432,0.162011, 0.247257
pr_000557110,0.162011, 0.247257
pr_002029545,0.162011, 0.247257
pr_001629399,0.162011, 0.247257
pr_000853112,0.162011, 0.247257
pr_001059179,0.162011, 0.247257
pr_001127393,0.162011, 0.247257
pr_000723432,0.162011, 0.247257
pr_001014839,0.162011, 0.247257
pr_001856240,0.162011, 0.247257
pr_001126703,0.162011, 0.247257
pr_001645662,0.162011, 0.247257
pr_001127138,0.162011, 0.247257
pr_000750004,0.162011, 0.247257
pr_001128790,0.162011, 0.247257
pr_001129372,0.162011, 0.247257
pr_001876791,0.162011, 0.247257
pr_000561210,0.162011, 0.247257
pr_000720537,0.162011, 0.247257
pr_000749185,0.162011, 0.247257
pr_000560820,0.162011, 0.247257
pr_000874413,0.162011, 0.247257
pr_001127230,0.162011, 0.247257
pr_001100309,0.162011, 0.247257
pr_001124603,0.162011, 0.247257
pr_002027667,0.162011, 0.247257
pr_001130505,0.162011, 0.247257
pr_000848331,0.162011, 0.247257
pr_001014091,0.162011, 0.247257
pr_002032108,0.162011, 0.247257
pr_000948130,0.162011, 0.247257
pr_000558991,0.162011, 0.247257
pr_002039789,0.162011, 0.247257
pr_001148198,0.162011, 0.247257
pr_000752584,0.162011, 0.247257
pr_001126122,0.162011, 0.247257
pr_000720765,0.162011, 0.247257
pr_001124723,0.162011, 0.247257
pr_001890914,0.162011, 0.247257
pr_001157701,0.162011, 0.247257
pr_001128925,0.162011, 0.247257
pr_000890534,0.162011, 0.247257
pr_001159366,0.162011, 0.247257
pr_001130260,0.162011, 0.247257
pr_001126632,0.162011, 0.247257
pr_000990911,0.162011, 0.247257
pr_001128338,0.162011, 0.247257
pr_001130222,0.162011, 0.247257
pr_000751358,0.162011, 0.247257
pr_001126542,0.162011, 0.247257
pr_001882042,0.162011, 0.247257
pr_000553891,0.162011, 0.247257
pr_001060568,0.162011, 0.247257
pr_000559096,0.162011, 0.247257
pr_002043234,0.162011, 0.247257
pr_000827808,0.162011, 0.247257
pr_000558458,0.162011, 0.247257
pr_001130854,0.162011, 0.247257
pr_000752858,0.162011, 0.247257
pr_001995598,0.162011, 0.247257
pr_001155295,0.162011, 0.247257
pr_001126101,0.162011, 0.247257
pr_001131288,0.162011, 0.247257
pr_001127398,0.162011, 0.247257
pr_001127857,0.162011, 0.247257
pr_000819456,0.162011, 0.247257
pr_001126305,0.162011, 0.247257
pr_001003714,0.162011, 0.247257
pr_001130588,0.162011, 0.247257
pr_001161725,0.162011, 0.247257
pr_001130806,0.162011, 0.247257
pr_001690044,0.162011, 0.247257
pr_000839454,0.162011, 0.247257
pr_001101645,0.162011, 0.247257
pr_001795853,0.162011, 0.247257
pr_001938470,0.162011, 0.247257
pr_001130190,0.162011, 0.247257
pr_000818169,0.162011, 0.247257
pr_001128044,0.162011, 0.247257
pr_000752868,0.162011, 0.247257
pr_001128705,0.162011, 0.247257
pr_001124537,0.162011, 0.247257
pr_001044525,0.162011, 0.247257
pr_000866513,0.162011, 0.247257
pr_001087918,0.162011, 0.247257
pr_000559593,0.162011, 0.247257
pr_001126758,0.162011, 0.247257
pr_000556744,0.162011, 0.247257
pr_001096773,0.162011, 0.247257
pr_001126732,0.162011, 0.247257
pr_001410346,0.162011, 0.247257
pr_001129261,0.162011, 0.247257
pr_001143392,0.162011, 0.247257
pr_001802654,0.162011, 0.247257
pr_001124556,0.162011, 0.247257
pr_001093277,0.162011, 0.247257
pr_001904965,0.162011, 0.247257
pr_000628676,0.162011, 0.247257
pr_001784549,0.162011, 0.247257
pr_000875620,0.162011, 0.247257
pr_001131041,0.162011, 0.247257
pr_000724955,0.162011, 0.247257
pr_001088290,0.162011, 0.247257
pr_001126961,0.162011, 0.247257
pr_000757453,0.162011, 0.247257
pr_000822022,0.162011, 0.247257
pr_001807224,0.162011, 0.247257
pr_001127256,0.162011, 0.247257
pr_001127152,0.162011, 0.247257
pr_000821920,0.162011, 0.247257
pr_001042679,0.162011, 0.247257
pr_001014101,0.162011, 0.247257
pr_000718601,0.162011, 0.247257
pr_001872674,0.162011, 0.247257
pr_000993560,0.162011, 0.247257
pr_001126232,0.162011, 0.247257
pr_001995626,0.162011, 0.247257
pr_000993116,0.162011, 0.247257
pr_001130017,0.162011, 0.247257
pr_001126539,0.162011, 0.247257
pr_001036674,0.162011, 0.247257
pr_000911302,0.162011, 0.247257
pr_001130007,0.162011, 0.247257
pr_000655641,0.162011, 0.247257
pr_000716781,0.162011, 0.247257
pr_000961877,0.162011, 0.247257
pr_001893998,0.162011, 0.247257
pr_001680028,0.162011, 0.247257
pr_001128241,0.162011, 0.247257
pr_001128308,0.162011, 0.247257
pr_001129775,0.162011, 0.247257
pr_001904833,0.162011, 0.247257
pr_001128537,0.162011, 0.247257
pr_001941118,0.162011, 0.247257
pr_000821263,0.162011, 0.247257
pr_001128397,0.162011, 0.247257
pr_001128657,0.162011, 0.247257
pr_001130463,0.162011, 0.247257
pr_001811588,0.162011, 0.247257
pr_000712497,0.162011, 0.247257
pr_001130725,0.162011, 0.247257
pr_001129119,0.162011, 0.247257
pr_001127814,0.162011, 0.247257
pr_001130353,0.162011, 0.247257
pr_001131405,0.162011, 0.247257
pr_001622791,0.162011, 0.247257
pr_000743600,0.162011, 0.247257
pr_002002018,0.162011, 0.247257
pr_000651855,0.162011, 0.247257
pr_000642788,0.162011, 0.247257
pr_001808176,0.162011, 0.247257
pr_000838840,0.162011, 0.247257
pr_001126467,0.162011, 0.247257
pr_001015929,0.162011, 0.247257
pr_001898522,0.162011, 0.247257
pr_001782924,0.162011, 0.247257
pr_000872302,0.162011, 0.247257
pr_002007781,0.162011, 0.247257
pr_001770965,0.162011, 0.247257
pr_001128636,0.162011, 0.247257
pr_001161828,0.162011, 0.247257
pr_001898485,0.162011, 0.247257
pr_001788502,0.162011, 0.247257
pr_000653396,0.162011, 0.247257
pr_000890828,0.162011, 0.247257
pr_001126717,0.162011, 0.247257
pr_001015566,0.162011, 0.247257
pr_001803924,0.162011, 0.247257
pr_000874269,0.162011, 0.247257
pr_000654888,0.162011, 0.247257
pr_001905779,0.162011, 0.247257
pr_000912569,0.162011, 0.247257
pr_002001236,0.162011, 0.247257
pr_001783406,0.162011, 0.247257
pr_000879757,0.162011, 0.247257
pr_001787817,0.162011, 0.247257
pr_001031591,0.162011, 0.247257
pr_001127292,0.162011, 0.247257
pr_000874459,0.162011, 0.247257
pr_001157663,0.162011, 0.247257
pr_000720525,0.162011, 0.247257
pr_001130223,0.162011, 0.247257
pr_001000066,0.162011, 0.247257
pr_001785157,0.162011, 0.247257
pr_001131052,0.162011, 0.247257
pr_001127091,0.162011, 0.247257
pr_001130705,0.162011, 0.247257
pr_000751071,0.162011, 0.247257
pr_001130523,0.162011, 0.247257
pr_001128888,0.162011, 0.247257
pr_001087541,0.162011, 0.247257
pr_001167077,0.162011, 0.247257
pr_001075214,0.162011, 0.247257
pr_001089341,0.162011, 0.247257
pr_000555562,0.162011, 0.247257
pr_001101616,0.162011, 0.247257
pr_001622809,0.162011, 0.247257
pr_002045457,0.162011, 0.247257
pr_001128245,0.162011, 0.247257
pr_000873885,0.162011, 0.247257
pr_001128267,0.162011, 0.247257
pr_001130030,0.162011, 0.247257
pr_001127127,0.162011, 0.247257
pr_001773707,0.162011, 0.247257
pr_002035333,0.162011, 0.247257
pr_000653114,0.162011, 0.247257
pr_001131433,0.162011, 0.247257
pr_000961990,0.162011, 0.247257
pr_001128164,0.162011, 0.247257
pr_000723084,0.162011, 0.247257
pr_001131142,0.162011, 0.247257
pr_000715740,0.162011, 0.247257
pr_001130083,0.162011, 0.247257
pr_000511960,0.162011, 0.247257
pr_000712290,0.162011, 0.247257
pr_000856912,0.162011, 0.247257
pr_001892145,0.162011, 0.247257
pr_001882955,0.162011, 0.247257
pr_001130752,0.162011, 0.247257
pr_000871834,0.162011, 0.247257
pr_000994694,0.162011, 0.247257
pr_001126749,0.162011, 0.247257
pr_001130737,0.162011, 0.247257
pr_001604984,0.162011, 0.247257
pr_001600160,0.162011, 0.247257
pr_001126637,0.162011, 0.247257
pr_000890744,0.162011, 0.247257
pr_000897018,0.162011, 0.247257
pr_000430892,0.162011, 0.247257
pr_001997187,0.162011, 0.247257
pr_000993133,0.162011, 0.247257
pr_002006184,0.162011, 0.247257
pr_001131169,0.162011, 0.247257
pr_001770859,0.162011, 0.247257
pr_001157910,0.162011, 0.247257
pr_001017242,0.162011, 0.247257
