Product ID : 958 # of JPs covered : 1 : 69 : Class Action, 
OID,Confidence at Map Node,Error at Map Node
us_000571485,0.455061, 0.915232
us_000571089,0.455061, 0.915232
us_000572768,0.455061, 0.924154
us_000498999,0.455061, 0.936221
us_000498838,0.455061, 0.939490
us_000540694,0.455061, 0.939490
us_000553033,0.404991, 0.567945
us_000558721,0.404991, 0.582811
us_000477608,0.404991, 0.618221
us_000568865,0.404991, 0.640914
us_000461618,0.404991, 0.677928
us_000502839,0.404991, 0.689980
us_000535149,0.404991, 0.704656
us_000594511,0.404991, 0.709893
us_000548139,0.404991, 0.732269
us_000554821,0.404991, 0.735992
us_000585450,0.404991, 0.745862
us_000547955,0.404991, 0.758427
us_000575444,0.404991, 0.760617
us_000547580,0.404991, 0.764841
us_000496177,0.404991, 0.764841
us_000489771,0.404991, 0.768032
us_000537514,0.404991, 0.775429
us_000363372,0.404991, 0.781369
us_000587418,0.404991, 0.793967
us_000513620,0.404991, 0.801819
us_000548152,0.404991, 0.803580
us_000548614,0.404991, 0.809538
us_000561310,0.404991, 0.814241
us_000530290,0.404991, 0.817980
us_000513482,0.404991, 0.817980
us_000486256,0.404991, 0.818840
us_000567961,0.404991, 0.818931
us_000538059,0.404991, 0.824067
us_000593665,0.404991, 0.831640
us_000548799,0.404991, 0.836569
us_000561316,0.404991, 0.836819
us_000536172,0.404991, 0.837746
us_000562826,0.404991, 0.837746
us_000549113,0.404991, 0.843892
us_000518932,0.404991, 0.845950
us_000484539,0.404991, 0.854213
us_000576190,0.404991, 0.854729
us_000553154,0.404991, 0.855394
us_000585288,0.404991, 0.862403
us_000556500,0.404991, 0.863262
us_000466198,0.404991, 0.865921
us_000492627,0.404991, 0.867676
us_000587390,0.404991, 0.867834
us_000585201,0.404991, 0.869136
us_000487625,0.404991, 0.869752
us_000536803,0.404991, 0.871373
us_000536805,0.404991, 0.871373
us_000512859,0.404991, 0.872108
us_000553176,0.404991, 0.874541
us_000549738,0.404991, 0.876399
us_000486396,0.404991, 0.878111
us_000554734,0.404991, 0.879086
us_000562982,0.404991, 0.880658
us_000586209,0.404991, 0.880973
us_000563278,0.404991, 0.881228
us_000600510,0.404991, 0.882015
us_000600458,0.404991, 0.882015
us_000494699,0.404991, 0.882016
us_000506349,0.404991, 0.883202
us_000600672,0.404991, 0.884437
us_000576539,0.404991, 0.890166
us_000548161,0.404991, 0.890835
us_000600974,0.404991, 0.892615
us_000474123,0.404991, 0.893575
us_000593062,0.404991, 0.893617
us_000586633,0.404991, 0.893617
us_000592692,0.404991, 0.893617
us_000534288,0.404991, 0.894691
us_000493507,0.404991, 0.895141
us_000547860,0.404991, 0.895682
us_000504550,0.404991, 0.895751
us_000524690,0.404991, 0.899256
us_000538746,0.404991, 0.899256
us_000474775,0.404991, 0.900370
us_000494840,0.404991, 0.900438
us_000487161,0.404991, 0.901103
us_000506511,0.404991, 0.906588
us_000535601,0.404991, 0.907550
us_000513713,0.404991, 0.908407
us_000531993,0.404991, 0.911428
us_000471718,0.404991, 0.912862
us_000550172,0.404991, 0.916993
us_000548151,0.404991, 0.916993
us_000539593,0.404991, 0.916993
us_000547711,0.404991, 0.916993
us_000548110,0.404991, 0.916993
us_000588128,0.404991, 0.918443
us_000558540,0.404991, 0.920833
us_000503309,0.404991, 0.921662
us_000503014,0.404991, 0.921662
us_000562436,0.404991, 0.921726
us_000486102,0.404991, 0.923091
us_000539577,0.404991, 0.926596
us_000496160,0.404991, 0.926596
us_000547564,0.404991, 0.926596
us_000539552,0.404991, 0.926596
us_000561916,0.404991, 0.926596
us_000538601,0.404991, 0.926596
us_000496220,0.404991, 0.926596
us_000508777,0.404991, 0.926596
us_000547988,0.404991, 0.926596
us_000516887,0.404991, 0.926596
us_000508636,0.404991, 0.926596
us_000508479,0.404991, 0.926596
us_000562872,0.404991, 0.926596
us_000588601,0.404991, 0.926596
us_000516948,0.404991, 0.926596
us_000539451,0.404991, 0.926596
us_000527719,0.404991, 0.929526
us_000510771,0.404991, 0.930369
us_000554009,0.404991, 0.930860
us_000535871,0.404991, 0.934354
us_000494160,0.404991, 0.937586
us_000504136,0.404991, 0.937586
us_000530844,0.404991, 0.937586
us_000502219,0.404991, 0.937586
us_000494850,0.404991, 0.937586
us_000562629,0.404991, 0.938092
us_000547040,0.404991, 0.939439
us_000539070,0.404991, 0.944023
us_000554900,0.404991, 0.945168
us_000504992,0.404991, 0.945841
us_000531503,0.404991, 0.945841
us_000531507,0.404991, 0.945841
us_000512686,0.404991, 0.945841
us_000513722,0.404991, 0.945841
us_000502693,0.404991, 0.945841
us_000538602,0.404991, 0.946455
us_000481992,0.404991, 0.947516
us_000485072,0.404991, 0.951844
us_000508635,0.404991, 0.955132
us_000560979,0.404991, 0.955711
us_000548607,0.404991, 0.956359
us_000494873,0.404991, 0.956385
us_000536086,0.404991, 0.971251
us_000591403,0.404991, 0.978996
us_000576371,0.404991, 0.980056
us_000534781,0.404991, 0.980824
us_000559156,0.404991, 0.981696
us_000600783,0.404991, 0.982266
us_000599294,0.404991, 0.983762
us_000616986,0.404991, 0.986212
us_000579397,0.404991, 0.988123
us_000600410,0.404991, 0.988902
us_000605378,0.404991, 0.989156
us_000562165,0.404991, 0.991089
us_000499215,0.404991, 0.991327
us_000595736,0.404991, 0.992522
us_000526220,0.404991, 0.992786
us_000582128,0.404991, 0.993304
us_000587163,0.404991, 0.994959
us_000491540,0.404991, 0.994959
us_000602776,0.404991, 0.994959
us_000490292,0.404991, 0.995417
us_000563520,0.404991, 0.995475
us_000520021,0.404991, 0.995985
us_000602488,0.404991, 0.996402
us_000550577,0.404991, 0.996402
us_000600354,0.404991, 0.997442
us_000562630,0.404991, 0.998277
us_000562631,0.404991, 0.998277
us_000492621,0.404991, 0.998410
us_000617286,0.404991, 0.998410
us_000526309,0.404991, 1.000159
us_000513237,0.404991, 1.000408
us_000550632,0.404991, 1.002643
us_000592086,0.404991, 1.005174
us_000576223,0.404991, 1.005174
us_000617248,0.404991, 1.005200
us_000581600,0.404991, 1.005231
us_000564143,0.404991, 1.005231
us_000557710,0.404991, 1.005482
us_000584627,0.404991, 1.005529
us_000591923,0.404991, 1.005529
us_000473631,0.404991, 1.005529
us_000617117,0.404991, 1.006202
us_000564760,0.404991, 1.006512
us_000477430,0.404991, 1.006562
us_000592121,0.404991, 1.007598
us_000582020,0.404991, 1.007598
us_000600829,0.404991, 1.007598
us_000601055,0.404991, 1.007598
us_000581922,0.404991, 1.007598
us_000593913,0.404991, 1.007598
us_000584775,0.404991, 1.007598
us_000600830,0.404991, 1.007598
us_000593307,0.404991, 1.008639
us_000587160,0.404991, 1.008639
us_000600669,0.404991, 1.008639
us_000592782,0.404991, 1.008639
us_000587161,0.404991, 1.008639
us_000592582,0.404991, 1.008639
us_000582098,0.404991, 1.008639
us_000586208,0.404991, 1.008639
us_000586036,0.404991, 1.008639
us_000562958,0.404991, 1.013840
us_000484959,0.404991, 1.015390
us_000495432,0.404991, 1.015390
us_000502893,0.404991, 1.016430
us_000591405,0.404991, 1.016430
us_000575945,0.404991, 1.016430
us_000616669,0.404991, 1.016430
us_000592084,0.404991, 1.016430
us_000581759,0.404991, 1.016640
us_000562198,0.404991, 1.017709
us_000562817,0.404991, 1.017709
us_000581555,0.404991, 1.017709
us_000527619,0.404991, 1.018944
us_000528169,0.404991, 1.018944
us_000504401,0.404991, 1.018944
us_000548224,0.404991, 1.020192
us_000548340,0.404991, 1.020192
us_000548328,0.404991, 1.020192
us_000581177,0.404991, 1.020192
us_000547726,0.404991, 1.020192
us_000547916,0.404991, 1.020192
us_000548175,0.404991, 1.020192
us_000548329,0.404991, 1.020192
us_000561329,0.404991, 1.020192
us_000547677,0.404991, 1.020192
us_000548205,0.404991, 1.020192
us_000548191,0.404991, 1.020192
us_000531903,0.404991, 1.021631
us_000508006,0.404991, 1.021631
us_000508093,0.404991, 1.024199
us_000530773,0.404991, 1.028964
us_000503873,0.404991, 1.028964
us_000504132,0.404991, 1.028964
us_000534289,0.404991, 1.028964
us_000612369,0.404991, 1.031389
us_000547573,0.404991, 1.031389
us_000612344,0.404991, 1.031389
us_000588351,0.404991, 1.031389
us_000506717,0.404991, 1.031389
us_000547139,0.404991, 1.031389
us_000612345,0.404991, 1.031389
us_000566319,0.404991, 1.031389
us_000547148,0.404991, 1.031389
us_000588352,0.404991, 1.031389
us_000539100,0.404991, 1.031389
us_000588886,0.404991, 1.031389
us_000497703,0.404991, 1.031389
us_000561402,0.404991, 1.031389
us_000612324,0.404991, 1.031389
us_000562212,0.404991, 1.031389
us_000547600,0.404991, 1.031389
us_000566676,0.404991, 1.031389
us_000566323,0.404991, 1.031389
us_000562240,0.404991, 1.031389
us_000581041,0.404991, 1.031389
us_000562199,0.404991, 1.031389
us_000561482,0.404991, 1.031389
us_000566324,0.404991, 1.031389
us_000495655,0.404991, 1.031389
us_000469133,0.404991, 1.031389
us_000563081,0.404991, 1.031389
us_000566364,0.404991, 1.042737
us_000534171,0.404991, 1.085468
us_000576900,0.404991, 1.168529
pr_000002475,0.306534, 0.000000
us_000574103,0.306534, 0.000002
us_000592463,0.306534, 0.000005
us_000574135,0.306534, 0.003016
us_000462483,0.306534, 0.008820
us_000570048,0.306534, 0.017716
us_000551875,0.306534, 0.019265
us_000502289,0.306534, 0.021732
pr_001637873,0.246547, 0.000000
pr_001056395,0.246547, 0.000000
pr_001389488,0.246547, 0.000000
pr_001856557,0.246547, 0.000000
pr_002081624,0.246547, 0.000000
pr_001834760,0.246547, 0.000000
pr_000852862,0.246547, 0.000000
pr_000374821,0.246547, 0.000000
pr_000508093,0.246547, 0.000000
pr_000386626,0.246547, 0.000000
pr_001035318,0.246547, 0.000000
pr_001034759,0.246547, 0.000000
us_000485407,0.246547, 0.000000
us_000368073,0.246547, 0.000000
us_000545215,0.246547, 0.000000
us_000545830,0.246547, 0.000000
us_000595328,0.246547, 0.000000
us_000600708,0.246547, 0.000000
us_000614397,0.246547, 0.000000
us_000593063,0.246547, 0.000000
us_000486578,0.246547, 0.000000
pr_000640761,0.246547, 0.000001
pr_001707235,0.246547, 0.000001
pr_002096413,0.246547, 0.000002
pr_001907296,0.246547, 0.000002
pr_002124599,0.246547, 0.000002
pr_002052247,0.246547, 0.000002
us_000492420,0.246547, 0.000002
us_000523168,0.246547, 0.000002
us_000474079,0.246547, 0.000003
us_000461610,0.246547, 0.000003
us_000489434,0.246547, 0.000003
us_000479998,0.246547, 0.000003
us_000194359,0.246547, 0.000003
us_000460963,0.246547, 0.000003
us_000494695,0.246547, 0.000004
us_000495487,0.246547, 0.000004
us_000201775,0.246547, 0.000004
us_000516990,0.246547, 0.000004
us_000517625,0.246547, 0.000004
us_000492919,0.246547, 0.000004
us_000599070,0.246547, 0.000004
us_000615042,0.246547, 0.000004
us_000496698,0.246547, 0.000004
us_000513952,0.246547, 0.000004
us_000590120,0.246547, 0.000004
us_000552602,0.246547, 0.000004
us_000516250,0.246547, 0.000004
us_000616107,0.246547, 0.000004
us_000599090,0.246547, 0.000004
us_000533665,0.246547, 0.000004
us_000588060,0.246547, 0.000004
us_000486918,0.246547, 0.000004
us_000584695,0.246547, 0.000004
us_000606697,0.246547, 0.000004
pr_002084756,0.246547, 0.000008
pr_002116388,0.246547, 0.000008
pr_001663930,0.246547, 0.000008
pr_002083870,0.246547, 0.000008
pr_001664698,0.246547, 0.000008
pr_001756731,0.246547, 0.000008
pr_002112608,0.246547, 0.000008
pr_002113896,0.246547, 0.000008
pr_001977699,0.246547, 0.000008
pr_002082318,0.246547, 0.000008
us_000518578,0.246547, 0.000009
us_000564488,0.246547, 0.000014
pr_001665830,0.246547, 0.000015
pr_001966384,0.246547, 0.000015
us_000482131,0.246547, 0.000017
us_000484015,0.246547, 0.000021
us_000516965,0.246547, 0.000028
us_000520693,0.246547, 0.000028
us_000514447,0.246547, 0.000028
us_000589697,0.246547, 0.000028
us_000510848,0.246547, 0.000028
us_000534279,0.246547, 0.000028
us_000598108,0.246547, 0.000028
us_000615491,0.246547, 0.000028
us_000577257,0.246547, 0.000028
us_000487024,0.246547, 0.000028
us_000538400,0.246547, 0.000028
us_000491600,0.246547, 0.000028
us_000527025,0.246547, 0.000028
us_000520559,0.246547, 0.000028
us_000528908,0.246547, 0.000030
pr_002110409,0.246547, 0.000036
pr_002086675,0.246547, 0.000038
pr_001397154,0.246547, 0.000038
pr_002111460,0.246547, 0.000038
pr_002212401,0.246547, 0.000038
pr_002086141,0.246547, 0.000045
pr_002094124,0.246547, 0.000051
us_000488049,0.246547, 0.000063
us_000538170,0.246547, 0.000063
us_000489655,0.246547, 0.000063
us_000500073,0.246547, 0.000063
us_000557284,0.246547, 0.000063
us_000563128,0.246547, 0.000063
us_000527054,0.246547, 0.000073
us_000599169,0.246547, 0.000073
us_000496329,0.246547, 0.000073
us_000494142,0.246547, 0.000073
us_000579464,0.246547, 0.000073
us_000611885,0.246547, 0.000073
us_000503255,0.246547, 0.000073
pr_001054185,0.246547, 0.000073
pr_000937983,0.246547, 0.000073
us_000506203,0.246547, 0.000073
us_000502713,0.246547, 0.000073
us_000590707,0.246547, 0.000079
us_000590860,0.246547, 0.000079
us_000590578,0.246547, 0.000079
us_000590644,0.246547, 0.000079
us_000497758,0.246547, 0.000079
us_000590550,0.246547, 0.000079
us_000590556,0.246547, 0.000079
us_000590747,0.246547, 0.000079
us_000590563,0.246547, 0.000079
us_000590845,0.246547, 0.000079
us_000537656,0.246547, 0.000079
us_000590714,0.246547, 0.000079
us_000573157,0.246547, 0.000079
us_000590850,0.246547, 0.000079
us_000590645,0.246547, 0.000079
us_000590529,0.246547, 0.000079
us_000590841,0.246547, 0.000079
us_000590657,0.246547, 0.000079
us_000529735,0.246547, 0.000079
us_000590743,0.246547, 0.000079
us_000545005,0.246547, 0.000079
us_000526887,0.246547, 0.000079
us_000590829,0.246547, 0.000079
us_000540032,0.246547, 0.000079
us_000590779,0.246547, 0.000079
us_000590715,0.246547, 0.000079
us_000590718,0.246547, 0.000079
us_000590595,0.246547, 0.000079
us_000590580,0.246547, 0.000079
us_000562222,0.246547, 0.000079
us_000590834,0.246547, 0.000079
us_000590515,0.246547, 0.000079
us_000590765,0.246547, 0.000079
us_000544061,0.246547, 0.000079
us_000541137,0.246547, 0.000079
us_000590748,0.246547, 0.000079
us_000544683,0.246547, 0.000079
us_000590831,0.246547, 0.000079
us_000590822,0.246547, 0.000079
us_000590647,0.246547, 0.000079
us_000590561,0.246547, 0.000079
us_000590525,0.246547, 0.000079
us_000524609,0.246547, 0.000079
us_000573979,0.246547, 0.000083
us_000505885,0.246547, 0.000085
us_000567203,0.246547, 0.000099
pr_001660950,0.246547, 0.000099
us_000504555,0.246547, 0.000139
us_000585880,0.246547, 0.000139
us_000582171,0.246547, 0.000139
us_000542316,0.246547, 0.000139
us_000484477,0.246547, 0.000139
us_000499443,0.246547, 0.000139
us_000535772,0.246547, 0.000157
us_000174850,0.246547, 0.000160
us_000519007,0.246547, 0.000230
us_000489249,0.246547, 0.000240
us_000295517,0.246547, 0.000282
us_000465191,0.246547, 0.000291
us_000571428,0.246547, 0.000292
us_000484246,0.246547, 0.000344
us_000580089,0.246547, 0.000396
us_000519516,0.246547, 0.000443
us_000583768,0.246547, 0.000527
pr_000908124,0.246547, 0.000542
pr_000908130,0.246547, 0.000590
us_000549457,0.246547, 0.000616
us_000576071,0.246547, 0.000620
us_000589100,0.246547, 0.000635
pr_001036942,0.246547, 0.000639
us_000544731,0.246547, 0.000989
us_000557977,0.246547, 0.001038
us_000599871,0.246547, 0.001168
us_000611278,0.246547, 0.001203
us_000538591,0.246547, 0.001208
us_000507286,0.246547, 0.001251
us_000557127,0.246547, 0.001344
us_000548745,0.246547, 0.001489
us_000526568,0.246547, 0.001489
us_000556808,0.246547, 0.001496
us_000485552,0.246547, 0.001502
us_000522825,0.246547, 0.001538
us_000480574,0.246547, 0.001587
us_000537067,0.246547, 0.001594
us_000552871,0.246547, 0.001635
us_000512072,0.246547, 0.001832
us_000550459,0.246547, 0.001980
us_000549257,0.246547, 0.001992
pr_000226350,0.246547, 0.002099
us_000513899,0.246547, 0.002139
us_000561752,0.246547, 0.002253
us_000523157,0.246547, 0.002300
us_000494764,0.246547, 0.002344
us_000547195,0.246547, 0.002362
us_000524701,0.246547, 0.002398
us_000509043,0.246547, 0.002404
us_000539645,0.246547, 0.002438
us_000502020,0.246547, 0.002540
us_000566825,0.246547, 0.002605
us_000569854,0.246547, 0.002613
us_000532976,0.246547, 0.002713
us_000503893,0.246547, 0.002744
us_000542141,0.246547, 0.002824
us_000587580,0.246547, 0.003131
us_000526915,0.246547, 0.003168
us_000517459,0.246547, 0.003339
us_000556308,0.246547, 0.003365
us_000556336,0.246547, 0.003387
us_000500890,0.246547, 0.003388
us_000528763,0.246547, 0.003404
us_000532685,0.246547, 0.003502
us_000555484,0.246547, 0.003834
us_000563129,0.246547, 0.003848
us_000536785,0.246547, 0.003867
us_000577786,0.246547, 0.003874
us_000502708,0.246547, 0.004254
us_000526235,0.246547, 0.004254
us_000613996,0.246547, 0.004301
us_000519307,0.246547, 0.004308
us_000615725,0.246547, 0.004393
us_000595829,0.246547, 0.004394
us_000493854,0.246547, 0.004728
us_000492738,0.246547, 0.005030
us_000507371,0.246547, 0.006164
us_000564469,0.246547, 0.007449
us_000531346,0.246547, 0.008269
us_000563492,0.246547, 0.008638
us_000504595,0.246547, 0.009768
us_000528902,0.246547, 0.010292
us_000511335,0.246547, 0.011310
us_000540033,0.246547, 0.013401
us_000480975,0.246547, 0.016102
us_000605586,0.246547, 0.017546
us_000572498,0.246547, 0.019420
us_000535388,0.246547, 0.020265
us_000458704,0.246547, 0.021262
us_000486755,0.246547, 0.024909
us_000501411,0.246547, 0.029463
us_000572839,0.246547, 0.029629
us_000472038,0.246547, 0.030349
us_000497723,0.246547, 0.030859
us_000494579,0.246547, 0.032041
us_000481242,0.246547, 0.034038
us_000562930,0.246547, 0.034880
us_000530025,0.246547, 0.036607
us_000500589,0.246547, 0.040333
us_000478796,0.246547, 0.040442
us_000593309,0.246547, 0.042399
us_000592043,0.246547, 0.049421
us_000579054,0.246547, 0.055969
us_000516082,0.246547, 0.066339
us_000302679,0.246547, 0.066877
us_000547362,0.246547, 0.067653
us_000528730,0.246547, 0.068764
us_000560083,0.246547, 0.082274
us_000488361,0.246547, 0.092010
us_000496235,0.246547, 0.093503
us_000514614,0.246547, 0.093786
us_000473904,0.246547, 0.104884
us_000526920,0.246547, 0.114898
us_000471174,0.246547, 0.190850
us_000550323,0.246547, 0.191377
us_000508259,0.246547, 0.262400
us_000578042,0.241218, 0.000000
us_000586673,0.241218, 0.000000
us_000604804,0.241218, 0.000000
us_000584909,0.241218, 0.000000
us_000600176,0.241218, 0.000000
us_000546096,0.241218, 0.000000
us_000586055,0.241218, 0.000000
us_000529022,0.241218, 0.000000
us_000556872,0.241218, 0.000000
us_000528043,0.241218, 0.000000
us_000578888,0.241218, 0.000000
us_000528463,0.241218, 0.000000
us_000586053,0.241218, 0.000000
us_000606724,0.241218, 0.000000
us_000558716,0.241218, 0.000000
us_000600189,0.241218, 0.000000
us_000578681,0.241218, 0.000000
us_000614903,0.241218, 0.000000
us_000529944,0.241218, 0.000000
us_000555030,0.241218, 0.000000
us_000593003,0.241218, 0.000000
us_000600362,0.241218, 0.000000
us_000594945,0.241218, 0.000000
us_000572275,0.241218, 0.000000
pr_001702580,0.241218, 0.000000
pr_000735359,0.241218, 0.000000
pr_001753027,0.241218, 0.000000
pr_001720986,0.241218, 0.000000
pr_002206423,0.241218, 0.000000
pr_002219354,0.241218, 0.000000
pr_002219174,0.241218, 0.000000
pr_001659615,0.241218, 0.000000
pr_002113139,0.241218, 0.000000
pr_002137183,0.241218, 0.000000
pr_000998664,0.241218, 0.000000
pr_000398873,0.241218, 0.000000
pr_001988076,0.241218, 0.000000
pr_001095224,0.241218, 0.000000
pr_002079803,0.241218, 0.000000
pr_002168209,0.241218, 0.000000
pr_001875940,0.241218, 0.000000
pr_002157461,0.241218, 0.000000
pr_002197744,0.241218, 0.000000
pr_000380080,0.241218, 0.000000
pr_002082042,0.241218, 0.000000
pr_002077018,0.241218, 0.000000
pr_002084836,0.241218, 0.000000
pr_002233560,0.241218, 0.000000
pr_000902044,0.241218, 0.000000
pr_002056324,0.241218, 0.000000
pr_002093370,0.241218, 0.000000
pr_002210105,0.241218, 0.000000
pr_001737179,0.241218, 0.000000
pr_000873226,0.241218, 0.000000
pr_001968687,0.241218, 0.000000
pr_002159714,0.241218, 0.000000
pr_001987437,0.241218, 0.000000
pr_000897168,0.241218, 0.000000
pr_001732892,0.241218, 0.000000
pr_002082021,0.241218, 0.000000
pr_002144286,0.241218, 0.000000
pr_002172955,0.241218, 0.000000
pr_002069980,0.241218, 0.000000
pr_001926681,0.241218, 0.000000
pr_001664602,0.241218, 0.000000
pr_002058183,0.241218, 0.000000
pr_002199044,0.241218, 0.000000
pr_002173841,0.241218, 0.000000
pr_002096421,0.241218, 0.000000
pr_002111489,0.241218, 0.000000
pr_002077582,0.241218, 0.000000
pr_001665231,0.241218, 0.000000
pr_002114194,0.241218, 0.000000
pr_001699276,0.241218, 0.000000
pr_001845821,0.241218, 0.000000
pr_001406876,0.241218, 0.000000
us_000595950,0.241218, 0.000005
us_000522075,0.241218, 0.000005
us_000257941,0.241218, 0.000005
us_000464764,0.241218, 0.000005
us_000495336,0.241218, 0.000005
us_000514973,0.241218, 0.000005
pr_000094828,0.241218, 0.000006
us_000524555,0.241218, 0.000006
pr_001149756,0.241218, 0.000009
pr_001134261,0.241218, 0.000009
pr_000873761,0.241218, 0.000014
us_000460734,0.241218, 0.000015
pr_000892724,0.241218, 0.000015
pr_000893738,0.241218, 0.000016
pr_000718454,0.241218, 0.000018
us_000354198,0.241218, 0.000030
us_000372093,0.241218, 0.000030
us_000489162,0.241218, 0.000030
us_000465434,0.241218, 0.000032
pr_001155052,0.241218, 0.000051
pr_001621737,0.241218, 0.000051
pr_000386786,0.241218, 0.000051
pr_000597223,0.241218, 0.000051
pr_001158641,0.241218, 0.000051
pr_000510914,0.241218, 0.000051
pr_001156807,0.241218, 0.000051
pr_000389354,0.241218, 0.000051
pr_000375581,0.241218, 0.000051
pr_000592536,0.241218, 0.000056
us_000491469,0.241218, 0.000084
us_000546536,0.241218, 0.000195
us_000524537,0.241218, 0.000209
us_000528525,0.241218, 0.000283
us_000575868,0.241218, 0.001216
us_000512693,0.241218, 0.001355
us_000471418,0.241218, 0.001459
pr_001022708,0.241218, 0.001666
us_000568999,0.241218, 0.002910
us_000506679,0.241218, 0.006689
us_000505021,0.241218, 0.008001
us_000485001,0.241218, 0.010282
us_000550494,0.241218, 0.011400
us_000563388,0.241218, 0.011852
us_000600406,0.241218, 0.012203
us_000485516,0.241218, 0.012496
us_000483239,0.241218, 0.056242
us_000595593,0.241218, 0.131385
pr_001326479,0.241218, 0.986497
us_000510348,0.231311, 0.000000
us_000547884,0.231311, 0.000000
pr_000915826,0.231311, 0.000001
pr_000909723,0.231311, 0.000001
pr_000707006,0.231311, 0.000001
pr_001079016,0.231311, 0.000002
pr_000786271,0.231311, 0.000002
pr_001413167,0.231311, 0.000002
pr_001748304,0.231311, 0.000004
pr_001647711,0.231311, 0.000004
pr_001011588,0.231311, 0.000004
pr_000923956,0.231311, 0.000004
pr_000942654,0.231311, 0.000006
pr_001922355,0.231311, 0.000007
pr_000929640,0.231311, 0.000007
pr_000810507,0.231311, 0.000013
pr_001928680,0.231311, 0.000035
pr_000879253,0.231311, 0.000042
pr_001947034,0.231311, 0.000062
pr_000709869,0.231311, 0.000069
pr_000842837,0.231311, 0.000077
pr_000735153,0.231311, 0.000109
pr_000948458,0.231311, 0.000261
pr_000228660,0.231311, 0.001048
pr_000168994,0.231311, 0.001978
pr_000335899,0.231311, 0.002053
pr_000752172,0.231311, 0.004416
us_000537976,0.231311, 0.012576
pr_000838195,0.231311, 0.021874
pr_000641879,0.231311, 0.022757
us_000504093,0.231311, 0.827569
us_000486446,0.231311, 1.052866
us_000459255,0.231311, 1.100320
us_000459014,0.231311, 1.127559
us_000459217,0.231311, 1.129640
us_000466235,0.231311, 1.161066
us_000378787,0.231311, 1.166800
us_000473310,0.231311, 1.181775
us_000466216,0.231311, 1.213829
us_000468266,0.231311, 1.233720
us_000474126,0.231311, 1.240872
us_000459035,0.231311, 1.246929
us_000257180,0.231311, 1.261801
us_000292885,0.231311, 1.278708
us_000473578,0.231311, 1.280168
us_000466147,0.231311, 1.285454
us_000460359,0.231311, 3.163280
pr_001650429,0.228272, 0.000000
pr_001635091,0.228272, 0.000000
us_000542008,0.228272, 0.000000
us_000497951,0.228272, 0.000000
us_000057102,0.228272, 0.000003
us_000471665,0.228272, 0.000005
pr_000765142,0.228272, 0.000033
us_000495773,0.228272, 0.000042
us_000467053,0.228272, 0.000042
us_000472928,0.228272, 0.000042
us_000466893,0.228272, 0.000042
us_000467642,0.228272, 0.000042
us_000469547,0.228272, 0.000114
us_000487877,0.228272, 0.000114
us_000473074,0.228272, 0.000114
us_000464069,0.228272, 0.000114
us_000500031,0.228272, 0.000114
us_000183779,0.228272, 0.000947
us_000556330,0.228272, 0.002962
us_000490528,0.228272, 0.004836
us_000485738,0.228272, 0.690530
us_000527078,0.228272, 0.791994
us_000035558,0.228272, 0.798156
us_000478349,0.228272, 0.814554
us_000442934,0.228272, 0.866276
us_000485809,0.228272, 0.905572
us_000264687,0.228272, 0.977146
us_000477737,0.228272, 1.066559
us_000551251,0.228272, 1.654284
pr_000715027,0.209053, 0.000000
us_000581257,0.209053, 0.000531
us_000616617,0.209053, 0.000531
us_000592532,0.209053, 0.000531
us_000598504,0.209053, 0.000575
us_000579977,0.209053, 0.000710
us_000588407,0.209053, 0.002530
us_000593507,0.209053, 0.002975
us_000516324,0.209053, 0.006172
us_000562392,0.209053, 0.012551
us_000530862,0.209053, 0.331121
us_000469488,0.209053, 0.542881
us_000607664,0.209053, 0.543033
us_000597056,0.209053, 0.543162
us_000613295,0.209053, 0.543162
us_000580350,0.209053, 0.543162
us_000592512,0.209053, 0.543162
us_000602803,0.209053, 0.543162
us_000596455,0.209053, 0.543162
us_000589020,0.209053, 0.543162
us_000612284,0.209053, 0.543162
us_000612266,0.209053, 0.543162
us_000616692,0.209053, 0.543162
us_000597792,0.209053, 0.543162
us_000612268,0.209053, 0.543162
us_000601028,0.209053, 0.543162
us_000592530,0.209053, 0.543162
us_000595344,0.209053, 0.543162
us_000596456,0.209053, 0.543162
us_000589662,0.209053, 0.543162
us_000612704,0.209053, 0.543162
us_000589114,0.209053, 0.543162
us_000592504,0.209053, 0.543162
us_000592531,0.209053, 0.543162
us_000596451,0.209053, 0.543162
us_000596457,0.209053, 0.543162
us_000617523,0.209053, 0.543162
us_000596454,0.209053, 0.543162
us_000589640,0.209053, 0.543340
us_000591987,0.209053, 0.543340
us_000591985,0.209053, 0.543340
us_000589641,0.209053, 0.543340
us_000575543,0.209053, 0.543396
us_000591342,0.209053, 0.543573
us_000591344,0.209053, 0.543573
us_000591343,0.209053, 0.543573
us_000580211,0.209053, 0.543636
us_000591864,0.209053, 0.544203
us_000468831,0.209053, 0.544265
us_000581358,0.209053, 0.544458
us_000600610,0.209053, 0.544719
us_000591225,0.209053, 0.545992
us_000613279,0.209053, 0.547025
us_000599993,0.209053, 0.547064
us_000481669,0.209053, 0.547300
us_000535430,0.209053, 0.547403
us_000582591,0.209053, 0.547558
us_000574108,0.209053, 0.549647
us_000576389,0.209053, 0.550121
us_000579728,0.209053, 0.550243
us_000596552,0.209053, 0.551671
us_000561984,0.209053, 0.551786
us_000581254,0.209053, 0.551852
us_000569452,0.209053, 0.551969
us_000589642,0.209053, 0.552074
