Product ID : 7753 # of JPs covered : 2 : 97 : Healthcare, 303 : Health Business M&A, 
OID,Confidence at Map Node,Error at Map Node
us_000595401,0.444203,0.146963
us_000493624,0.444203,0.147485
us_000466777,0.444203,0.150197
us_000466797,0.444203,0.150877
us_000493726,0.444203,0.154737
us_000493981,0.444203,0.156169
us_000493629,0.444203,0.156450
us_000493866,0.444203,0.160813
us_000596273,0.444203,0.166709
us_000493598,0.444203,0.167200
us_000493587,0.444203,0.167513
us_000616147,0.444203,0.171911
us_000616663,0.444203,0.174022
us_000493878,0.444203,0.180643
us_000616979,0.444203,0.187642
us_000616334,0.444203,0.189225
us_000493666,0.444203,0.206773
us_000596341,0.444203,0.216155
us_000620448,0.444203,0.233997
us_000595929,0.444203,0.235417
us_000595790,0.444203,0.252292
us_000621025,0.444203,0.264444
us_000598882,0.444203,0.286767
us_000247852,0.444203,0.288190
us_000616854,0.444203,0.336345
us_000616324,0.444203,0.350725
us_000616756,0.444203,0.353506
us_000620969,0.444203,0.380594
us_000596741,0.444203,0.402857
us_000596065,0.444203,0.404311
us_000616766,0.444203,0.427025
us_000466817,0.444203,0.473180
us_000619716,0.444203,0.477090
us_000621429,0.444203,0.478513
us_000595787,0.444203,0.486037
us_000598927,0.444203,0.496936
us_000616809,0.444203,0.505095
us_000615840,0.444203,0.529167
us_000616894,0.444203,0.530585
us_000599065,0.444203,0.562439
us_000598912,0.444203,0.568175
us_000596075,0.444203,0.568909
us_000493982,0.444203,0.609671
us_000595429,0.444203,0.917085
us_000616287,0.444203,0.962587
us_000619673,0.444203,1.082165
us_000621201,0.444203,1.113540
us_000596536,0.444203,1.678022
us_000620830,0.444203,2.667099
us_000559105,0.444172,0.025975
us_000596664,0.444172,0.032144
us_000559219,0.444172,0.033188
us_000569384,0.444172,0.033645
us_000576572,0.444172,0.034320
us_000561269,0.444172,0.034387
us_000612322,0.444172,0.035224
us_000461370,0.444172,0.035520
us_000572215,0.444172,0.036006
us_000617180,0.444172,0.037956
us_000617220,0.444172,0.038678
us_000617047,0.444172,0.038701
us_000616908,0.444172,0.039985
us_000509276,0.444172,0.040117
us_000509041,0.444172,0.040119
us_000562265,0.444172,0.040336
us_000588236,0.444172,0.040500
us_000592975,0.444172,0.040795
us_000582175,0.444172,0.040913
us_000525499,0.444172,0.041150
us_000582155,0.444172,0.041503
us_000592959,0.444172,0.041893
us_000615167,0.444172,0.042187
us_000462517,0.444172,0.042547
us_000578566,0.444172,0.042629
us_000612156,0.444172,0.042786
us_000562033,0.444172,0.043333
us_000584469,0.444172,0.043863
us_000555738,0.444172,0.044204
us_000596784,0.444172,0.044566
us_000581947,0.444172,0.044913
us_000529258,0.444172,0.045027
us_000573685,0.444172,0.045814
us_000620721,0.444172,0.046414
us_000617757,0.444172,0.046417
us_000620671,0.444172,0.046768
us_000620595,0.444172,0.046962
us_000620536,0.444172,0.047323
us_000613357,0.444172,0.047402
us_000582461,0.444172,0.047847
us_000617170,0.444172,0.048172
us_000612270,0.444172,0.048453
us_000619867,0.444172,0.049371
us_000617171,0.444172,0.049378
us_000582464,0.444172,0.049454
us_000490053,0.444172,0.049661
us_000620481,0.444172,0.050032
us_000543124,0.444172,0.050756
us_000619212,0.444172,0.051122
us_000534404,0.444172,0.057359
us_000619714,0.444172,0.058436
us_000593056,0.444172,0.059133
us_000463335,0.444172,0.060735
us_000556378,0.444172,0.063724
us_000529259,0.444172,0.063813
us_000579163,0.444172,0.074192
us_000528083,0.444172,0.076514
us_000541246,0.444172,0.081756
us_000477807,0.444172,0.088860
us_000532785,0.444172,0.112086
us_000555763,0.444172,0.124234
us_000563204,0.444172,0.127258
us_000612211,0.444172,0.128454
us_000575675,0.444172,0.137671
us_000594379,0.444172,0.144442
us_000525498,0.444172,0.156471
us_000619994,0.444172,0.228212
us_000525429,0.444172,0.256096
us_000535308,0.444172,0.332604
us_000561878,0.444172,0.425205
us_000563118,0.444172,0.519653
us_000528199,0.444172,0.910219
us_000489626,0.444172,0.920260
us_000598505,0.444172,1.140277
us_000615313,0.444172,1.172073
us_000495167,0.444172,2.754188
us_000579972,0.444156,0.194322
us_000619102,0.444156,0.197697
us_000619074,0.444156,0.197859
us_000617455,0.444156,0.202445
us_000619033,0.444156,0.204924
us_000581706,0.444156,0.207456
us_000586022,0.444156,0.216059
us_000594594,0.444156,0.217586
us_000579970,0.444156,0.220675
us_000583267,0.444156,0.227449
us_000581118,0.444156,0.232117
us_000532080,0.444156,0.247398
us_000508714,0.444156,0.252973
us_000618663,0.444156,0.342259
us_000524211,0.444156,0.417384
us_000613550,0.444156,0.470232
us_000588184,0.444156,0.746814
us_000568401,0.444156,0.772290
us_000589448,0.444156,0.860629
us_000584048,0.444156,0.922013
us_000579334,0.444156,0.984647
us_000586734,0.444156,1.197374
us_000612601,0.444156,1.432736
us_000579929,0.444156,1.661204
us_000619230,0.444148,0.029358
us_000619186,0.444148,0.030685
us_000619153,0.444148,0.030712
us_000619151,0.444148,0.030713
us_000619150,0.444148,0.030713
us_000619149,0.444148,0.030713
us_000619147,0.444148,0.030713
us_000619146,0.444148,0.030713
us_000619139,0.444148,0.030776
us_000619105,0.444148,0.030778
us_000619088,0.444148,0.030971
us_000596043,0.444148,0.034148
us_000618011,0.444148,0.034636
us_000531109,0.444148,0.041402
us_000531192,0.444148,0.043660
us_000615682,0.444148,0.044301
us_000486424,0.444148,0.045072
us_000487249,0.444148,0.045673
us_000562630,0.444148,0.046023
us_000585443,0.444148,0.046245
us_000598081,0.444148,0.056686
us_000596510,0.444148,0.059789
us_000576792,0.444148,0.059997
us_000488024,0.444148,0.061044
us_000584507,0.444148,0.061367
us_000599115,0.444148,0.062354
us_000473572,0.444148,0.064782
us_000597795,0.444148,0.071327
us_000597723,0.444148,0.072848
us_000597721,0.444148,0.072848
us_000597719,0.444148,0.072849
us_000597588,0.444148,0.073640
us_000617914,0.444148,0.074200
us_000575767,0.444148,0.074920
us_000597700,0.444148,0.077349
us_000596567,0.444148,0.077880
us_000596485,0.444148,0.077894
us_000529166,0.444148,0.082686
us_000541898,0.444148,0.083896
us_000530000,0.444148,0.086094
us_000546044,0.444148,0.086447
us_000530924,0.444148,0.086612
us_000530945,0.444148,0.086612
us_000597592,0.444148,0.089294
us_000545059,0.444148,0.089664
us_000585726,0.444148,0.096862
us_000585697,0.444148,0.096903
us_000585764,0.444148,0.097303
us_000518588,0.444148,0.098411
us_000585660,0.444148,0.100851
us_000281304,0.444148,0.101041
us_000575587,0.444148,0.101453
us_000570908,0.444148,0.101717
us_000474998,0.444148,0.101956
us_000493907,0.444148,0.104354
us_000493448,0.444148,0.104535
us_000467334,0.444148,0.104672
us_000578507,0.444148,0.105733
us_000510509,0.444148,0.106563
us_000512264,0.444148,0.108177
us_000576362,0.444148,0.108270
us_000597055,0.444148,0.110496
us_000478983,0.444148,0.110658
us_000576502,0.444148,0.111140
us_000520630,0.444148,0.111491
us_000494159,0.444148,0.112532
us_000557357,0.444148,0.112615
us_000576899,0.444148,0.113484
us_000574933,0.444148,0.113659
us_000494265,0.444148,0.115099
us_000494366,0.444148,0.115643
us_000556819,0.444148,0.116641
us_000494421,0.444148,0.117002
us_000488874,0.444148,0.117073
us_000494092,0.444148,0.117176
us_000557502,0.444148,0.117226
us_000564922,0.444148,0.118405
us_000565600,0.444148,0.118680
us_000510975,0.444148,0.123187
us_000584149,0.444148,0.140734
us_000491438,0.444148,0.223500
us_000561273,0.444148,0.245330
us_000551552,0.444148,0.357083
us_000569733,0.444148,0.402686
us_000532772,0.444148,0.421763
us_000590257,0.444099,0.508491
us_000545621,0.444067,0.214960
us_000576769,0.444067,0.224848
us_000559120,0.444067,0.236424
us_000549774,0.444067,0.237841
us_000560830,0.444067,0.245441
us_000534359,0.444067,0.247466
us_000527306,0.444067,0.258911
us_000569245,0.444067,0.421573
us_000600663,0.444067,0.483531
us_000521756,0.444067,0.604529
us_000538064,0.444067,0.999477
us_000520806,0.444029,0.260358
us_000473216,0.444029,0.336194
us_000499398,0.444019,0.032380
us_000398169,0.444019,0.032451
us_000582598,0.444019,0.032511
us_000564370,0.444019,0.033013
us_000582726,0.444019,0.033861
us_000499848,0.444019,0.034340
us_000486996,0.444019,0.035816
us_000585651,0.444019,0.036563
us_000503872,0.444019,0.038687
us_000496184,0.444019,0.039258
us_000580703,0.444019,0.110124
us_000555096,0.444019,0.111099
us_000580649,0.444019,0.111309
us_000483317,0.444019,0.111791
us_000612959,0.444019,0.111927
us_000614482,0.444019,0.112072
us_000614561,0.444019,0.112116
us_000617059,0.444019,0.112159
us_000616701,0.444019,0.112214
us_000507445,0.444019,0.112477
us_000587691,0.444019,0.112616
us_000563154,0.444019,0.112672
us_000581356,0.444019,0.112676
us_000581349,0.444019,0.112726
us_000580581,0.444019,0.112847
us_000585514,0.444019,0.113016
us_000499501,0.444019,0.113059
us_000499463,0.444019,0.113071
us_000613135,0.444019,0.113163
us_000617442,0.444019,0.113195
us_000618315,0.444019,0.113212
us_000588031,0.444019,0.113299
us_000596915,0.444019,0.113411
us_000561019,0.444019,0.113455
us_000555578,0.444019,0.113502
us_000566923,0.444019,0.113502
us_000578786,0.444019,0.113572
us_000597129,0.444019,0.113643
us_000582307,0.444019,0.113818
us_000546368,0.444019,0.113888
us_000518117,0.444019,0.114728
us_000563432,0.444019,0.114733
us_000565963,0.444019,0.114799
us_000484037,0.444019,0.114822
us_000563369,0.444019,0.114847
us_000486501,0.444019,0.114881
us_000485322,0.444019,0.115202
us_000580594,0.444019,0.115675
us_000578801,0.444019,0.116061
us_000565194,0.444019,0.116067
us_000488085,0.444019,0.116351
us_000554996,0.444019,0.116884
us_000545143,0.444019,0.117317
us_000571294,0.444019,0.117380
us_000570786,0.444019,0.117482
us_000485504,0.444019,0.117679
us_000578634,0.444019,0.118094
us_000590623,0.444019,0.118159
us_000485560,0.444019,0.118253
us_000612233,0.444019,0.118577
us_000569953,0.444019,0.118685
us_000586097,0.444019,0.118831
us_000558516,0.444019,0.118888
us_000558432,0.444019,0.118954
us_000486450,0.444019,0.119119
us_000481230,0.444019,0.119434
us_000481475,0.444019,0.119435
us_000566933,0.444019,0.120033
us_000553791,0.444019,0.120040
us_000553996,0.444019,0.120448
us_000528268,0.444019,0.121209
us_000613202,0.444019,0.122114
us_000571749,0.444019,0.124412
us_000459780,0.444019,0.124864
us_000497438,0.444019,0.124997
us_000589276,0.444019,0.126703
us_000571284,0.444019,0.132547
us_000566742,0.444019,0.139971
us_000488106,0.444019,0.148439
us_000581180,0.444019,0.163989
us_000485979,0.444019,0.166809
us_000580624,0.444019,0.168447
us_000496426,0.444019,0.177036
us_000598091,0.444019,0.202352
us_000487083,0.444019,0.218875
us_000599504,0.444019,0.261136
us_000563550,0.444019,0.294182
us_000563679,0.444019,0.295506
us_000612445,0.444019,0.525221
us_000243165,0.444002,0.088717
us_000559369,0.444002,0.089929
us_000583477,0.444002,0.093415
us_000560656,0.444002,0.094027
us_000560614,0.444002,0.094584
us_000509812,0.444002,0.095836
us_000579345,0.444002,0.096277
us_000569657,0.444002,0.097877
us_000514281,0.444002,0.099254
us_000565574,0.444002,0.099403
us_000575657,0.444002,0.099482
us_000500080,0.444002,0.099556
us_000477194,0.444002,0.100965
us_000583645,0.444002,0.101864
us_000576008,0.444002,0.102669
us_000526319,0.444002,0.104275
us_000475726,0.444002,0.104366
us_000559444,0.444002,0.104528
us_000575992,0.444002,0.104697
us_000505169,0.444002,0.104954
us_000489517,0.444002,0.105050
us_000554868,0.444002,0.105305
us_000489062,0.444002,0.105345
us_000564924,0.444002,0.105430
us_000570367,0.444002,0.105495
us_000480420,0.444002,0.106171
us_000478606,0.444002,0.106872
us_000499922,0.444002,0.107010
us_000475338,0.444002,0.107029
us_000497397,0.444002,0.107208
us_000511498,0.444002,0.107275
us_000481135,0.444002,0.107294
us_000561894,0.444002,0.107673
us_000555080,0.444002,0.107956
us_000554867,0.444002,0.107960
us_000478234,0.444002,0.108144
us_000505655,0.444002,0.108173
us_000475933,0.444002,0.108495
us_000528229,0.444002,0.109120
us_000514367,0.444002,0.109286
us_000475337,0.444002,0.109968
us_000493594,0.444002,0.110128
us_000100563,0.444002,0.110459
us_000484431,0.444002,0.110620
us_000527484,0.444002,0.110676
us_000489378,0.444002,0.110681
us_000571955,0.444002,0.111317
us_000500367,0.444002,0.111602
us_000528860,0.444002,0.111896
us_000030529,0.444002,0.112405
us_000568135,0.444002,0.112625
us_000103743,0.444002,0.112803
us_000467773,0.444002,0.112882
us_000483996,0.444002,0.112902
us_000560618,0.444002,0.112906
us_000535582,0.444002,0.113659
us_000502520,0.444002,0.113692
us_000561488,0.444002,0.113849
us_000564555,0.444002,0.114031
us_000576432,0.444002,0.114154
us_000499982,0.444002,0.114310
us_000500817,0.444002,0.114390
us_000550458,0.444002,0.114648
us_000472740,0.444002,0.115565
us_000553672,0.444002,0.115758
us_000583570,0.444002,0.116090
us_000480035,0.444002,0.116474
us_000551306,0.444002,0.116931
us_000532664,0.444002,0.117252
us_000493775,0.444002,0.118679
us_000571798,0.444002,0.118863
us_000483994,0.444002,0.120217
us_000474844,0.444002,0.120647
us_000494885,0.444002,0.121128
us_000547124,0.444002,0.121130
us_000486632,0.444002,0.121359
us_000559173,0.444002,0.121368
us_000557654,0.444002,0.122056
us_000565909,0.444002,0.122172
us_000502656,0.444002,0.122910
us_000486222,0.444002,0.123878
us_000512142,0.444002,0.124163
us_000527975,0.444002,0.124605
us_000514069,0.444002,0.125217
us_000498488,0.444002,0.127106
us_000242857,0.444002,0.130805
us_000467828,0.444002,0.131440
us_000556599,0.444002,0.134214
us_000549693,0.444002,0.135280
us_000500134,0.444002,0.136165
us_000559150,0.444002,0.138092
us_000561459,0.444002,0.138794
us_000551989,0.444002,0.139517
us_000532704,0.444002,0.140747
us_000510417,0.444002,0.142915
us_000474461,0.444002,0.143073
us_000537879,0.444002,0.148011
us_000535586,0.444002,0.151435
us_000505831,0.444002,0.154186
us_000573775,0.444002,0.154994
us_000546067,0.444002,0.161686
us_000481592,0.444002,0.162980
us_000503154,0.444002,0.167244
us_000569369,0.444002,0.173135
us_000566365,0.444002,0.180719
us_000554664,0.444002,0.187313
us_000556962,0.444002,0.188068
us_000102239,0.444002,0.189211
us_000579340,0.444002,0.197720
us_000562286,0.444002,0.211191
us_000547188,0.444002,0.211272
us_000340354,0.444002,0.225791
us_000437932,0.444002,0.227167
us_000353921,0.444002,0.228736
us_000477911,0.444002,0.232808
us_000548094,0.444002,0.234543
us_000478878,0.444002,0.237965
us_000509645,0.444002,0.241564
us_000505963,0.444002,0.242006
us_000554866,0.444002,0.245852
us_000531787,0.444002,0.248059
us_000533872,0.444002,0.253526
us_000481628,0.444002,0.254314
us_000539735,0.444002,0.257158
us_000501442,0.444002,0.257493
us_000511599,0.444002,0.258788
us_000503329,0.444002,0.271034
us_000484098,0.444002,0.287793
us_000542613,0.444002,0.288633
us_000478995,0.444002,0.292538
us_000567022,0.444002,0.297350
us_000580562,0.444002,0.298323
us_000031060,0.444002,0.310747
us_000515335,0.444002,0.312334
us_000515216,0.444002,0.312789
us_000581643,0.444002,0.319823
us_000486309,0.444002,0.322403
us_000467881,0.444002,0.335215
us_000485391,0.444002,0.337186
us_000569615,0.444002,0.365640
us_000561279,0.444002,0.373878
us_000334275,0.444002,0.417901
us_000579426,0.444002,0.433601
us_000549689,0.444002,0.448965
us_000527414,0.444002,0.510762
us_000560997,0.444002,0.524531
us_000509310,0.444002,0.546884
us_000511621,0.444002,0.549075
us_000475813,0.444002,0.588580
us_000465186,0.444002,0.610156
us_000468389,0.444002,0.690006
us_000575607,0.444002,0.753120
us_000544973,0.444002,0.753497
us_000498395,0.444002,0.755992
us_000477125,0.444002,0.982526
us_000245681,0.444002,1.071384
us_000554026,0.444002,1.182623
us_000550320,0.444002,1.946454
us_000475491,0.444002,1.988625
us_000502629,0.443949,0.069198
us_000481014,0.443949,0.071677
us_000584618,0.443949,0.106551
us_000497969,0.443949,0.114286
us_000567262,0.443949,0.115645
us_000481017,0.443949,0.131655
us_000568435,0.443949,0.133185
us_000608763,0.443949,0.135118
us_000568249,0.443949,0.142967
us_000493850,0.443949,0.152649
us_000498442,0.443949,0.153357
us_000498460,0.443949,0.175851
us_000228602,0.443949,0.445730
us_000583815,0.443949,0.602166
us_000484460,0.443842,0.010355
us_000600264,0.443842,0.010965
us_000548804,0.443842,0.010999
us_000570867,0.443842,0.011340
us_000590087,0.443842,0.011382
us_000569673,0.443842,0.011401
us_000599191,0.443842,0.011502
us_000595523,0.443842,0.011513
us_000579111,0.443842,0.011583
us_000599950,0.443842,0.011591
us_000576618,0.443842,0.011618
us_000598681,0.443842,0.011619
us_000493921,0.443842,0.011643
us_000562154,0.443842,0.011657
us_000573989,0.443842,0.011669
us_000598227,0.443842,0.011680
us_000598701,0.443842,0.011690
us_000587928,0.443842,0.011691
us_000546500,0.443842,0.011716
us_000521107,0.443842,0.011731
us_000512052,0.443842,0.011741
us_000599029,0.443842,0.011752
us_000596354,0.443842,0.011777
us_000558499,0.443842,0.011782
us_000537635,0.443842,0.011784
us_000596378,0.443842,0.011814
us_000579631,0.443842,0.011817
us_000570718,0.443842,0.011823
us_000504869,0.443842,0.011830
us_000576086,0.443842,0.011831
us_000518735,0.443842,0.011846
us_000598119,0.443842,0.011847
us_000503880,0.443842,0.011856
us_000518469,0.443842,0.011867
us_000594613,0.443842,0.011875
us_000521113,0.443842,0.011879
us_000517366,0.443842,0.011881
us_000560632,0.443842,0.011883
us_000598136,0.443842,0.011888
us_000520097,0.443842,0.011888
us_000538313,0.443842,0.011904
us_000579727,0.443842,0.011907
us_000589014,0.443842,0.011935
us_000589118,0.443842,0.011939
us_000547280,0.443842,0.011946
us_000497841,0.443842,0.011946
us_000596440,0.443842,0.011961
us_000535169,0.443842,0.011971
us_000496098,0.443842,0.012021
us_000520628,0.443842,0.012022
us_000513400,0.443842,0.012042
us_000598080,0.443842,0.012053
us_000508978,0.443842,0.012066
us_000508974,0.443842,0.012081
us_000533539,0.443842,0.012082
us_000589782,0.443842,0.012086
us_000492993,0.443842,0.012089
us_000563647,0.443842,0.012094
us_000509181,0.443842,0.012104
us_000495662,0.443842,0.012123
us_000526392,0.443842,0.012141
us_000507809,0.443842,0.012159
us_000574684,0.443842,0.012160
us_000577443,0.443842,0.012172
us_000517202,0.443842,0.012187
us_000575584,0.443842,0.012197
us_000589131,0.443842,0.012212
us_000517558,0.443842,0.012219
us_000489733,0.443842,0.012224
us_000494430,0.443842,0.012241
us_000490083,0.443842,0.012252
us_000556831,0.443842,0.012268
