OID,Sq Dist to BMU, BMU Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,Sq Dist to Nbr Map Node, Neighbor Node Map Loc,
7200,0.03211639,(2|39),0.04380803,(3|40),0.05496994,(2|40),0.06479848,(1|38),0.07722514,(1|40),0.09969658,(1|39),0.14500234,(2|38),0.25538617,(3|39),0.53966560,(3|38),
7201,0.00000522,(32|29),0.00001287,(33|29),0.00007900,(33|30),0.00054027,(33|28),0.00288219,(32|30),0.12693457,(31|29),0.52474058,(32|28),0.79637504,(31|30),0.97055304,(31|28),
7202,0.00000120,(30|30),0.00000258,(30|29),0.00006109,(31|31),0.00011821,(31|30),0.05854726,(31|29),0.06202567,(30|31),0.26569989,(29|30),0.54719710,(29|29),1.00000000,(29|31),
7203,0.09496301,(25|32),0.10131111,(26|31),0.11505996,(24|31),0.11892463,(25|31),0.12496017,(26|32),0.14969104,(24|32),0.41029978,(24|33),0.44879033,(25|33),0.49653374,(26|33),
7204,0.00817455,(12|42),0.01286794,(12|41),0.01309172,(11|42),0.01432732,(11|41),0.02568520,(13|41),0.02952406,(13|42),0.04554887,(12|43),0.10579252,(11|43),0.54830452,(13|43),
7205,0.06608994,(26|25),0.07582444,(26|26),0.09189969,(27|26),0.09540454,(26|24),0.09702068,(27|25),0.10787527,(25|24),0.12654048,(27|24),0.13212003,(25|26),0.19541040,(25|25),
7206,0.00596144,(20|7),0.05907543,(20|6),0.09427712,(21|7),0.12293019,(21|6),0.15592225,(20|8),0.34317917,(21|8),0.36280265,(19|6),0.36987008,(19|7),0.39089445,(19|8),
7207,0.00000028,(35|18),0.00000036,(34|18),0.00000040,(35|17),0.00001603,(36|17),0.00002027,(34|17),0.09013478,(36|18),0.29310733,(34|19),0.91570938,(36|19),0.95238787,(35|19),
7208,0.06596100,(4|10),0.07259233,(4|9),0.07612949,(5|11),0.09926561,(5|9),0.10936844,(4|11),0.14745410,(5|10),0.26554024,(3|11),0.39782995,(3|9),0.53789179,(3|10),
7209,0.00378701,(30|23),0.40956870,(31|23),0.41514304,(30|22),0.42931125,(29|23),0.77642238,(30|24),0.98271126,(31|22),0.98885107,(29|24),0.98928344,(29|22),0.99072021,(31|24),
721,0.00032557,(25|25),0.10862447,(26|25),0.17479455,(25|24),0.22235905,(26|26),0.22670920,(26|24),0.32495305,(25|26),0.56191635,(24|25),0.62702268,(24|24),0.93739432,(24|26),
7210,0.00049303,(29|22),0.02259300,(28|22),0.08367664,(29|23),0.08897725,(30|22),0.43983284,(29|21),0.87066615,(28|21),0.87593597,(30|21),0.97220987,(28|23),0.98015475,(30|23),
7211,0.01199789,(12|40),0.01819598,(13|39),0.04458440,(13|40),0.05094214,(12|41),0.05168365,(12|39),0.05875199,(11|41),0.07242931,(11|40),0.16391680,(13|41),0.25756786,(11|39),
7212,0.00000020,(38|32),0.00000351,(39|31),0.00002029,(37|32),0.00002053,(38|31),0.00005300,(39|32),0.00008614,(38|33),0.00022107,(37|33),0.00335265,(39|33),0.06960567,(37|31),
7213,0.00000091,(9|3),0.00002300,(9|4),0.00002384,(9|2),0.00004320,(8|2),0.00005997,(10|3),0.00019957,(10|4),0.00026939,(8|3),0.00101947,(10|2),0.00327525,(8|4),
7214,0.00625586,(15|37),0.01262094,(15|38),0.01516897,(16|38),0.03239901,(15|36),0.03285179,(16|37),0.08748853,(14|38),0.09874948,(14|37),0.16317253,(16|36),0.23879892,(14|36),
7215,0.09496301,(25|32),0.10131111,(26|31),0.11505996,(24|31),0.11892463,(25|31),0.12496017,(26|32),0.14969104,(24|32),0.41029978,(24|33),0.44879033,(25|33),0.49653374,(26|33),
7216,0.00000002,(35|38),0.00000536,(34|38),0.00003081,(35|37),0.00006630,(35|39),0.00029398,(36|39),0.00032020,(36|38),0.00261657,(34|39),0.00903709,(36|37),0.03216124,(34|37),
7217,0.00000028,(35|18),0.00000036,(34|18),0.00000040,(35|17),0.00001603,(36|17),0.00002027,(34|17),0.09013478,(36|18),0.29310733,(34|19),0.91570938,(36|19),0.95238787,(35|19),
7218,0.03211639,(2|39),0.04380803,(3|40),0.05496994,(2|40),0.06479848,(1|38),0.07722514,(1|40),0.09969658,(1|39),0.14500234,(2|38),0.25538617,(3|39),0.53966560,(3|38),
7219,0.02221009,(18|44),0.02875836,(19|45),0.03183652,(17|45),0.03354298,(18|45),0.03372956,(17|44),0.05326462,(19|43),0.05581197,(19|44),0.07434539,(18|43),0.07640896,(17|43),
722,0.00000733,(24|49),0.00001626,(24|0),0.00009736,(25|48),0.00012987,(25|49),0.00025378,(24|48),0.00114690,(23|0),0.00207814,(25|0),0.00488084,(23|49),0.05465630,(23|48),
7220,0.01447077,(20|7),0.09449792,(20|6),0.11352221,(21|6),0.14599344,(20|8),0.30217719,(21|7),0.34899480,(19|7),0.36666487,(19|6),0.37733896,(19|8),0.40525490,(21|8),
7221,0.00000023,(48|12),0.00000152,(47|12),0.00000836,(49|12),0.00001021,(48|11),0.00005465,(49|13),0.00063983,(48|13),0.00265919,(47|13),0.00411062,(47|11),0.78281271,(49|11),
7222,0.04266784,(27|26),0.06862799,(28|25),0.09780746,(26|26),0.15420474,(26|25),0.19952796,(28|26),0.25866321,(27|25),0.39679406,(27|27),0.48289879,(26|27),0.48671779,(28|27),
7223,0.00000037,(40|20),0.00000052,(39|20),0.00000110,(39|19),0.00000960,(41|20),0.00001156,(39|21),0.00014875,(41|19),0.00053169,(40|21),0.00585720,(41|21),0.00866981,(40|19),
7224,0.00000042,(35|28),0.00000378,(34|28),0.00000541,(34|27),0.00001302,(36|28),0.00003615,(35|27),0.00108257,(35|29),0.00192962,(36|29),0.00454436,(36|27),0.24669537,(34|29),
7225,0.02661243,(5|34),0.03340602,(5|35),0.06188737,(4|35),0.06661924,(4|34),0.06916173,(5|33),0.07176919,(6|35),0.07320023,(6|33),0.09754443,(6|34),0.10351116,(4|33),
7226,0.00264024,(15|11),0.03200116,(14|11),0.03558627,(14|10),0.07652341,(16|11),0.08756312,(14|12),0.09459911,(15|12),0.14532949,(16|12),0.26249478,(15|10),0.27830432,(16|10),
7227,0.04460959,(0|37),0.06044696,(0|38),0.09928797,(1|37),0.10308244,(1|38),0.11431945,(49|37),0.11603590,(0|36),0.14408407,(49|38),0.17064076,(1|36),0.26421034,(49|36),
7228,0.02221009,(18|44),0.02875836,(19|45),0.03183652,(17|45),0.03354298,(18|45),0.03372956,(17|44),0.05326462,(19|43),0.05581197,(19|44),0.07434539,(18|43),0.07640896,(17|43),
7229,0.03232516,(20|7),0.05000281,(20|6),0.07303227,(21|7),0.10025460,(21|6),0.15472948,(20|8),0.34820427,(21|8),0.34841582,(19|6),0.36845934,(19|7),0.39065555,(19|8),
723,0.00000240,(35|14),0.00000406,(36|14),0.00004784,(36|13),0.00007028,(35|15),0.00123785,(36|15),0.09846669,(35|13),0.69670486,(34|15),0.86348540,(34|14),1.00000000,(34|13),
7230,0.00000120,(30|30),0.00000258,(30|29),0.00006109,(31|31),0.00011821,(31|30),0.05854726,(31|29),0.06202567,(30|31),0.26569989,(29|30),0.54719710,(29|29),1.00000000,(29|31),
7231,0.01131648,(14|16),0.01886991,(13|16),0.04739841,(14|15),0.04851335,(14|17),0.06206052,(15|17),0.07506638,(13|15),0.09979900,(13|17),0.20233881,(15|16),0.37856167,(15|15),
7232,0.06608994,(26|25),0.07582444,(26|26),0.09189969,(27|26),0.09540454,(26|24),0.09702068,(27|25),0.10787527,(25|24),0.12654048,(27|24),0.13212003,(25|26),0.19541040,(25|25),
7233,0.09422514,(30|25),0.12045505,(30|24),0.18529467,(31|24),0.22009084,(31|25),0.33803283,(29|25),0.38438588,(30|26),0.40420247,(31|26),0.44935168,(29|24),0.48751590,(29|26),
7234,0.01434623,(16|18),0.06906553,(15|19),0.08065919,(16|17),0.10059496,(17|19),0.10889608,(15|18),0.12331880,(15|17),0.13755552,(16|19),0.15629539,(17|18),0.16741874,(17|17),
7235,0.00001661,(33|16),0.00002273,(33|15),0.00110269,(32|15),0.02568050,(34|16),0.11534247,(32|16),0.42404398,(34|15),0.68795705,(33|17),0.99983704,(32|17),0.99998534,(34|17),
7236,0.04266784,(27|26),0.06862799,(28|25),0.09780746,(26|26),0.15420474,(26|25),0.19952796,(28|26),0.25866321,(27|25),0.39679406,(27|27),0.48289879,(26|27),0.48671779,(28|27),
7237,0.03324161,(45|25),0.03798459,(44|24),0.05035486,(46|25),0.05988604,(44|25),0.06085420,(46|24),0.06429981,(45|24),0.07417861,(45|26),0.08012609,(46|26),0.27451926,(44|26),
7238,0.06252999,(20|15),0.06895776,(20|16),0.08715914,(21|15),0.08988095,(19|14),0.16417929,(19|15),0.18938868,(20|14),0.19320350,(21|16),0.20858426,(21|14),0.28978782,(19|16),
7239,0.00000095,(3|23),0.00000125,(3|24),0.00000360,(2|23),0.00004201,(2|24),0.00160028,(2|22),0.00190867,(4|24),0.00419412,(3|22),0.07818530,(4|23),0.75164610,(4|22),
724,0.00001347,(17|25),0.00004203,(17|24),0.00046566,(17|26),0.00111599,(16|24),0.00297716,(16|25),0.00519207,(18|26),0.00618036,(18|25),0.01562272,(16|26),0.05147392,(18|24),
7240,0.03871708,(10|17),0.11049005,(9|17),0.13642355,(10|16),0.13980896,(10|18),0.14532435,(11|17),0.19625590,(9|18),0.31885961,(11|18),0.36524881,(9|16),0.39955658,(11|16),
7241,0.00004145,(27|21),0.00029951,(27|22),0.05930914,(28|21),0.11632395,(26|21),0.31941241,(26|22),0.38293490,(28|22),0.43750313,(26|20),0.46051034,(27|20),0.94675148,(28|20),
7242,0.04067019,(33|14),0.12673369,(34|14),0.16184513,(33|13),0.17450188,(32|13),0.18738411,(33|15),0.19598452,(32|15),0.20841462,(34|13),0.28206010,(32|14),0.44585042,(34|15),
7243,0.01193298,(17|27),0.05097026,(16|27),0.08385352,(18|26),0.13437073,(16|28),0.15129546,(16|26),0.15738218,(18|27),0.19858756,(17|26),0.21262368,(17|28),0.50304013,(18|28),
7244,0.00625586,(15|37),0.01262094,(15|38),0.01516897,(16|38),0.03239901,(15|36),0.03285179,(16|37),0.08748853,(14|38),0.09874948,(14|37),0.16317253,(16|36),0.23879892,(14|36),
7245,0.00000111,(37|0),0.00024261,(36|0),0.00032810,(37|49),0.00034882,(36|1),0.00035931,(38|49),0.00077309,(38|0),0.00102116,(37|1),0.00771961,(36|49),0.58403468,(38|1),
7246,0.11915512,(24|31),0.13601311,(25|31),0.15582513,(25|32),0.15608157,(25|30),0.36050420,(24|32),0.40182374,(23|30),0.41486486,(24|30),0.64456984,(23|31),0.81625339,(23|32),
7247,0.02014660,(18|44),0.02668962,(19|44),0.04298322,(17|44),0.04559305,(18|45),0.05342075,(19|45),0.06013593,(17|45),0.13618951,(17|43),0.15906837,(19|43),0.17068428,(18|43),
7248,0.11164958,(28|24),0.11258074,(29|25),0.15516772,(29|23),0.21587565,(29|24),0.45349547,(27|24),0.50450423,(27|25),0.50920554,(28|25),0.53476231,(27|23),0.53565429,(28|23),
7249,0.00034749,(21|20),0.00095122,(21|21),0.00326720,(22|20),0.01329557,(22|21),0.03957674,(20|21),0.06374917,(22|19),0.12863056,(21|19),0.13848223,(20|20),0.20041402,(20|19),
725,0.00013481,(41|12),0.00046348,(42|12),0.00643391,(41|13),0.01856842,(41|11),0.03522381,(42|11),0.04271857,(40|12),0.04571610,(40|13),0.05412513,(40|11),0.06106666,(42|13),
7250,0.00004145,(27|21),0.00029951,(27|22),0.05930914,(28|21),0.11632395,(26|21),0.31941241,(26|22),0.38293490,(28|22),0.43750313,(26|20),0.46051034,(27|20),0.94675148,(28|20),
7251,0.00000049,(33|22),0.00000298,(33|21),0.00031523,(34|21),0.20804411,(34|22),0.51977736,(32|22),0.57231361,(32|21),0.61663675,(33|23),0.99544686,(34|23),0.99679929,(32|23),
7252,0.06138761,(5|10),0.13077875,(6|10),0.17418194,(5|9),0.18459617,(4|10),0.23586700,(5|11),0.28105958,(6|11),0.45969586,(4|11),0.49800615,(4|9),0.50091818,(6|9),
7253,0.03023614,(4|14),0.03336767,(3|14),0.03924015,(4|15),0.04837237,(3|13),0.05412343,(5|14),0.08066891,(3|15),0.09802405,(4|13),0.10155706,(5|15),0.14107366,(5|13),
7254,0.00052462,(19|44),0.02430262,(20|44),0.02618426,(18|44),0.04676388,(20|43),0.04993413,(18|45),0.05905318,(19|43),0.06349355,(19|45),0.08499978,(18|43),0.13221008,(20|45),
7255,0.03250529,(9|26),0.04856638,(9|25),0.08424242,(10|26),0.09928790,(10|25),0.13348261,(9|27),0.16734594,(8|25),0.17845979,(10|27),0.43678653,(8|26),0.44172377,(8|27),
7256,0.01131648,(14|16),0.01886991,(13|16),0.04739841,(14|15),0.04851335,(14|17),0.06206052,(15|17),0.07506638,(13|15),0.09979900,(13|17),0.20233881,(15|16),0.37856167,(15|15),
7257,0.00000120,(30|30),0.00000258,(30|29),0.00006109,(31|31),0.00011821,(31|30),0.05854726,(31|29),0.06202567,(30|31),0.26569989,(29|30),0.54719710,(29|29),1.00000000,(29|31),
7258,0.04841513,(26|31),0.05805790,(25|31),0.06838832,(25|32),0.10299781,(25|30),0.12865727,(26|32),0.16724040,(27|30),0.16725372,(27|31),0.34435465,(26|30),0.36397669,(27|32),
7259,0.03324161,(45|25),0.03798459,(44|24),0.05035486,(46|25),0.05988604,(44|25),0.06085420,(46|24),0.06429981,(45|24),0.07417861,(45|26),0.08012609,(46|26),0.27451926,(44|26),
726,0.00005160,(32|9),0.00021914,(32|8),0.00136782,(32|10),0.03491976,(33|9),0.18869577,(33|8),0.22585237,(31|9),0.42853475,(31|8),0.70270628,(31|10),0.98035049,(33|10),
7260,0.00000008,(4|1),0.00000017,(3|1),0.00000039,(4|0),0.00000041,(3|2),0.00000044,(5|0),0.00000459,(4|2),0.00002222,(3|0),1.00000000,(5|1),1.00000000,(5|2),
7261,0.00003294,(28|39),0.00005632,(29|40),0.00007667,(28|40),0.00011630,(29|39),0.00060114,(29|38),0.00140758,(28|38),0.00367237,(27|39),0.01457085,(27|40),0.13494815,(27|38),
7262,0.05502363,(30|24),0.47741261,(31|24),0.63712859,(30|25),0.78938019,(30|23),0.83041590,(29|24),0.96748668,(31|23),0.98040444,(29|23),1.00000000,(29|25),1.00000000,(31|25),
7263,0.00003965,(2|6),0.00017898,(2|5),0.00031076,(1|5),0.00151903,(1|6),0.00384816,(2|7),0.00795962,(3|6),0.03996510,(3|7),0.04487332,(3|5),0.09647853,(1|7),
7264,0.00048307,(30|1),0.00163022,(31|1),0.00507960,(31|2),0.00651787,(29|1),0.01141700,(30|2),0.01819456,(30|0),0.05563340,(31|0),0.11697468,(29|0),0.23524949,(29|2),
7265,0.10581665,(30|22),0.10948759,(29|23),0.15762996,(29|21),0.20104103,(29|22),0.44884893,(30|21),0.52108762,(31|21),0.52493727,(31|22),0.53856854,(31|23),0.54212518,(30|23),
7266,0.05502363,(30|24),0.47741261,(31|24),0.63712859,(30|25),0.78938019,(30|23),0.83041590,(29|24),0.96748668,(31|23),0.98040444,(29|23),1.00000000,(29|25),1.00000000,(31|25),
7267,0.00000111,(37|0),0.00024261,(36|0),0.00032810,(37|49),0.00034882,(36|1),0.00035931,(38|49),0.00077309,(38|0),0.00102116,(37|1),0.00771961,(36|49),0.58403468,(38|1),
7268,0.00000008,(4|1),0.00000017,(3|1),0.00000039,(4|0),0.00000041,(3|2),0.00000044,(5|0),0.00000459,(4|2),0.00002222,(3|0),1.00000000,(5|1),1.00000000,(5|2),
7269,0.00000522,(32|29),0.00001287,(33|29),0.00007900,(33|30),0.00054027,(33|28),0.00288219,(32|30),0.12693457,(31|29),0.52474058,(32|28),0.79637504,(31|30),0.97055304,(31|28),
727,0.00000014,(35|8),0.00000034,(36|8),0.00000035,(34|9),0.00000504,(36|7),0.00004921,(35|9),0.00082885,(36|9),0.01387990,(34|8),0.44733784,(35|7),0.99626082,(34|7),
7270,0.09393322,(16|41),0.12382111,(17|41),0.16873781,(15|42),0.17057494,(16|42),0.18225991,(16|40),0.18431430,(17|40),0.20168135,(17|42),0.20543207,(15|41),0.31937544,(15|40),
7271,0.00004145,(27|21),0.00029951,(27|22),0.05930914,(28|21),0.11632395,(26|21),0.31941241,(26|22),0.38293490,(28|22),0.43750313,(26|20),0.46051034,(27|20),0.94675148,(28|20),
7272,0.02767478,(6|36),0.03265213,(5|35),0.03576608,(5|36),0.03739768,(6|37),0.03844166,(7|36),0.04037377,(7|35),0.05806256,(6|35),0.08495183,(7|37),0.08585503,(5|37),
7273,0.04581497,(35|21),0.07921384,(34|22),0.12187863,(34|21),0.18001256,(35|20),0.19728960,(34|20),0.30021663,(36|20),0.54481714,(36|21),0.54798169,(35|22),0.55075915,(36|22),
7274,0.00333456,(30|2),0.01010507,(29|1),0.01168202,(30|1),0.02702595,(31|2),0.03150533,(31|1),0.06732880,(30|3),0.22237299,(29|2),0.24266854,(31|3),0.62609792,(29|3),
7275,0.11164958,(28|24),0.11258074,(29|25),0.15516772,(29|23),0.21587565,(29|24),0.45349547,(27|24),0.50450423,(27|25),0.50920554,(28|25),0.53476231,(27|23),0.53565429,(28|23),
7276,0.03055106,(2|39),0.04989154,(3|40),0.05972608,(2|40),0.06815899,(1|38),0.07515864,(1|40),0.09816188,(1|39),0.15184236,(2|38),0.25792393,(3|39),0.55513308,(3|38),
7277,0.02767478,(6|36),0.03265213,(5|35),0.03576608,(5|36),0.03739768,(6|37),0.03844166,(7|36),0.04037377,(7|35),0.05806256,(6|35),0.08495183,(7|37),0.08585503,(5|37),
7278,0.01259007,(30|46),0.01990490,(31|47),0.02671776,(29|45),0.06328529,(29|47),0.06843796,(30|47),0.11535421,(29|46),0.16316432,(31|46),0.19211639,(30|45),0.41286217,(31|45),
7279,0.01199789,(12|40),0.01819598,(13|39),0.04458440,(13|40),0.05094214,(12|41),0.05168365,(12|39),0.05875199,(11|41),0.07242931,(11|40),0.16391680,(13|41),0.25756786,(11|39),
728,0.00001002,(28|48),0.00004013,(29|48),0.00005475,(27|47),0.00022150,(27|48),0.00033548,(28|47),0.00277157,(28|49),0.00776675,(29|47),0.01443186,(29|49),0.44067404,(27|49),
7280,0.03871708,(10|17),0.11049005,(9|17),0.13642355,(10|16),0.13980896,(10|18),0.14532435,(11|17),0.19625590,(9|18),0.31885961,(11|18),0.36524881,(9|16),0.39955658,(11|16),
7281,0.03381791,(6|11),0.06484561,(5|11),0.14548386,(5|10),0.15298280,(6|10),0.25784362,(5|12),0.30853154,(7|10),0.33049396,(7|11),0.39357187,(7|12),0.46678577,(6|12),
7282,0.00001217,(31|22),0.00008682,(31|21),0.00080522,(30|21),0.00602622,(32|21),0.38882834,(30|22),0.39305386,(32|22),0.43142003,(31|23),0.98825169,(30|23),0.99767405,(32|23),
7283,0.00022078,(25|21),0.00177690,(25|20),0.00188745,(24|21),0.00462034,(24|20),0.00643528,(26|20),0.02162064,(24|22),0.06435698,(26|21),0.18974449,(25|22),0.45221955,(26|22),
7284,0.02432674,(21|5),0.07072476,(22|5),0.14545405,(21|6),0.20754654,(20|6),0.26465568,(21|4),0.31742527,(22|4),0.38927029,(20|5),0.40909509,(22|6),0.42584308,(20|4),
7285,0.00000049,(33|22),0.00000298,(33|21),0.00031523,(34|21),0.20804411,(34|22),0.51977736,(32|22),0.57231361,(32|21),0.61663675,(33|23),0.99544686,(34|23),0.99679929,(32|23),
7286,0.03211639,(2|39),0.04380803,(3|40),0.05496994,(2|40),0.06479848,(1|38),0.07722514,(1|40),0.09969658,(1|39),0.14500234,(2|38),0.25538617,(3|39),0.53966560,(3|38),
7287,0.04841513,(26|31),0.05805790,(25|31),0.06838832,(25|32),0.10299781,(25|30),0.12865727,(26|32),0.16724040,(27|30),0.16725372,(27|31),0.34435465,(26|30),0.36397669,(27|32),
7288,0.10597454,(29|25),0.11125035,(28|24),0.21485589,(29|24),0.33831080,(30|24),0.44817544,(28|26),0.48461010,(29|26),0.51075774,(28|25),0.53894866,(30|25),0.54689527,(30|26),
7289,0.06608994,(26|25),0.07582444,(26|26),0.09189969,(27|26),0.09540454,(26|24),0.09702068,(27|25),0.10787527,(25|24),0.12654048,(27|24),0.13212003,(25|26),0.19541040,(25|25),
7290,0.00817455,(12|42),0.01286794,(12|41),0.01309172,(11|42),0.01432732,(11|41),0.02568520,(13|41),0.02952406,(13|42),0.04554887,(12|43),0.10579252,(11|43),0.54830452,(13|43),
7291,0.00487591,(29|1),0.00551255,(30|0),0.00756032,(30|2),0.01125351,(30|1),0.09861512,(29|0),0.20480670,(29|2),0.53215721,(28|1),0.54534362,(28|2),0.54652034,(28|0),
7292,0.02221009,(18|44),0.02875836,(19|45),0.03183652,(17|45),0.03354298,(18|45),0.03372956,(17|44),0.05326462,(19|43),0.05581197,(19|44),0.07434539,(18|43),0.07640896,(17|43),
7293,0.03324161,(45|25),0.03798459,(44|24),0.05035486,(46|25),0.05988604,(44|25),0.06085420,(46|24),0.06429981,(45|24),0.07417861,(45|26),0.08012609,(46|26),0.27451926,(44|26),
7294,0.00000028,(35|18),0.00000036,(34|18),0.00000040,(35|17),0.00001603,(36|17),0.00002027,(34|17),0.09013478,(36|18),0.29310733,(34|19),0.91570938,(36|19),0.95238787,(35|19),
7295,0.11915512,(24|31),0.13601311,(25|31),0.15582513,(25|32),0.15608157,(25|30),0.36050420,(24|32),0.40182374,(23|30),0.41486486,(24|30),0.64456984,(23|31),0.81625339,(23|32),
7296,0.00000120,(30|30),0.00000258,(30|29),0.00006109,(31|31),0.00011821,(31|30),0.05854726,(31|29),0.06202567,(30|31),0.26569989,(29|30),0.54719710,(29|29),1.00000000,(29|31),
7297,0.10581665,(30|22),0.10948759,(29|23),0.15762996,(29|21),0.20104103,(29|22),0.44884893,(30|21),0.52108762,(31|21),0.52493727,(31|22),0.53856854,(31|23),0.54212518,(30|23),
7298,0.00519352,(46|22),0.00577630,(45|22),0.00706828,(46|23),0.01523437,(45|23),0.02541023,(47|23),0.04652565,(47|22),0.08526986,(47|21),0.24294015,(46|21),0.25406868,(45|21),
7299,0.00000042,(35|28),0.00000378,(34|28),0.00000541,(34|27),0.00001302,(36|28),0.00003615,(35|27),0.00108257,(35|29),0.00192962,(36|29),0.00454436,(36|27),0.24669537,(34|29),
73,0.00001661,(33|16),0.00002273,(33|15),0.00110269,(32|15),0.02568050,(34|16),0.11534247,(32|16),0.42404398,(34|15),0.68795705,(33|17),0.99983704,(32|17),0.99998534,(34|17),
7300,0.06608994,(26|25),0.07582444,(26|26),0.09189969,(27|26),0.09540454,(26|24),0.09702068,(27|25),0.10787527,(25|24),0.12654048,(27|24),0.13212003,(25|26),0.19541040,(25|25),
7301,0.01923964,(16|38),0.02783866,(16|37),0.03458744,(15|38),0.03738948,(17|38),0.06161174,(15|37),0.13070554,(16|39),0.15862923,(17|37),0.25119738,(15|39),0.48889782,(17|39),
7302,0.03211639,(2|39),0.04380803,(3|40),0.05496994,(2|40),0.06479848,(1|38),0.07722514,(1|40),0.09969658,(1|39),0.14500234,(2|38),0.25538617,(3|39),0.53966560,(3|38),
7303,0.00003412,(25|12),0.00007316,(25|13),0.00017261,(26|12),0.00039651,(25|11),0.00051629,(24|12),0.00619993,(26|11),0.01530622,(24|11),0.13505305,(26|13),0.23051453,(24|13),
7304,0.00596144,(20|7),0.05907543,(20|6),0.09427712,(21|7),0.12293019,(21|6),0.15592225,(20|8),0.34317917,(21|8),0.36280265,(19|6),0.36987008,(19|7),0.39089445,(19|8),
7305,0.00000522,(32|29),0.00001287,(33|29),0.00007900,(33|30),0.00054027,(33|28),0.00288219,(32|30),0.12693457,(31|29),0.52474058,(32|28),0.79637504,(31|30),0.97055304,(31|28),
7306,0.03055106,(2|39),0.04989154,(3|40),0.05972608,(2|40),0.06815899,(1|38),0.07515864,(1|40),0.09816188,(1|39),0.15184236,(2|38),0.25792393,(3|39),0.55513308,(3|38),
7307,0.00000018,(47|3),0.00000072,(47|2),0.00000245,(48|3),0.00000398,(48|4),0.00005474,(47|4),0.00017644,(48|2),0.00123532,(46|3),0.00165970,(46|2),0.00976845,(46|4),
7308,0.02374276,(10|17),0.05696424,(9|17),0.06330707,(10|18),0.10227160,(9|18),0.10379862,(10|16),0.10884278,(11|17),0.23335853,(11|18),0.28289007,(9|16),0.36424439,(11|16),
7309,0.00333456,(30|2),0.01010507,(29|1),0.01168202,(30|1),0.02702595,(31|2),0.03150533,(31|1),0.06732880,(30|3),0.22237299,(29|2),0.24266854,(31|3),0.62609792,(29|3),
7310,0.02033655,(31|9),0.15648687,(32|8),0.17827602,(31|8),0.18976305,(32|10),0.19465759,(30|10),0.21111666,(32|9),0.33678968,(31|10),0.36130324,(30|8),0.62469713,(30|9),
7311,0.03055106,(2|39),0.04989154,(3|40),0.05972608,(2|40),0.06815899,(1|38),0.07515864,(1|40),0.09816188,(1|39),0.15184236,(2|38),0.25792393,(3|39),0.55513308,(3|38),
7312,0.00034749,(21|20),0.00095122,(21|21),0.00326720,(22|20),0.01329557,(22|21),0.03957674,(20|21),0.06374917,(22|19),0.12863056,(21|19),0.13848223,(20|20),0.20041402,(20|19),
7313,0.00000037,(40|20),0.00000052,(39|20),0.00000110,(39|19),0.00000960,(41|20),0.00001156,(39|21),0.00014875,(41|19),0.00053169,(40|21),0.00585720,(41|21),0.00866981,(40|19),
7314,0.11164958,(28|24),0.11258074,(29|25),0.15516772,(29|23),0.21587565,(29|24),0.46134947,(27|24),0.51096638,(28|25),0.51915382,(27|25),0.53476231,(27|23),0.53565429,(28|23),
7315,0.00000111,(37|0),0.00024261,(36|0),0.00032810,(37|49),0.00034882,(36|1),0.00035931,(38|49),0.00077309,(38|0),0.00102116,(37|1),0.00771961,(36|49),0.58403468,(38|1),
7316,0.00000034,(42|32),0.00000411,(42|31),0.00000472,(42|33),0.00003029,(41|31),0.00007016,(43|33),0.00013046,(41|32),0.00037515,(41|33),0.05806365,(43|32),0.80756825,(43|31),
7317,0.00031686,(33|25),0.14993764,(33|26),0.28505421,(33|24),0.29038137,(34|24),0.40496466,(34|25),0.61311775,(32|25),0.73733360,(34|26),0.91895884,(32|24),1.00000000,(32|26),
7318,0.00854012,(14|13),0.04267539,(14|12),0.05501366,(13|14),0.07396632,(13|13),0.14633173,(13|12),0.20103706,(15|12),0.30917912,(14|14),0.30995024,(15|13),0.39057393,(15|14),
7319,0.00002990,(19|11),0.00004401,(18|11),0.00007520,(20|10),0.00015523,(19|10),0.00122006,(20|11),0.00237452,(18|10),0.00668704,(19|12),0.10293085,(18|12),0.87384796,(20|12),
732,0.00000091,(9|3),0.00002300,(9|4),0.00002384,(9|2),0.00004320,(8|2),0.00005997,(10|3),0.00019957,(10|4),0.00026939,(8|3),0.00101947,(10|2),0.00327525,(8|4),
7320,0.00003901,(17|21),0.00004476,(16|20),0.00099555,(16|21),0.00148034,(17|20),0.06058546,(17|22),0.14086628,(18|21),0.59736204,(18|20),0.85849118,(18|22),0.98720330,(16|22),
7321,0.10075025,(30|25),0.12630229,(30|24),0.18770956,(31|24),0.21825208,(31|25),0.34556136,(29|25),0.39710857,(30|26),0.41262945,(31|26),0.45539246,(29|24),0.49110061,(29|26),
7322,0.00003965,(2|6),0.00017898,(2|5),0.00031076,(1|5),0.00151903,(1|6),0.00384816,(2|7),0.00795962,(3|6),0.03996510,(3|7),0.04487332,(3|5),0.09647853,(1|7),
