Product ID : 215 # of JPs covered : 1 : 97 : Healthcare, 
OID,Confidence at Map Node,Error at Map Node
us_000470382,0.019098, 0.036675
us_000332366,0.019098, 0.036675
us_000462178,0.019098, 0.036675
us_000473975,0.019098, 0.036675
us_000466284,0.019098, 0.036675
us_000233499,0.019098, 0.036675
us_000463735,0.019098, 0.036675
us_000469994,0.019098, 0.036675
us_000465402,0.019098, 0.036675
us_000466071,0.019098, 0.036675
us_000474636,0.019098, 0.036675
us_000466003,0.019098, 0.036675
us_000461345,0.019098, 0.036675
us_000461308,0.019098, 0.036675
us_000472426,0.019098, 0.036675
us_000467200,0.019098, 0.036675
us_000462210,0.019098, 0.036675
us_000458824,0.019098, 0.036675
us_000474605,0.019098, 0.036675
us_000467132,0.019098, 0.036675
us_000470210,0.019098, 0.036675
us_000469087,0.019098, 0.036675
us_000462962,0.019098, 0.036675
us_000331729,0.019098, 0.036675
us_000460172,0.019098, 0.036675
us_000464534,0.019098, 0.036675
us_000477001,0.019098, 0.036675
us_000471031,0.019098, 0.036675
us_000460195,0.019098, 0.036675
us_000461319,0.019098, 0.036675
us_000460130,0.019098, 0.036675
us_000470335,0.019098, 0.036675
us_000470999,0.019098, 0.036675
us_000473183,0.019098, 0.036675
us_000470380,0.019098, 0.036675
us_000461779,0.019098, 0.036675
us_000261677,0.019098, 0.036675
us_000470875,0.019098, 0.036675
us_000471934,0.019098, 0.036675
us_000470537,0.019098, 0.036675
us_000475529,0.019098, 0.036675
us_000464876,0.019098, 0.036675
us_000366587,0.019098, 0.036675
us_000462333,0.019098, 0.036675
us_000466096,0.019098, 0.036675
us_000473984,0.019098, 0.036675
us_000467337,0.019098, 0.036675
us_000462616,0.019098, 0.036675
us_000477127,0.019098, 0.036675
us_000470788,0.019098, 0.036675
us_000460392,0.019098, 0.036675
us_000468123,0.019098, 0.036675
us_000458932,0.019098, 0.036675
us_000468093,0.019098, 0.036675
us_000472933,0.019098, 0.036675
us_000475545,0.019098, 0.036675
us_000459842,0.019098, 0.037023
us_000595172,0.019098, 0.037087
us_000585274,0.019098, 0.037097
us_000585981,0.019098, 0.037124
us_000264467,0.019098, 0.037147
us_000258036,0.019098, 0.037147
us_000585426,0.019098, 0.037168
us_000473240,0.019098, 0.037241
us_000598335,0.019098, 0.037566
us_000612190,0.019098, 0.037582
us_000612179,0.019098, 0.037582
us_000582285,0.019098, 0.037582
us_000612183,0.019098, 0.037582
us_000469608,0.019098, 0.037623
us_000469622,0.019098, 0.037623
us_000463464,0.019098, 0.037623
us_000469620,0.019098, 0.037623
us_000334163,0.019098, 0.038017
us_000592854,0.019098, 0.038047
us_000234104,0.019098, 0.038049
us_000474324,0.019098, 0.038072
us_000593069,0.019098, 0.038099
us_000474419,0.019098, 0.038099
us_000600702,0.019098, 0.038099
us_000585210,0.019098, 0.038099
us_000465231,0.019098, 0.038102
us_000473889,0.019098, 0.038102
us_000134668,0.019098, 0.038102
us_000473929,0.019098, 0.038102
us_000473946,0.019098, 0.038102
us_000463689,0.019098, 0.038144
us_000469955,0.019098, 0.038144
us_000571625,0.019098, 0.038533
us_000571626,0.019098, 0.038533
us_000469463,0.019098, 0.038541
us_000616730,0.019098, 0.038541
us_000616331,0.019098, 0.038555
us_000582288,0.019098, 0.038555
us_000589224,0.019098, 0.038555
us_000616329,0.019098, 0.038555
us_000572649,0.019098, 0.038555
us_000574529,0.019098, 0.038563
us_000599959,0.019098, 0.038565
us_000464284,0.019098, 0.038584
us_000460856,0.019098, 0.038584
us_000469024,0.019098, 0.038584
us_000464349,0.019098, 0.038584
us_000460925,0.019098, 0.038584
us_000611270,0.019098, 0.038584
us_000467034,0.019098, 0.038584
us_000459740,0.019098, 0.038584
us_000459731,0.019098, 0.038584
us_000464303,0.019098, 0.038584
us_000596790,0.019098, 0.038584
us_000460936,0.019098, 0.038584
us_000466957,0.019098, 0.038584
us_000464344,0.019098, 0.038584
us_000467059,0.019098, 0.038584
us_000467005,0.019098, 0.038584
us_000467026,0.019098, 0.038584
us_000459715,0.019098, 0.038584
us_000615332,0.019098, 0.038592
us_000596077,0.019098, 0.038592
us_000615352,0.019098, 0.038592
us_000580141,0.019098, 0.038592
us_000597939,0.019098, 0.038592
us_000516535,0.019098, 0.038632
us_000585773,0.019098, 0.038636
us_000471630,0.019098, 0.038636
us_000585816,0.019098, 0.038636
pr_001953393,0.019098, 0.038639
pr_000582890,0.019098, 0.038913
us_000471246,0.019098, 0.039022
us_000470132,0.019098, 0.039022
us_000294480,0.019098, 0.039024
us_000612161,0.019098, 0.039051
us_000515798,0.019098, 0.039059
us_000615039,0.019098, 0.039061
us_000470263,0.019098, 0.039061
us_000582211,0.019098, 0.039061
us_000601627,0.019098, 0.039061
us_000603365,0.019098, 0.039061
us_000579767,0.019098, 0.039061
us_000469438,0.019098, 0.039070
us_000469428,0.019098, 0.039070
us_000470054,0.019098, 0.039070
us_000466764,0.019098, 0.039070
us_000466765,0.019098, 0.039070
us_000242386,0.019098, 0.039070
us_000463134,0.019098, 0.039070
us_000466769,0.019098, 0.039070
us_000469427,0.019098, 0.039070
us_000474724,0.019098, 0.039070
us_000464158,0.019098, 0.039070
us_000467974,0.019098, 0.039070
us_000473167,0.019098, 0.039070
us_000480195,0.019098, 0.039070
us_000589643,0.019098, 0.039085
us_000614372,0.019098, 0.039085
us_000468510,0.019098, 0.039088
us_000587809,0.019098, 0.039088
us_000584819,0.019098, 0.039088
us_000580949,0.019098, 0.039088
us_000587831,0.019098, 0.039088
us_000587828,0.019098, 0.039088
us_000580501,0.019098, 0.039088
us_000587829,0.019098, 0.039088
us_000580509,0.019098, 0.039088
us_000581058,0.019098, 0.039088
us_000599742,0.019098, 0.039088
us_000584899,0.019098, 0.039088
pr_000263264,0.019098, 0.039092
us_000616167,0.019098, 0.039128
us_000616099,0.019098, 0.039128
us_000616084,0.019098, 0.039128
us_000616100,0.019098, 0.039128
us_000616105,0.019098, 0.039128
us_000584034,0.019098, 0.039128
us_000616103,0.019098, 0.039128
us_000616102,0.019098, 0.039128
us_000616101,0.019098, 0.039128
us_000525103,0.019098, 0.039133
us_000603020,0.019098, 0.039133
us_000601000,0.019098, 0.039133
us_000584241,0.019098, 0.039133
us_000469909,0.019098, 0.039133
us_000589606,0.019098, 0.039133
us_000471192,0.019098, 0.039133
us_000601415,0.019098, 0.039189
us_000501120,0.019098, 0.039344
us_000603452,0.019098, 0.039437
us_000594536,0.019098, 0.039516
us_000578747,0.019098, 0.039516
us_000066779,0.019098, 0.039516
us_000594497,0.019098, 0.039516
us_000572369,0.019098, 0.039516
us_000476017,0.019098, 0.039523
us_000574482,0.019098, 0.039541
us_000603256,0.019098, 0.039541
us_000597982,0.019098, 0.039541
us_000541214,0.019098, 0.039541
us_000612163,0.019098, 0.039551
us_000614693,0.019098, 0.039551
us_000524469,0.019098, 0.039551
us_000523780,0.019098, 0.039559
us_000614447,0.019098, 0.039559
us_000463720,0.019098, 0.039559
us_000483162,0.019098, 0.039559
us_000582243,0.019098, 0.039559
us_000469484,0.019098, 0.039559
us_000472171,0.019098, 0.039559
us_000472135,0.019098, 0.039559
us_000474259,0.019098, 0.039559
us_000293261,0.019098, 0.039559
us_000474331,0.019098, 0.039559
us_000474286,0.019098, 0.039559
us_000466654,0.019098, 0.039559
us_000291353,0.019098, 0.039559
us_000503360,0.019098, 0.039559
us_000474502,0.019098, 0.039559
us_000474258,0.019098, 0.039559
us_000463419,0.019098, 0.039559
us_000466647,0.019098, 0.039559
us_000463692,0.019098, 0.039559
us_000476018,0.019098, 0.039559
us_000469956,0.019098, 0.039559
us_000466651,0.019098, 0.039559
us_000474343,0.019098, 0.039559
us_000460640,0.019098, 0.039559
us_000474380,0.019098, 0.039559
us_000476972,0.019098, 0.039559
us_000463384,0.019098, 0.039559
us_000075078,0.019098, 0.039559
us_000458686,0.019098, 0.039559
us_000463383,0.019098, 0.039559
us_000469502,0.019098, 0.039559
us_000430483,0.019098, 0.039559
us_000524648,0.019098, 0.039560
us_000574057,0.019098, 0.039560
us_000586806,0.019098, 0.039560
us_000176302,0.019098, 0.039560
us_000525224,0.019098, 0.039560
us_000524649,0.019098, 0.039560
us_000595764,0.019098, 0.039560
us_000571420,0.019098, 0.039585
us_000472366,0.019098, 0.039585
us_000524600,0.019098, 0.039585
us_000579856,0.019098, 0.039588
us_000470292,0.019098, 0.039588
us_000524477,0.019098, 0.039588
us_000579828,0.019098, 0.039588
us_000524606,0.019098, 0.039588
us_000609235,0.019098, 0.039588
us_000595260,0.019098, 0.039588
us_000470087,0.019098, 0.039588
us_000595280,0.019098, 0.039588
us_000581850,0.019098, 0.039588
us_000604323,0.019098, 0.039588
us_000612063,0.019098, 0.039588
us_000568023,0.019098, 0.039588
us_000581837,0.019098, 0.039588
us_000463495,0.019098, 0.039628
us_000592260,0.019098, 0.039632
us_000588233,0.019098, 0.039632
us_000588232,0.019098, 0.039632
us_000459759,0.019098, 0.039632
us_000596044,0.019098, 0.039632
us_000590474,0.019098, 0.039632
us_000584242,0.019098, 0.039632
us_000462823,0.019098, 0.039632
us_000399334,0.019098, 0.039632
us_000592267,0.019098, 0.039632
us_000581481,0.019098, 0.039632
us_000596950,0.019098, 0.039632
us_000579240,0.019098, 0.039632
us_000577128,0.019098, 0.039632
us_000612382,0.019098, 0.039632
us_000460692,0.019098, 0.039632
us_000581444,0.019098, 0.039632
us_000462810,0.019098, 0.039632
us_000472299,0.019098, 0.039632
us_000580859,0.019098, 0.039632
us_000588231,0.019098, 0.039632
us_000506731,0.019098, 0.039632
us_000580638,0.019098, 0.039632
us_000573800,0.019098, 0.039632
us_000515102,0.019098, 0.039632
us_000558523,0.019098, 0.039684
us_000247272,0.019098, 0.039712
us_000464605,0.019098, 0.039849
us_000466086,0.019098, 0.039928
us_000589598,0.019098, 0.040011
us_000610195,0.019098, 0.040011
us_000471181,0.019098, 0.040013
us_000614341,0.019098, 0.040013
us_000490291,0.019098, 0.040013
us_000471184,0.019098, 0.040013
us_000570237,0.019098, 0.040013
us_000589636,0.019098, 0.040013
us_000473815,0.019098, 0.040020
us_000593138,0.019098, 0.040020
us_000473814,0.019098, 0.040020
us_000065723,0.019098, 0.040037
us_000459266,0.019098, 0.040052
us_000289302,0.019098, 0.040052
us_000499601,0.019098, 0.040052
us_000465241,0.019098, 0.040052
us_000460253,0.019098, 0.040052
pr_000902254,0.019098, 0.040052
us_000498414,0.019098, 0.040052
us_000465254,0.019098, 0.040052
us_000463524,0.019098, 0.040052
us_000463503,0.019098, 0.040052
us_000475472,0.019098, 0.040052
us_000458793,0.019098, 0.040052
us_000459211,0.019098, 0.040052
us_000463534,0.019098, 0.040052
us_000463567,0.019098, 0.040052
us_000460341,0.019098, 0.040052
us_000473537,0.019098, 0.040052
us_000471643,0.019098, 0.040052
us_000463331,0.019098, 0.040052
us_000459139,0.019098, 0.040052
us_000470560,0.019098, 0.040052
us_000475453,0.019098, 0.040052
us_000415970,0.019098, 0.040052
us_000465270,0.019098, 0.040052
us_000459336,0.019098, 0.040052
us_000470208,0.019098, 0.040052
us_000475385,0.019098, 0.040052
us_000461453,0.019098, 0.040052
us_000458801,0.019098, 0.040052
us_000461588,0.019098, 0.040052
us_000464577,0.019098, 0.040052
us_000470556,0.019098, 0.040052
us_000464051,0.019098, 0.040052
us_000459348,0.019098, 0.040052
us_000499624,0.019098, 0.040052
us_000465278,0.019098, 0.040052
us_000459216,0.019098, 0.040052
us_000525477,0.019098, 0.040054
us_000573980,0.019098, 0.040054
us_000573973,0.019098, 0.040054
us_000475395,0.019098, 0.040054
us_000573982,0.019098, 0.040054
us_000582528,0.019098, 0.040062
us_000575088,0.019098, 0.040062
us_000582509,0.019098, 0.040062
us_000474603,0.019098, 0.040064
us_000473856,0.019098, 0.040064
us_000524977,0.019098, 0.040064
us_000475554,0.019098, 0.040064
us_000477052,0.019098, 0.040064
us_000475664,0.019098, 0.040064
us_000470358,0.019098, 0.040064
us_000572223,0.019098, 0.040064
us_000572241,0.019098, 0.040064
us_000569160,0.019098, 0.040064
us_000572290,0.019098, 0.040064
pr_000888986,0.019098, 0.040066
us_000466090,0.019098, 0.040088
us_000613024,0.019098, 0.040088
us_000613025,0.019098, 0.040088
us_000589973,0.019098, 0.040088
us_000597048,0.019098, 0.040091
us_000572715,0.019098, 0.040091
us_000590269,0.019098, 0.040091
us_000597093,0.019098, 0.040091
us_000596150,0.019098, 0.040091
us_000596097,0.019098, 0.040091
us_000596147,0.019098, 0.040091
us_000586282,0.019098, 0.040091
us_000514241,0.019098, 0.040091
us_000470259,0.019098, 0.040091
us_000587764,0.019098, 0.040091
us_000615826,0.019098, 0.040091
us_000615887,0.019098, 0.040091
us_000596133,0.019098, 0.040091
us_000113551,0.019098, 0.040091
pr_000584158,0.019098, 0.040095
pr_000903680,0.019098, 0.040121
us_000580401,0.019098, 0.040131
us_000580395,0.019098, 0.040131
us_000616183,0.019098, 0.040131
us_000580410,0.019098, 0.040131
us_000591251,0.019098, 0.040135
us_000586412,0.019098, 0.040135
us_000612692,0.019098, 0.040135
us_000599755,0.019098, 0.040135
us_000613517,0.019098, 0.040135
us_000584906,0.019098, 0.040135
us_000600883,0.019098, 0.040135
us_000582321,0.019098, 0.040135
us_000589890,0.019098, 0.040135
us_000610546,0.019098, 0.040135
us_000586119,0.019098, 0.040135
us_000474515,0.019098, 0.040135
us_000468688,0.019098, 0.040135
us_000612679,0.019098, 0.040135
us_000615032,0.019098, 0.040135
us_000610112,0.019098, 0.040135
us_000587529,0.019098, 0.040135
us_000600440,0.019098, 0.040135
us_000579055,0.019098, 0.040135
us_000598438,0.019098, 0.040135
us_000598423,0.019098, 0.040135
us_000609562,0.019098, 0.040135
us_000589758,0.019098, 0.040135
us_000599456,0.019098, 0.040135
us_000568666,0.019098, 0.040135
us_000525348,0.019098, 0.040135
us_000582217,0.019098, 0.040135
us_000599754,0.019098, 0.040135
us_000581686,0.019098, 0.040135
us_000592981,0.019098, 0.040135
us_000598372,0.019098, 0.040135
us_000586118,0.019098, 0.040135
us_000589759,0.019098, 0.040135
us_000599714,0.019098, 0.040135
us_000082388,0.019098, 0.040135
us_000616425,0.019098, 0.040135
us_000598369,0.019098, 0.040135
us_000572723,0.019098, 0.040135
us_000582209,0.019098, 0.040135
us_000595047,0.019098, 0.040135
us_000586336,0.019098, 0.040135
us_000588240,0.019098, 0.040135
us_000599436,0.019098, 0.040135
us_000616424,0.019098, 0.040135
us_000610436,0.019098, 0.040135
us_000600272,0.019098, 0.040135
us_000594861,0.019098, 0.040135
us_000616841,0.019098, 0.040135
us_000599019,0.019098, 0.040135
us_000525326,0.019098, 0.040135
us_000592909,0.019098, 0.040135
us_000463936,0.019098, 0.040135
us_000598373,0.019098, 0.040135
us_000607469,0.019098, 0.040135
us_000599715,0.019098, 0.040135
us_000593066,0.019098, 0.040135
us_000584905,0.019098, 0.040135
us_000615480,0.019098, 0.040135
us_000579531,0.019098, 0.040135
us_000599516,0.019098, 0.040135
us_000590926,0.019098, 0.040135
us_000598481,0.019098, 0.040135
us_000582223,0.019098, 0.040135
us_000612769,0.019098, 0.040135
us_000592901,0.019098, 0.040135
us_000599011,0.019098, 0.040135
us_000524014,0.019098, 0.040135
us_000524029,0.019098, 0.040135
us_000323537,0.019098, 0.040135
us_000586291,0.019098, 0.040135
us_000470840,0.019098, 0.040135
us_000571791,0.019098, 0.040135
us_000579068,0.019098, 0.040135
us_000582333,0.019098, 0.040135
us_000600928,0.019098, 0.040135
us_000595846,0.019098, 0.040135
us_000598537,0.019098, 0.040135
us_000474521,0.019098, 0.040135
us_000525143,0.019098, 0.040135
us_000480279,0.019098, 0.040135
us_000611713,0.019098, 0.040135
us_000590927,0.019098, 0.040135
us_000598370,0.019098, 0.040135
us_000612680,0.019098, 0.040135
us_000589985,0.019098, 0.040135
us_000581478,0.019098, 0.040135
us_000587475,0.019098, 0.040135
us_000469963,0.019098, 0.040135
us_000594786,0.019098, 0.040135
us_000607809,0.019098, 0.040135
us_000583968,0.019098, 0.040135
us_000582735,0.019098, 0.040135
us_000572720,0.019098, 0.040135
us_000567643,0.019098, 0.040135
us_000615384,0.019098, 0.040135
us_000595370,0.019098, 0.040135
us_000589974,0.019098, 0.040135
us_000491704,0.019098, 0.040135
us_000614748,0.019098, 0.040135
us_000595928,0.019098, 0.040135
us_000607661,0.019098, 0.040135
us_000583024,0.019098, 0.040135
us_000613518,0.019098, 0.040135
us_000601840,0.019098, 0.040135
us_000562435,0.019098, 0.040135
us_000600343,0.019098, 0.040135
us_000603390,0.019098, 0.040135
us_000596284,0.019098, 0.040135
us_000573402,0.019098, 0.040135
us_000595850,0.019098, 0.040135
us_000615371,0.019098, 0.040135
us_000613256,0.019098, 0.040135
us_000572770,0.019098, 0.040135
us_000583967,0.019098, 0.040135
us_000592723,0.019098, 0.040135
us_000539630,0.019098, 0.040135
us_000595899,0.019098, 0.040135
us_000558681,0.019098, 0.040192
us_000467092,0.019098, 0.040394
us_000576944,0.019098, 0.040456
us_000576942,0.019098, 0.040456
us_000570478,0.019098, 0.040511
us_000571179,0.019098, 0.040511
us_000591215,0.019098, 0.040511
us_000588846,0.019098, 0.040511
us_000588832,0.019098, 0.040511
us_000595063,0.019098, 0.040511
us_000592551,0.019098, 0.040511
us_000577470,0.019098, 0.040511
us_000595055,0.019098, 0.040511
us_000591143,0.019098, 0.040511
us_000593906,0.019098, 0.040511
us_000469553,0.019098, 0.040511
us_000592541,0.019098, 0.040511
us_000588212,0.019098, 0.040511
us_000578008,0.019098, 0.040511
us_000476132,0.019098, 0.040512
us_000594352,0.019098, 0.040512
us_000478984,0.019098, 0.040512
us_000599148,0.019098, 0.040512
us_000468447,0.019098, 0.040512
us_000469095,0.019098, 0.040512
us_000590404,0.019098, 0.040512
us_000599163,0.019098, 0.040512
us_000479725,0.019098, 0.040519
us_000476069,0.019098, 0.040519
us_000588949,0.019098, 0.040519
us_000150952,0.019098, 0.040519
us_000588596,0.019098, 0.040519
us_000478684,0.019098, 0.040537
us_000473654,0.019098, 0.040548
us_000461377,0.019098, 0.040548
us_000474576,0.019098, 0.040548
us_000459863,0.019098, 0.040548
us_000473746,0.019098, 0.040548
us_000470264,0.019098, 0.040548
us_000410611,0.019098, 0.040548
us_000584791,0.019098, 0.040548
us_000465564,0.019098, 0.040548
us_000063521,0.019098, 0.040548
us_000473677,0.019098, 0.040548
us_000584790,0.019098, 0.040548
us_000447739,0.019098, 0.040548
us_000475039,0.019098, 0.040548
us_000465565,0.019098, 0.040548
us_000465603,0.019098, 0.040548
us_000472342,0.019098, 0.040548
us_000473061,0.019098, 0.040548
us_000463494,0.019098, 0.040548
us_000461689,0.019098, 0.040548
us_000408400,0.019098, 0.040548
us_000461381,0.019098, 0.040548
us_000464140,0.019098, 0.040548
us_000461378,0.019098, 0.040548
us_000476852,0.019098, 0.040548
us_000470398,0.019098, 0.040548
us_000458543,0.019098, 0.040548
us_000472344,0.019098, 0.040548
us_000464436,0.019098, 0.040548
us_000459904,0.019098, 0.040548
us_000471661,0.019098, 0.040548
us_000223052,0.019098, 0.040548
us_000498784,0.019098, 0.040548
us_000473063,0.019098, 0.040548
us_000476596,0.019098, 0.040548
us_000464139,0.019098, 0.040548
us_000470261,0.019098, 0.040548
us_000474991,0.019098, 0.040548
us_000470726,0.019098, 0.040548
us_000461713,0.019098, 0.040548
us_000473820,0.019098, 0.040548
us_000433241,0.019098, 0.040548
us_000475078,0.019098, 0.040548
us_000475087,0.019098, 0.040548
us_000464442,0.019098, 0.040548
us_000206066,0.019098, 0.040548
us_000409973,0.019098, 0.040548
us_000470487,0.019098, 0.040548
us_000466537,0.019098, 0.040548
us_000475350,0.019098, 0.040548
us_000465424,0.019098, 0.040548
us_000461686,0.019098, 0.040548
us_000460516,0.019098, 0.040548
us_000444522,0.019098, 0.040548
us_000475233,0.019098, 0.040548
us_000460518,0.019098, 0.040548
us_000468555,0.019098, 0.040548
us_000475228,0.019098, 0.040548
us_000458585,0.019098, 0.040548
us_000468520,0.019098, 0.040548
us_000473567,0.019098, 0.040548
us_000467890,0.019098, 0.040548
us_000461715,0.019098, 0.040548
us_000459484,0.019098, 0.040548
us_000465426,0.019098, 0.040548
us_000569508,0.019098, 0.040564
us_000463397,0.019098, 0.040841
pr_000991143,0.019098, 0.040845
pr_000588860,0.019098, 0.040905
us_000311327,0.019098, 0.040922
pr_000263714,0.019098, 0.040954
us_000474047,0.019098, 0.041014
us_000171734,0.019098, 0.041014
us_000514327,0.019098, 0.041014
us_000489219,0.019098, 0.041014
us_000267544,0.019098, 0.041014
us_000587651,0.019098, 0.041016
us_000573963,0.019098, 0.041016
us_000567103,0.019098, 0.041016
us_000491742,0.019098, 0.041016
us_000594921,0.019098, 0.041016
us_000470843,0.019098, 0.041016
us_000608282,0.019098, 0.041016
us_000578754,0.019098, 0.041016
us_000608204,0.019098, 0.041016
us_000577389,0.019098, 0.041016
us_000616627,0.019098, 0.041016
us_000600687,0.019098, 0.041016
us_000608223,0.019098, 0.041016
us_000571775,0.019098, 0.041016
us_000571270,0.019098, 0.041016
us_000578750,0.019098, 0.041016
us_000588717,0.019098, 0.041016
us_000569956,0.019098, 0.041016
us_000611273,0.019098, 0.041016
us_000588615,0.019098, 0.041016
us_000569362,0.019098, 0.041016
us_000573081,0.019098, 0.041016
us_000590227,0.019098, 0.041016
us_000590195,0.019098, 0.041016
us_000470778,0.019098, 0.041016
us_000590159,0.019098, 0.041016
us_000571355,0.019098, 0.041016
us_000610106,0.019098, 0.041016
us_000592066,0.019098, 0.041016
us_000592645,0.019098, 0.041016
us_000598395,0.019098, 0.041016
us_000578751,0.019098, 0.041016
us_000615573,0.019098, 0.041016
us_000571269,0.019098, 0.041016
us_000588356,0.019098, 0.041016
us_000578752,0.019098, 0.041016
us_000590161,0.019098, 0.041016
us_000245723,0.019098, 0.041016
us_000462581,0.019098, 0.041016
us_000578753,0.019098, 0.041016
us_000571801,0.019098, 0.041016
us_000577544,0.019098, 0.041016
us_000577508,0.019098, 0.041016
us_000608876,0.019098, 0.041016
us_000598230,0.019098, 0.041016
us_000593886,0.019098, 0.041016
us_000489954,0.019098, 0.041016
us_000593057,0.019098, 0.041016
us_000616599,0.019098, 0.041016
us_000617151,0.019098, 0.041016
us_000593006,0.019098, 0.041016
us_000571718,0.019098, 0.041016
us_000594469,0.019098, 0.041016
us_000535525,0.019098, 0.041022
us_000574005,0.019098, 0.041022
us_000616793,0.019098, 0.041022
us_000584161,0.019098, 0.041022
us_000480201,0.019098, 0.041022
us_000593208,0.019098, 0.041022
us_000616777,0.019098, 0.041022
us_000472653,0.019098, 0.041022
us_000584134,0.019098, 0.041022
us_000577030,0.019098, 0.041022
us_000592538,0.019098, 0.041022
us_000584102,0.019098, 0.041022
pr_000873133,0.019098, 0.041026
us_000490656,0.019098, 0.041040
us_000553102,0.019098, 0.041040
us_000567036,0.019098, 0.041040
us_000548235,0.019098, 0.041040
us_000475262,0.019098, 0.041048
us_000474552,0.019098, 0.041048
us_000463743,0.019098, 0.041048
us_000464820,0.019098, 0.041048
us_000465751,0.019098, 0.041048
us_000466449,0.019098, 0.041048
us_000470298,0.019098, 0.041048
us_000475185,0.019098, 0.041048
us_000463648,0.019098, 0.041048
us_000474901,0.019098, 0.041048
us_000160309,0.019098, 0.041048
us_000474681,0.019098, 0.041048
us_000474687,0.019098, 0.041048
us_000474678,0.019098, 0.041048
us_000463786,0.019098, 0.041048
us_000460966,0.019098, 0.041048
us_000468254,0.019098, 0.041048
us_000379443,0.019098, 0.041048
us_000488070,0.019098, 0.041048
us_000466480,0.019098, 0.041048
us_000471724,0.019098, 0.041048
us_000474098,0.019098, 0.041048
us_000160489,0.019098, 0.041048
us_000473644,0.019098, 0.041048
us_000461148,0.019098, 0.041048
us_000470758,0.019098, 0.041048
us_000474019,0.019098, 0.041048
us_000462844,0.019098, 0.041048
us_000465504,0.019098, 0.041048
us_000471714,0.019098, 0.041048
us_000472456,0.019098, 0.041048
us_000459563,0.019098, 0.041048
us_000462735,0.019098, 0.041048
us_000474902,0.019098, 0.041048
us_000462769,0.019098, 0.041048
us_000141119,0.019098, 0.041048
us_000466188,0.019098, 0.041048
us_000469279,0.019098, 0.041048
us_000476768,0.019098, 0.041048
us_000470907,0.019098, 0.041048
us_000461080,0.019098, 0.041048
us_000469575,0.019098, 0.041048
us_000278763,0.019098, 0.041048
us_000468282,0.019098, 0.041048
us_000474736,0.019098, 0.041048
us_000472461,0.019098, 0.041048
us_000465520,0.019098, 0.041048
us_000463891,0.019098, 0.041048
us_000465453,0.019098, 0.041048
us_000472824,0.019098, 0.041048
us_000476136,0.019098, 0.041048
us_000465187,0.019098, 0.041048
us_000460478,0.019098, 0.041048
us_000462774,0.019098, 0.041048
us_000469178,0.019098, 0.041048
us_000471859,0.019098, 0.041048
us_000471726,0.019098, 0.041048
us_000333598,0.019098, 0.041048
us_000377746,0.019098, 0.041048
us_000466252,0.019098, 0.041048
us_000460485,0.019098, 0.041048
us_000460476,0.019098, 0.041048
us_000471787,0.019098, 0.041048
us_000463208,0.019098, 0.041048
us_000463185,0.019098, 0.041048
us_000471905,0.019098, 0.041048
us_000474090,0.019098, 0.041048
us_000475182,0.019098, 0.041048
us_000466942,0.019098, 0.041048
us_000476059,0.019098, 0.041048
us_000469215,0.019098, 0.041048
us_000464722,0.019098, 0.041048
us_000345371,0.019098, 0.041048
us_000470286,0.019098, 0.041048
us_000461076,0.019098, 0.041048
us_000476085,0.019098, 0.041048
us_000471539,0.019098, 0.041048
us_000469249,0.019098, 0.041048
us_000468865,0.019098, 0.041048
us_000471740,0.019098, 0.041048
us_000462766,0.019098, 0.041048
us_000471866,0.019098, 0.041048
us_000469267,0.019098, 0.041048
us_000461390,0.019098, 0.041048
us_000365111,0.019098, 0.041048
us_000472472,0.019098, 0.041048
us_000471671,0.019098, 0.041048
us_000471769,0.019098, 0.041048
us_000459647,0.019098, 0.041048
us_000604353,0.019098, 0.041048
us_000469254,0.019098, 0.041048
us_000459629,0.019098, 0.041048
us_000376461,0.019098, 0.041048
us_000461649,0.019098, 0.041048
us_000471702,0.019098, 0.041048
us_000461670,0.019098, 0.041048
us_000471391,0.019098, 0.041048
us_000593751,0.019098, 0.041067
pr_001936361,0.019098, 0.041130
pr_000347010,0.019098, 0.041135
us_000604195,0.019098, 0.041150
us_000594535,0.019098, 0.041186
us_000465687,0.019098, 0.041264
us_000480428,0.019098, 0.041296
us_000610467,0.019098, 0.041308
pr_000848130,0.019098, 0.041368
us_000600868,0.019098, 0.041372
pr_001077018,0.019098, 0.041390
pr_002162060,0.019098, 0.041392
pr_001955175,0.019098, 0.041416
us_000463734,0.019098, 0.041551
us_000123540,0.019098, 0.041551
us_000462436,0.019098, 0.041551
us_000585720,0.019098, 0.041551
us_000462701,0.019098, 0.041551
us_000466775,0.019098, 0.041551
us_000464256,0.019098, 0.041551
us_000463096,0.019098, 0.041551
us_000098523,0.019098, 0.041551
us_000462021,0.019098, 0.041551
us_000462546,0.019098, 0.041551
us_000469976,0.019098, 0.041551
us_000469346,0.019098, 0.041551
us_000467705,0.019098, 0.041551
us_000468202,0.019098, 0.041551
us_000461234,0.019098, 0.041551
us_000467272,0.019098, 0.041551
us_000470776,0.019098, 0.041551
us_000463724,0.019098, 0.041551
us_000464001,0.019098, 0.041551
us_000466580,0.019098, 0.041551
us_000462555,0.019098, 0.041551
us_000469712,0.019098, 0.041551
us_000466876,0.019098, 0.041551
us_000472351,0.019098, 0.041551
us_000470221,0.019098, 0.041551
us_000585735,0.019098, 0.041551
us_000467562,0.019098, 0.041551
us_000480681,0.019098, 0.041551
us_000467580,0.019098, 0.041551
us_000603846,0.019098, 0.041551
us_000188018,0.019098, 0.041551
